Id,MId,PONo,PRNo,PRId,SPRNo,SPRId,Qty,Rate,Discount,AddDesc,PF,ExST,VAT,DelDate,AmendmentNo,BudgetCode,PODId
41726,7630,1147,,0,1101,19433,2.0,1017.0,35.0,,1,31,94,2020-01-24,0,0,55869
41727,7630,1147,,0,1101,19435,3.0,1380.0,0.0,,1,31,94,2020-01-24,0,0,55870
41728,7631,1157,,0,1083,19386,1.0,1.0,0.0,,1,31,94,2020-01-25,0,0,55902
41729,7631,1157,,0,1105,19444,200.0,1.0,50.0,,1,31,94,2020-01-25,0,2,55903
41730,7631,1157,,0,1105,19445,2.0,1.0,0.0,,1,31,94,2020-01-25,0,2,55904
41731,7631,1157,,0,1105,19446,4.0,1.0,35.0,,1,31,94,2020-01-25,0,2,55905
41732,7631,1157,,0,1105,19447,2.0,0.5,0.0,,1,31,94,2020-01-25,0,2,55906
41733,7631,1157,,0,1105,19448,4.0,0.1,0.0,,1,31,94,2020-01-25,0,2,55907
41734,7631,1157,,0,1105,19449,7.0,0.1,0.0,,1,31,94,2020-01-25,0,2,55908
41735,7631,1157,,0,1105,19450,6.0,6.42,35.0,,1,31,94,2020-01-25,0,2,55909
41736,7631,1157,,0,1105,19451,2.0,1.0,0.0,,1,31,94,2020-01-25,0,2,55910
41737,7631,1157,,0,1105,19452,38.0,0.5,0.0,,1,31,94,2020-01-25,0,2,55911
41738,7631,1157,,0,1105,19453,2.0,1.06,35.0,,1,31,94,2020-01-25,0,2,55912
41739,7631,1157,,0,1105,19454,2.0,2.0,0.0,,1,31,94,2020-01-25,0,2,55913
41740,7631,1157,,0,1105,19455,6.0,1.82,35.0,,1,31,94,2020-01-25,0,2,55914
41741,7632,1170,,0,1112,19509,1.0,1260.0,0.0,,1,31,94,2020-01-27,0,2,55971
41742,7632,1170,,0,1112,19510,2.0,2430.0,0.0,,1,31,94,2020-01-27,0,1,55972
41743,7633,0954,0305,39868,,0,2.0,50.0,0.0,-,1,1,125,2019-12-23,0,1,54634
41744,7633,0954,0305,39862,,0,1.0,50.0,0.0,-,1,1,125,2019-12-23,0,1,54635
41745,7633,0954,0305,39867,,0,8.0,50.0,0.0,-,1,1,125,2019-12-23,0,1,54636
41746,7633,0954,0305,39866,,0,1.0,50.0,0.0,-,1,1,125,2019-12-19,0,1,54637
41747,7633,0954,0305,39865,,0,2.0,50.0,0.0,-,1,1,125,2019-12-24,0,1,54638
41748,7633,0954,0305,39864,,0,2.0,50.0,0.0,-,1,1,125,2019-12-23,0,1,54639
41749,7633,0954,0305,39863,,0,10.0,50.0,0.0,-,1,1,125,2019-12-23,0,1,54640
41750,7634,1180,0406,40824,,0,168.0,1.2,0.0,,1,31,94,2020-02-01,0,2,56011
41751,7634,1180,0406,40825,,0,32.0,15.8,45.0,,1,31,94,2020-02-01,0,2,56012
41752,7634,1180,0406,40823,,0,32.0,9.75,0.0,,1,31,94,2020-02-21,0,2,56013
41753,7634,1180,0406,40829,,0,128.0,0.5,0.0,,1,31,94,2020-02-01,0,2,56014
41754,7634,1180,0406,40828,,0,80.0,0.1,0.0,,1,31,94,2020-02-01,0,2,56015
41755,7634,1180,0406,40827,,0,48.0,0.1,0.0,,1,31,94,2020-02-01,0,2,56016
41756,7634,1180,0406,40830,,0,144.0,51.81,45.0,,1,31,94,2020-02-01,0,2,56017
41757,7634,1180,0406,40831,,0,32.0,390.0,45.0,,1,31,94,2020-02-01,0,2,56018
41758,7635,1182,,0,1124,19598,3200.0,14.75,0.0,,1,31,94,2020-02-01,0,0,56026
41759,7635,1182,,0,1124,19599,2500.0,14.75,0.0,,1,31,94,2020-02-01,0,0,56027
41760,7636,1183,,0,1123,19575,5.0,537.75,25.0,,1,31,94,2020-02-02,0,0,56028
41761,7636,1183,,0,1123,19576,5.0,14.59,15.0,,1,31,94,2020-02-02,0,0,56029
41762,7636,1183,,0,1123,19594,20.0,150.0,0.0,,1,31,94,2020-02-02,0,0,56030
41763,7636,1183,,0,1123,19595,1.0,1289.0,1.0,,1,31,94,2020-02-02,0,0,56031
41764,7636,1183,,0,1123,19596,1.0,1464.0,35.0,,1,31,94,2020-02-02,0,0,56032
41765,7636,1183,,0,1123,19597,1.0,1224.0,35.0,,1,31,94,2020-02-02,0,0,56033
41766,7637,1210,,0,1025,19183,4.0,2900.0,0.0,,1,35,124,2020-02-03,0,0,56159
41767,7637,1210,,0,1025,19184,20.0,330.0,0.0,,1,32,95,2020-02-03,0,0,56160
41768,7637,1210,,0,1025,19185,10.0,310.0,0.0,,1,32,95,2020-02-03,0,0,56161
41769,7638,1211,,0,1025,19186,1.0,39356.25,0.0,,1,31,94,2020-02-03,0,0,56162
41770,7639,1208,0407,40833,,0,151.0,1500.0,28.0,,1,31,94,2020-02-17,0,2,56153
41771,7639,1208,0407,40832,,0,148.0,1800.0,28.0,,1,31,94,2020-02-17,0,2,56154
41772,7639,1208,0407,40834,,0,11.0,1650.0,28.0,,1,31,94,2020-02-17,0,1,56155
41773,7639,1208,0407,40835,,0,49.0,1000.0,28.0,,1,31,94,2020-02-17,0,1,56156
41774,7639,1208,0407,40836,,0,12.0,650.0,28.0,,1,31,94,2020-02-17,0,2,56157
41775,7640,1224,,0,1130,19635,1.0,4030.95,45.0,,1,31,94,2020-02-04,0,0,56188
41776,7641,1230,,0,1146,19681,200.0,1.3,50.0,,1,31,94,2020-02-14,0,2,56201
41777,7641,1230,,0,1146,19682,200.0,0.2,0.0,,1,31,94,2020-02-14,0,2,56202
41778,7641,1230,,0,1146,19683,3.0,0.5,0.0,,1,31,94,2020-02-14,0,2,56203
41779,7641,1230,,0,1146,19684,8.0,375.0,0.0,,1,31,94,2020-02-14,0,2,56204
41780,7641,1230,,0,1146,19685,8.0,2.0,0.0,,1,31,94,2020-02-14,0,2,56205
41781,7641,1230,,0,1145,19674,200.0,24.0,0.0,,1,31,94,2020-02-14,0,0,56206
41782,7641,1230,,0,1145,19675,20.0,22.0,0.0,,1,31,94,2020-02-14,0,0,56207
41783,7641,1230,,0,1145,19673,2.0,1.0,0.0,,1,31,94,2020-02-14,0,0,56208
41784,7641,1230,,0,1145,19677,5.0,1500.0,0.0,,1,31,94,2020-02-14,0,1,56209
41785,7641,1230,,0,1145,19679,25.0,80.0,0.0,,1,31,94,2020-02-14,0,1,56210
41786,7641,1230,,0,1145,19678,554.0,1.0,0.0,,1,31,94,2020-02-14,0,1,56211
41787,7641,1230,,0,1145,19680,2.0,1.0,0.0,,1,31,94,2020-02-14,0,0,56212
41788,7642,1236,,0,1149,19693,1.0,50.0,0.0,,1,31,94,2020-02-16,0,1,56225
41789,7642,1236,,0,1149,19694,1.0,420.0,0.0,,1,31,94,2020-02-16,0,1,56226
41790,7642,1236,,0,1149,19695,1.0,399.0,0.0,,1,31,94,2020-02-16,0,1,56227
41791,7642,1236,,0,1149,19696,1.0,630.0,0.0,,1,31,94,2020-02-16,0,1,56228
41792,7642,1236,,0,1149,19697,4.0,135.0,0.0,,1,31,94,2020-02-16,0,1,56229
41793,7643,1235,0410,40844,,0,15.0,67.0,0.0,,1,31,94,2020-02-16,0,1,56221
41794,7643,1235,0410,40845,,0,15.0,44.0,0.0,,1,31,94,2020-02-16,0,1,56222
41795,7643,1235,0410,40846,,0,15.0,20.0,0.0,,1,31,94,2020-02-16,0,1,56223
41796,7643,1235,0410,40847,,0,15.0,82.0,0.0,,1,31,94,2020-02-16,0,1,56224
41797,7644,1238,,0,1152,19702,1.0,165000.0,24.24,,1,31,94,2020-02-19,0,0,56233
41798,7645,1242,,0,1099,19429,1.0,16569.0,0.0,,1,31,94,2020-02-23,0,0,56247
41799,7645,1242,,0,1099,19430,1.0,4725.0,0.0,,1,31,94,2020-02-23,0,0,56248
41800,7646,1243,0415,40861,,0,2000.0,16.5,0.0,,1,31,94,2020-02-24,0,1,56249
41801,7646,1243,0415,40862,,0,6000.0,16.5,0.0,,1,31,94,2020-02-24,0,1,56250
41802,7646,1243,0415,40863,,0,12000.0,16.5,0.0,,1,31,94,2020-02-24,0,1,56251
41803,7646,1243,0415,40864,,0,4000.0,16.5,0.0,,1,31,94,2020-02-24,0,1,56252
41804,7647,1243,0415,40861,,0,1000.0,16.5,0.0,,1,31,94,2020-02-24,1,1,56249
41805,7647,1243,0415,40862,,0,3000.0,16.5,0.0,,1,31,94,2020-02-24,1,1,56250
41806,7647,1243,0415,40863,,0,3000.0,16.5,0.0,,1,31,94,2020-02-24,1,1,56251
41807,7647,1243,0415,40864,,0,2000.0,16.5,0.0,,1,31,94,2020-02-24,1,1,56252
41808,7648,1223,,0,1013,19135,1.0,7000.0,0.0,,1,1,1,2020-02-04,0,0,56187
41809,7649,1461,1252,38375,,0,60.0,172.0,0.0,,1,31,94,2019-03-11,0,4,50217
41810,7649,1461,1252,38376,,0,9.0,320.0,20.0,,1,31,94,2019-03-11,1,4,50218
41811,7649,1461,1252,38377,,0,2.0,44.0,20.0,,1,31,94,2019-03-11,1,2,50219
41812,7649,1461,1252,38378,,0,2000.0,0.6,0.0,,1,31,94,2019-03-11,0,4,50220
41813,7649,1461,1252,38379,,0,16.0,220.0,20.0,,1,31,94,2019-03-11,1,1,50221
41814,7650,1248,,0,1134,19648,1.0,14998.0,0.0,,1,1,1,2020-02-29,0,0,56261
41815,7651,1257,,0,1168,19748,32.0,110.0,0.0,,1,1,1,2020-03-01,0,1,56349
41816,7651,1257,,0,1168,19749,32.0,80.0,0.0,,1,1,1,2020-03-01,0,1,56350
41817,7652,1270,0425,40971,,0,2.0,160.0,0.0,,1,31,94,2020-03-03,0,1,56372
41818,7652,1270,0425,40970,,0,1.0,130.0,0.0,,1,31,94,2020-03-03,0,1,56373
41819,7652,1270,0425,40969,,0,1.0,110.0,0.0,,1,31,94,2020-03-03,0,1,56374
41820,7652,1270,0425,40968,,0,2.0,125.0,0.0,,1,31,94,2020-03-03,0,1,56375
41821,7652,1270,0425,40967,,0,1.0,165.0,0.0,,1,31,94,2020-03-03,0,1,56376
41822,7652,1270,0425,40966,,0,1.0,160.0,0.0,,1,31,94,2020-03-03,0,1,56377
41823,7652,1270,0425,40965,,0,1.0,160.0,0.0,,1,31,94,2020-03-03,0,1,56378
41824,7652,1270,0425,40964,,0,1.0,130.0,0.0,,1,31,94,2020-03-03,0,1,56379
41825,7652,1270,0425,40963,,0,1.0,160.0,0.0,,1,31,94,2020-03-03,0,1,56380
41826,7652,1270,0425,40962,,0,1.0,145.0,0.0,,1,31,94,2020-03-03,0,1,56381
41827,7652,1270,0425,40961,,0,1.0,170.0,0.0,,1,31,94,2020-03-03,0,1,56382
41828,7652,1270,0425,40960,,0,1.0,170.0,0.0,,1,31,94,2020-03-03,0,1,56383
41829,7652,1270,0425,40959,,0,4.0,165.0,0.0,,1,31,94,2020-03-03,0,1,56384
41830,7652,1270,0425,40958,,0,1.0,190.0,0.0,,1,31,94,2020-03-03,0,1,56385
41831,7652,1270,0425,40957,,0,1.0,170.0,0.0,,1,31,94,2020-03-03,0,1,56386
41832,7652,1270,0425,40956,,0,4.0,175.0,0.0,,1,31,94,2020-03-03,0,1,56387
41833,7652,1270,0425,40955,,0,1.0,170.0,0.0,,1,31,94,2020-03-03,0,1,56388
41834,7652,1270,0425,40954,,0,1.0,165.0,0.0,,1,31,94,2020-03-03,0,1,56389
41835,7652,1270,0425,40953,,0,1.0,175.0,0.0,,1,31,94,2020-03-03,0,1,56390
41836,7652,1270,0425,40952,,0,1.0,115.0,0.0,,1,31,94,2020-03-03,0,1,56391
41837,7652,1270,0425,40951,,0,1.0,170.0,0.0,,1,31,94,2020-03-03,0,1,56392
41838,7652,1270,0425,40950,,0,2.0,130.0,0.0,,1,31,94,2020-03-03,0,1,56393
41839,7652,1270,0425,40949,,0,2.0,170.0,0.0,,1,31,94,2020-03-03,0,1,56394
41840,7652,1270,0425,40948,,0,1.0,170.0,0.0,,1,31,94,2020-03-03,0,1,56395
41841,7652,1270,0425,40947,,0,1.0,160.0,0.0,,1,31,94,2020-03-03,0,1,56396
41842,7652,1270,0425,40946,,0,2.0,125.0,0.0,,1,31,94,2020-03-03,0,1,56397
41843,7653,1270,0425,40971,,0,2.0,160.0,0.0,,1,31,94,2020-03-03,0,1,56372
41844,7653,1270,0425,40970,,0,1.0,130.0,0.0,,1,31,94,2020-03-03,0,1,56373
41845,7653,1270,0425,40969,,0,1.0,110.0,0.0,,1,31,94,2020-03-03,0,1,56374
41846,7653,1270,0425,40968,,0,2.0,125.0,0.0,,1,31,94,2020-03-03,0,1,56375
41847,7653,1270,0425,40967,,0,1.0,165.0,0.0,,1,31,94,2020-03-03,0,1,56376
41848,7653,1270,0425,40966,,0,1.0,160.0,0.0,,1,31,94,2020-03-03,0,1,56377
41849,7653,1270,0425,40965,,0,1.0,160.0,0.0,,1,31,94,2020-03-03,0,1,56378
41850,7653,1270,0425,40964,,0,1.0,130.0,0.0,,1,31,94,2020-03-03,0,1,56379
41851,7653,1270,0425,40963,,0,1.0,160.0,0.0,,1,31,94,2020-03-03,0,1,56380
41852,7653,1270,0425,40962,,0,1.0,145.0,0.0,,1,31,94,2020-03-03,0,1,56381
41853,7653,1270,0425,40961,,0,1.0,170.0,0.0,,1,31,94,2020-03-03,0,1,56382
41854,7653,1270,0425,40960,,0,1.0,170.0,0.0,,1,31,94,2020-03-03,0,1,56383
41855,7653,1270,0425,40959,,0,4.0,165.0,0.0,,1,31,94,2020-03-03,0,1,56384
41856,7653,1270,0425,40958,,0,1.0,190.0,0.0,,1,31,94,2020-03-03,0,1,56385
41857,7653,1270,0425,40957,,0,1.0,170.0,0.0,,1,31,94,2020-03-03,0,1,56386
41858,7653,1270,0425,40956,,0,4.0,175.0,0.0,,1,31,94,2020-03-03,0,1,56387
41859,7653,1270,0425,40955,,0,1.0,170.0,0.0,,1,31,94,2020-03-03,0,1,56388
41860,7653,1270,0425,40954,,0,1.0,165.0,0.0,,1,31,94,2020-03-03,0,1,56389
41861,7653,1270,0425,40953,,0,1.0,175.0,0.0,,1,31,94,2020-03-03,0,1,56390
41862,7653,1270,0425,40952,,0,1.0,115.0,0.0,,1,31,94,2020-03-03,0,1,56391
41863,7653,1270,0425,40951,,0,1.0,170.0,0.0,,1,31,94,2020-03-03,0,1,56392
41864,7653,1270,0425,40950,,0,2.0,130.0,0.0,,1,31,94,2020-03-03,0,1,56393
41865,7653,1270,0425,40949,,0,2.0,170.0,0.0,,1,31,94,2020-03-03,0,1,56394
41866,7653,1270,0425,40948,,0,1.0,170.0,0.0,,1,31,94,2020-03-03,0,1,56395
41867,7653,1270,0425,40947,,0,1.0,160.0,0.0,,1,31,94,2020-03-03,0,1,56396
41868,7653,1270,0425,40946,,0,2.0,125.0,0.0,,1,31,94,2020-03-03,0,1,56397
41869,7654,1272,,0,1077,19356,50.0,190.0,0.0,,1,31,94,2020-03-04,0,1,56424
41870,7654,1272,,0,1080,19371,40.0,310.0,0.0,,1,31,94,2020-03-04,0,1,56425
41871,7654,1272,,0,1080,19369,10.0,90.0,0.0,,1,31,94,2020-03-04,0,1,56426
41872,7654,1272,,0,1077,19357,30.0,120.0,0.0,,1,31,94,2020-03-04,0,1,56427
41873,7654,1272,,0,1077,19358,60.0,95.0,0.0,,1,31,94,2020-03-04,0,1,56428
41874,7655,1288,,0,1181,19780,20.0,101.0,0.0,,1,31,94,2020-03-08,0,4,56456
41875,7656,1303,0428,40999,,0,4.0,29000.0,14.0,,1,32,95,2020-03-09,0,4,56509
41876,7657,1303,0428,40999,,0,4.0,29000.0,22.0,,1,32,95,2020-03-09,1,4,56509
41877,7658,1304,,0,0699,18206,45.0,1.0,0.0,,1,31,94,2020-03-09,0,0,56510
41878,7658,1304,,0,0699,18207,55.0,1.0,0.0,,1,31,94,2020-03-09,0,0,56511
41879,7658,1304,,0,0699,18208,250.0,1.0,0.0,,1,31,94,2020-03-09,0,0,56512
41880,7658,1304,,0,0699,18209,100.0,1.0,0.0,,1,31,94,2020-03-09,0,0,56513
41881,7658,1304,,0,0699,18210,1630.0,1.0,0.0,,1,31,94,2020-03-09,0,0,56514
41882,7658,1304,,0,0699,18211,1860.0,1.0,0.0,,1,31,94,2020-03-09,0,0,56515
41883,7658,1304,,0,0699,18212,70.0,1.0,0.0,,1,31,94,2020-03-09,0,0,56516
41884,7658,1304,,0,0699,18213,1900.0,1.0,0.0,,1,31,94,2020-03-09,0,0,56517
41885,7659,1314,,0,1207,19955,5.0,197.0,0.0,,1,31,94,2020-03-11,0,4,56611
41886,7659,1314,,0,1207,19956,10.0,92.0,0.0,,1,31,94,2020-03-11,0,4,56612
41887,7659,1314,,0,1207,19957,10.0,78.0,0.0,,1,31,94,2020-03-11,0,4,56613
41888,7660,1326,,0,1199,19898,2.0,170.0,0.0,,1,31,94,2020-03-11,0,1,56665
41889,7660,1326,,0,1199,19897,1.0,270.0,0.0,,1,31,94,2020-03-11,0,1,56666
41890,7660,1326,,0,1199,19896,1.0,155.0,0.0,,1,31,94,2020-03-11,0,1,56667
41891,7660,1326,,0,1199,19895,1.0,410.0,0.0,,1,31,94,2020-03-11,0,1,56668
41892,7660,1326,,0,1199,19894,2.0,240.0,0.0,,1,31,94,2020-03-11,0,1,56669
41893,7660,1326,,0,1199,19893,4.0,105.0,0.0,,1,31,94,2020-03-11,0,1,56670
41894,7660,1326,,0,1199,19892,4.0,105.0,0.0,,1,31,94,2020-03-11,0,1,56671
41895,7660,1326,,0,1199,19891,4.0,175.0,0.0,,1,31,94,2020-03-11,0,1,56672
41896,7660,1326,,0,1199,19890,8.0,95.0,0.0,,1,31,94,2020-03-11,0,1,56673
41897,7660,1326,,0,1199,19889,2.0,160.0,0.0,,1,31,94,2020-03-11,0,1,56674
41898,7660,1326,,0,1199,19888,2.0,260.0,0.0,,1,31,94,2020-03-11,0,1,56675
41899,7660,1326,,0,1199,19887,2.0,110.0,0.0,,1,31,94,2020-03-11,0,1,56676
41900,7660,1326,,0,1199,19886,1.0,170.0,0.0,,1,31,94,2020-03-11,0,1,56677
41901,7660,1326,,0,1199,19885,12.0,175.0,0.0,,1,31,94,2020-03-11,0,1,56678
41902,7661,1311,,0,1200,19899,1.0,360.0,0.0,,1,31,94,2020-03-10,0,1,56579
41903,7661,1311,,0,1200,19900,1.0,280.0,0.0,,1,31,94,2020-03-10,0,1,56580
41904,7661,1311,,0,1200,19901,1.0,390.0,0.0,,1,31,94,2020-03-10,0,1,56581
41905,7661,1311,,0,1200,19902,1.0,480.0,0.0,,1,31,94,2020-03-10,0,1,56582
41906,7661,1311,,0,1200,19903,1.0,460.0,0.0,,1,31,94,2020-03-10,0,1,56583
41907,7661,1311,,0,1200,19904,2.0,295.0,0.0,,1,31,94,2020-03-10,0,1,56584
41908,7661,1311,,0,1200,19905,2.0,390.0,0.0,,1,31,94,2020-03-10,0,1,56585
41909,7661,1311,,0,1200,19906,2.0,500.0,0.0,,1,31,94,2020-03-10,0,1,56586
41910,7662,1334,,0,1221,20054,1.0,220.0,0.0,,1,31,94,2020-03-18,0,1,56712
41911,7662,1334,,0,1221,20055,2.0,220.0,0.0,,1,31,94,2020-03-18,0,1,56713
41912,7662,1334,,0,1221,20056,1.0,210.0,0.0,,1,31,94,2020-03-18,0,1,56714
41913,7662,1334,,0,1221,20057,2.0,220.0,0.0,,1,31,94,2020-03-18,0,1,56715
41914,7662,1334,,0,1221,20058,1.0,210.0,0.0,,1,31,94,2020-03-18,0,1,56716
41915,7662,1334,,0,1221,20059,1.0,275.0,0.0,,1,31,94,2020-03-18,0,1,56717
41916,7662,1334,,0,1221,20060,2.0,160.0,0.0,,1,31,94,2020-03-18,0,1,56718
41917,7662,1334,,0,1221,20061,2.0,120.0,0.0,,1,31,94,2020-03-18,0,1,56719
41918,7662,1334,,0,1221,20062,2.0,100.0,0.0,,1,31,94,2020-03-18,0,1,56720
41919,7662,1334,,0,1221,20063,2.0,170.0,0.0,,1,31,94,2020-03-18,0,1,56721
41920,7662,1334,,0,1221,20064,1.0,150.0,0.0,,1,31,94,2020-03-18,0,1,56722
41921,7662,1334,,0,1221,20065,2.0,150.0,0.0,,1,31,94,2020-03-18,0,1,56723
41922,7662,1334,,0,1221,20066,2.0,230.0,0.0,,1,31,94,2020-03-18,0,1,56724
41923,7662,1334,,0,1221,20067,2.0,170.0,0.0,,1,31,94,2020-03-18,0,1,56725
41924,7662,1334,,0,1221,20068,2.0,100.0,0.0,,1,31,94,2020-03-18,0,1,56726
41925,7662,1334,,0,1221,20069,1.0,150.0,0.0,,1,31,94,2020-03-18,0,1,56727
41926,7662,1334,,0,1221,20070,1.0,130.0,0.0,,1,31,94,2020-03-18,0,1,56728
41927,7662,1334,,0,1221,20071,1.0,210.0,0.0,,1,31,94,2020-03-18,0,1,56729
41928,7662,1334,,0,1221,20072,1.0,180.0,0.0,,1,31,94,2020-03-18,0,1,56730
41929,7662,1334,,0,1221,20074,2.0,170.0,0.0,,1,31,94,2020-03-18,0,1,56731
41930,7662,1334,,0,1221,20073,1.0,180.0,0.0,,1,31,94,2020-03-18,0,1,56732
41931,7663,1353,,0,1243,20165,1.0,2110.0,0.0,,1,31,94,2020-06-12,0,0,57024
41932,7663,1353,,0,1243,20166,1.0,3844.0,0.0,,1,31,94,2020-06-12,0,0,57025
41933,7663,1353,,0,1243,20167,1.0,2114.0,0.0,,1,31,94,2020-06-12,0,0,57026
41934,7664,1353,,0,1243,20165,1.0,2110.0,0.0,,1,31,94,2020-06-12,0,0,57024
41935,7664,1353,,0,1243,20166,1.0,3844.0,0.0,,1,31,94,2020-06-12,0,0,57025
41936,7664,1353,,0,1243,20167,1.0,2114.0,0.0,,1,31,94,2020-06-12,0,0,57026
41937,7665,1361,,0,1272,20293,2.0,190.0,0.0,,1,1,1,2020-06-23,0,1,57101
41938,7665,1361,,0,1272,20294,2.0,210.0,0.0,,1,1,1,2020-06-23,0,1,57102
41939,7665,1361,,0,1272,20295,2.0,290.0,0.0,,1,1,1,2020-06-23,0,1,57103
41940,7665,1361,,0,1272,20296,2.0,210.0,0.0,,1,1,1,2020-06-23,0,1,57104
41941,7665,1361,,0,1272,20297,1.0,210.0,0.0,,1,1,1,2020-06-23,0,1,57105
41942,7665,1361,,0,1272,20298,2.0,210.0,0.0,,1,1,1,2020-06-23,0,1,57106
41943,7665,1361,,0,1272,20299,2.0,210.0,0.0,,1,1,1,2020-06-23,0,1,57107
41944,7665,1361,,0,1272,20300,2.0,210.0,0.0,,1,1,1,2020-06-23,0,1,57108
41945,7665,1361,,0,1272,20301,2.0,150.0,0.0,,1,1,1,2020-06-23,0,1,57109
41946,7665,1361,,0,1272,20302,2.0,150.0,0.0,,1,1,1,2020-06-23,0,1,57110
41947,7665,1361,,0,1272,20303,2.0,210.0,0.0,,1,1,1,2020-06-23,0,1,57111
41948,7665,1361,,0,1272,20304,1.0,210.0,0.0,,1,1,1,2020-06-23,0,1,57112
41949,7665,1361,,0,1272,20305,1.0,440.0,0.0,,1,1,1,2020-06-23,0,1,57113
41950,7665,1361,,0,1272,20306,2.0,210.0,0.0,,1,1,1,2020-06-23,0,1,57114
41951,7665,1361,,0,1272,20317,2.0,440.0,0.0,,1,1,1,2020-06-23,0,1,57115
41952,7665,1361,,0,1272,20307,2.0,340.0,0.0,,1,1,1,2020-06-23,0,1,57116
41953,7665,1361,,0,1272,20308,2.0,210.0,0.0,,1,1,1,2020-06-23,0,1,57117
41954,7665,1361,,0,1272,20316,1.0,440.0,0.0,,1,1,1,2020-06-23,0,1,57118
41955,7665,1361,,0,1272,20309,2.0,210.0,0.0,,1,1,1,2020-06-23,0,1,57119
41956,7665,1361,,0,1272,20310,4.0,190.0,0.0,,1,1,1,2020-06-23,0,1,57120
41957,7665,1361,,0,1272,20311,2.0,190.0,0.0,,1,1,1,2020-06-23,0,1,57121
41958,7665,1361,,0,1272,20312,1.0,210.0,0.0,,1,1,1,2020-06-23,0,1,57122
41959,7665,1361,,0,1272,20313,2.0,190.0,0.0,,1,1,1,2020-06-23,0,1,57123
41960,7665,1361,,0,1272,20314,2.0,190.0,0.0,,1,1,1,2020-06-23,0,1,57124
41961,7665,1361,,0,1272,20315,4.0,190.0,0.0,,1,1,1,2020-06-23,0,1,57125
41962,7666,1360,,0,1271,20285,2.0,140.0,0.0,,1,1,1,2020-06-23,0,1,57093
41963,7666,1360,,0,1271,20286,2.0,140.0,0.0,,1,1,1,2020-06-23,0,1,57094
41964,7666,1360,,0,1271,20287,1.0,200.0,0.0,,1,1,1,2020-06-23,0,1,57095
41965,7666,1360,,0,1271,20288,1.0,240.0,0.0,,1,1,1,2020-06-23,0,1,57096
41966,7666,1360,,0,1271,20289,2.0,140.0,0.0,,1,1,1,2020-06-23,0,1,57097
41967,7666,1360,,0,1271,20291,1.0,200.0,0.0,,1,1,1,2020-06-23,0,1,57098
41968,7666,1360,,0,1271,20290,2.0,140.0,0.0,,1,1,1,2020-06-23,0,1,57099
41969,7666,1360,,0,1271,20292,4.0,120.0,0.0,,1,1,1,2020-06-23,0,1,57100
41970,7667,1359,,0,1268,20254,1.0,190.0,0.0,,1,1,1,2020-06-23,0,1,57085
41971,7667,1359,,0,1268,20255,2.0,140.0,0.0,,1,1,1,2020-06-23,0,1,57086
41972,7667,1359,,0,1268,20256,2.0,140.0,0.0,,1,1,1,2020-06-23,0,1,57087
41973,7667,1359,,0,1268,20257,4.0,120.0,0.0,,1,1,1,2020-06-23,0,1,57088
41974,7667,1359,,0,1268,20258,4.0,150.0,0.0,,1,1,1,2020-06-23,0,1,57089
41975,7667,1359,,0,1268,20259,2.0,190.0,0.0,,1,1,1,2020-06-23,0,1,57090
41976,7667,1359,,0,1268,20260,2.0,190.0,0.0,,1,1,1,2020-06-23,0,1,57091
41977,7667,1359,,0,1268,20261,2.0,190.0,0.0,,1,1,1,2020-06-23,0,1,57092
41978,7668,1359,,0,1268,20254,1.0,190.0,0.0,,1,1,1,2020-06-23,0,1,57085
41979,7668,1359,,0,1268,20255,2.0,140.0,0.0,,1,1,1,2020-06-23,0,1,57086
41980,7668,1359,,0,1268,20256,2.0,140.0,0.0,,1,1,1,2020-06-23,0,1,57087
41981,7668,1359,,0,1268,20257,4.0,120.0,0.0,,1,1,1,2020-06-23,0,1,57088
41982,7668,1359,,0,1268,20258,4.0,150.0,0.0,,1,1,1,2020-06-23,0,1,57089
41983,7668,1359,,0,1268,20259,2.0,190.0,0.0,,1,1,1,2020-06-23,0,1,57090
41984,7668,1359,,0,1268,20260,2.0,190.0,0.0,,1,1,1,2020-06-23,0,1,57091
41985,7668,1359,,0,1268,20261,2.0,190.0,0.0,,1,1,1,2020-06-23,0,1,57092
41986,7669,1358,,0,1274,20338,4.0,305.0,0.0,,1,1,1,2020-06-22,0,1,57074
41987,7669,1358,,0,1274,20339,4.0,295.0,0.0,,1,1,1,2020-06-22,0,1,57075
41988,7669,1358,,0,1274,20340,4.0,305.0,0.0,,1,1,1,2020-06-22,0,1,57076
41989,7669,1358,,0,1274,20341,4.0,180.0,0.0,,1,1,1,2020-06-22,0,1,57077
41990,7669,1358,,0,1274,20342,4.0,198.0,0.0,,1,1,1,2020-06-22,0,1,57078
41991,7669,1358,,0,1274,20343,4.0,205.0,0.0,,1,1,1,2020-06-22,0,1,57079
41992,7669,1358,,0,1274,20344,8.0,130.0,0.0,,1,1,1,2020-06-22,0,1,57080
41993,7669,1358,,0,1274,20345,4.0,205.0,0.0,,1,1,1,2020-06-22,0,1,57081
41994,7669,1358,,0,1274,20346,4.0,210.0,0.0,,1,1,1,2020-06-22,0,1,57082
41995,7669,1358,,0,1274,20347,4.0,160.0,0.0,,1,1,1,2020-06-22,0,1,57083
41996,7669,1358,,0,1274,20348,8.0,210.0,0.0,,1,1,1,2020-06-22,0,1,57084
