Id,MId,BillNo,BillDate,PONo,PODate,Particulars,WONo,BGGroup,AcHead,Amount,BudgetCode,PVEVNo
3960,3484,2760/521278,2018-03-29,,,PETROL EXP.,NA,9,16,345.0,0,
3961,3484,2760/521278,2018-03-29,,,OFFICE EXP.,NA,9,51,990.0,0,
3962,3484,2760/521278,2018-03-29,,,NASTA( lASSI),NA,9,26,80.0,0,
3963,3485,15712,2018-03-29,,,night lunch exp.,NA,24,26,360.0,0,
3964,3486,-,2018-03-26,,,TOWARDS BANK CHARGES,NA,9,51,10000.0,0,
3965,3487,056,2018-04-03,,,Ambedkar Jayanti festival exp.,NA,8,51,2000.0,0,
3966,3488,salary-feb.2018,2018-04-03,,,salary-feb.2018,NA,24,52,9000.0,0,
3967,3489,salary-feb.2018,2018-04-03,,,salary-feb.2018,NA,24,52,9000.0,0,
3968,3490,salary-feb.2018,2018-04-03,,,salary-feb.2018,NA,9,52,6571.0,0,
3969,3491,salary-feb.2018,2018-04-03,,,salary-feb.2018,NA,24,52,6750.0,0,
3970,3492,salary-feb.2018,2018-04-03,,,salary-feb.2018,NA,5,52,11607.0,0,
3971,3493,salary-feb.2018,2018-04-03,,,salary-feb.2018,NA,5,52,10982.0,0,
3972,3494,salary-feb.2018,2018-04-03,,,salary-feb.2018,NA,15,52,9400.0,0,
3973,3495,salary-feb.2018,2018-04-03,,,salary-feb.2018,NA,2,52,7607.0,0,
3974,3496,Salary-Feb.18,2018-04-03,,,Salary-Feb.18,NA,2,52,9400.0,0,
3975,3497,Salary-Feb.18,2018-04-03,,,Salary-Feb.18,NA,5,52,16050.0,0,
3976,3498,Salary-Feb.18,2018-04-03,,,Salary-Feb.18,NA,5,52,11250.0,0,
3977,3499,Salary-Feb.18,2018-04-03,,,Salary-Feb.18,NA,24,52,9752.0,0,
3978,3500,Salary-Feb.18,2018-04-03,,,Salary-Feb.18,NA,5,52,4371.0,0,
3979,3501,Salary-Feb.18,2018-04-03,,,Salary-Feb.18,NA,5,52,8607.0,0,
3980,3502,Salary-Feb.18,2018-04-03,,,Salary-Feb.18,NA,15,52,8036.0,0,
3981,3503,Salary-Feb.18,2018-04-03,,,Salary-Feb.18,NA,3,52,5707.0,0,
3982,3504,Salary-Feb.18,2018-04-03,,,Salary-Feb.18,NA,5,52,7554.0,0,
3983,3505,Salary-Feb.18,2018-04-03,,,Salary-Feb.18,NA,5,52,6000.0,0,
3984,3506,Salary-Feb.18,2018-04-03,,,Salary-Feb.18,NA,5,52,14071.0,0,
3985,3507,Salary-Feb.18,2018-04-03,,,Salary-Feb.18,NA,5,52,10214.0,0,
3986,3508,Salary-Feb.18,2018-04-03,,,Salary-Feb.18,NA,5,52,1982.0,0,
3987,3509,Salary-Feb.18,2018-04-03,,,Salary-Feb.18,NA,5,52,359.0,0,
3988,3510,Salary-Feb.18,2018-04-03,,,Salary-Feb.18,NA,24,52,17000.0,0,
3989,3511,-,2018-04-03,,,customer visit,NA,10,16,2670.0,0,
3990,3511,-,2018-04-03,,,breakfast exp.,NA,10,26,179.0,0,
3991,3512,-,2018-04-04,,,SUPPLIER VISIT,NA,17,16,800.0,0,
3992,3513,107,2018-04-04,,,MATERIAL PUR.,J0104,1,45,1050.0,2,
3993,3513,-,2018-04-04,,,PETROL EXP.,J0104,1,16,176.0,7,
3994,3514,69,2018-04-04,,,DIESEL IN BOLERO,NA,24,45,500.0,0,
3995,3515,-,2018-04-04,,,petrol exp.,NA,15,16,100.0,0,
3996,3516,-,2018-04-06,,,petrol exp.,NA,19,16,235.0,0,
3997,3517,-,2018-04-06,,,PETROL EXP.,,,,,,
3998,,1,16,720,7,,,,,,,
3999,3518,78/123/978,2018-04-06,,,NIGHT WORKING & GUEST LUNCH EXP.,NA,24,26,680.0,0,
4000,3519,45,2018-04-06,,,NIGHT LUNCH,N0179,1,26,3600.0,9,
4001,3520,-,2018-04-06,,,PETROL EXP.,NA,5,16,192.0,0,
4002,3521,-,2018-04-06,,,SUNDAY WORKING,J0102,1,16,100.0,7,
4003,3522,-,2018-04-06,,,PETROL EXP.,,,,,,
4004,,1,16,270,7,,,,,,,
4005,3523,-,2018-04-06,,,CUSTOMER VISIT,NA,4,16,300.0,0,
4006,3524,263,2018-04-06,,,LATE WORKING & NIGHT TIFFINS,NA,24,26,800.0,0,
4007,3525,salary-March.2018,2018-04-09,,,salary-March.2018,NA,24,52,9000.0,0,
4008,3526,salary-March.2018,2018-04-09,,,salary-March.2018,NA,24,52,9000.0,0,
4009,3527,salary-March.2018,2018-04-09,,,salary-March.2018,NA,9,52,6968.0,0,
4010,3528,salary-March.2018,2018-04-09,,,salary-March.2018,NA,24,52,8129.0,0,
4011,3529,salary-March.2018,2018-04-09,,,salary-March.2018,NA,5,52,12764.0,0,
4012,3530,salary-March.2018,2018-04-09,,,salary-March.2018,NA,5,52,11577.0,0,
4013,3531,salary-March.2018,2018-04-09,,,salary-March.2018,NA,15,52,8680.0,0,
4014,3532,salary-March.2018,2018-04-09,,,salary-March.2018,NA,2,52,10024.0,0,
4015,3533,salary-March.2018,2018-04-09,,,salary-March.2018,NA,2,52,8073.0,0,
4016,3534,salary-March.2018,2018-04-09,,,salary-March.2018,NA,5,52,10484.0,0,
4017,3535,salary-March.2018,2018-04-09,,,salary-March.2018,NA,5,52,9971.0,0,
4018,3536,salary-March.2018,2018-04-09,,,salary-March.2018,NA,24,52,9203.0,0,
4019,3537,salary-March.2018,2018-04-09,,,salary-March.2018,NA,5,52,7391.0,0,
4020,3538,salary-March.2018,2018-04-09,,,salary-March.2018,NA,5,52,9728.0,0,
4021,3539,salary-March.2018,2018-04-09,,,salary-March.2018,NA,3,52,4094.0,0,
4022,3540,salary-March.2018,2018-04-09,,,salary-March.2018,NA,5,52,8642.0,0,
4023,3541,salary-March.2018,2018-04-09,,,salary-March.2018,NA,5,52,10331.0,0,
4024,3542,salary-March.2018,2018-04-09,,,salary-March.2018,NA,5,52,15065.0,0,
4025,3543,salary-March.2018,2018-04-09,,,salary-March.2018,NA,5,52,20000.0,0,
4026,3544,salary-March.2018,2018-04-09,,,salary-March.2018,NA,5,52,2724.0,0,
4027,3545,salary-March.2018,2018-04-09,,,salary-March.2018,NA,5,52,20000.0,0,
4028,3546,salary-March.2018,2018-04-09,,,salary-March.2018,NA,5,52,589.0,0,
4029,3547,salary-March.2018,2018-04-09,,,salary-March.2018,NA,5,52,4419.0,0,
4030,3548,salary-March.2018,2018-04-09,,,salary-March.2018,NA,5,52,8225.0,0,
4031,3549,salary-March.2018,2018-04-09,,,salary-March.2018,NA,24,52,10403.0,0,
4032,3551,salary-March.2018,2018-04-09,,,salary-March.2018,NA,24,52,7097.0,0,
4033,3552,1398/26,2018-04-09,,,MATERIAL PUR.,N0179,1,1,2062.0,1,
4034,3552,-,2018-04-09,,,OFFICE EXP.,NA,17,51,2460.0,0,
4035,3552,-,2018-04-09,,,BREAKFAST EXP.,NA,17,26,800.0,0,
4036,3553,-,2018-04-09,,,CUSTOMER VISIT,NA,10,16,575.0,0,
4037,3554,-,2018-04-09,,,CLIENT VISIT,NA,11,16,100.0,0,
4038,3555,055,2018-04-09,,,LEGAL & PROFESSIONAL FEES,NA,17,51,12300.0,0,
4039,3556,3673,2018-04-12,,,TOWARDS OFFICE WORK,,,,,,
4040,,9,51,200,0,,,,,,,
4041,3557,-,2018-04-13,,,TOWARDS FACTORY LICENCE REMOVAL,NA,24,51,10000.0,0,
4042,3558,915,2018-04-14,,,TRANSPORT CHARGES (MUMBAI TO SAPL),N0175,1,11,4170.0,6,
4043,3559,95,2018-04-14,,,LUNCH WITH BANKER,NA,9,26,590.0,0,
4044,3559,-,2018-04-14,,,Petrol exp.,NA,9,16,550.0,0,
4045,3560,SINV200002009328,2018-04-14,,,ARIBA-ASN FEES,NA,4,20,1020.0,0,
4046,3561,000103,2018-04-14,,,WEIGHT CHARGES FOR PLATE,NA,13,51,70.0,0,
4047,3562,3710,2018-04-14,,,PETROL EXP.FOR NARHEGAON-UE.,,,,,,
4048,,11,16,200,0,,,,,,,
4049,3563,054,2018-04-16,,,INTERNET CHARGES & PENDING AMT.PAID,NA,11,20,1900.0,0,
4050,3564,029210031,2018-04-16,,,TRANSPORT CHARGES,N0179,1,11,1185.0,6,
4051,3565,4966,2018-04-16,,,SNACKS FOR LATE WORK,N0179,1,26,264.0,9,
4052,3566,-,2018-04-16,,,SUPPLIER VISIT,,,,,,
4053,,1,16,240,7,,,,,,,
4054,3567,-,2018-04-16,,,SUPPLIER VISIT,,,,,,
4055,,1,16,260,7,,,,,,,
4056,3568,-,2018-04-16,,,SUNDAY WORKING,,,,,,
4057,,1,16,180,7,,,,,,,
4058,3569,-,2018-04-16,,,LATE NIGHT WORK,N0176,1,16,800.0,7,
4059,3570,-,2018-04-16,,,CUSTOMER VISIT,N0166,1,16,275.0,7,
4060,3571,-,2018-04-16,,,PETROL EXP.(HARD DISK REPAIR-PROTON SOLUTION),,,,,,
4061,,11,16,160,0,,,,,,,
4062,3572,-,2018-04-17,,,SAMPLE AUDIT FEE,,,,,,
4063,,9,51,5000,0,,,,,,,
4064,3573,-,2018-04-20,,,petrol exp.,NA,9,16,70.0,0,
4065,3573,-,2018-04-20,,,courier charges,NA,9,5,60.0,0,
4066,3574,-,2018-04-24,,,sunday working,N0179,1,16,210.0,7,
4067,3575,716,2018-04-24,,,GUEST LUNCH,NA,9,26,240.0,0,
4068,3575,-,2018-04-24,,,COURIER CHARGES,NA,9,5,60.0,0,
4069,3576,000078,2018-04-25,,,LUNCH,NA,10,26,400.0,0,
4070,3576,-,2018-04-25,,,CUSTOMER VISIT ,NA,10,16,1555.0,0,
4071,3577,-,2018-04-25,,,NIGHT DINNER,N0179,1,26,90.0,9,
4072,3577,-,2018-04-25,,,PETROL EXP,N0179,1,16,120.0,7,
4073,3578,-,2018-04-25,,,petrol exp.(ue),NA,11,16,100.0,0,
4074,3579,-,2018-04-26,,,diesel in bus & bolero,,,,,,
4075,,24,51,3500,0,,,,,,,
4076,3579,-,2018-04-26,,,material drop (petrol exp.),NA,24,16,200.0,0,
4077,3580,-,2018-04-27,,,factory licence fee,NA,8,51,5000.0,0,
4078,3581,-,2018-04-30,,,canteen exp.(bhaji),NA,24,43,520.0,0,
4079,3582,-,2018-04-30,,,bus pick up & drop,NA,24,51,650.0,0,
4080,3583,165,2018-04-30,,,bus diesel,,,,,,
4081,,24,16,500,0,,,,,,,
4082,3584,-,2018-04-30,,,diesel for xuv,,,,,,
4083,,10,51,500,0,,,,,,,
4084,3585,-,2018-04-30,,,CUSTOMER VISIT ,,,,,,
4085,,4,16,300,0,,,,,,,
4086,3586,-,2018-04-19,,,AGAINST IOU (JV-04),NA,15,51,202.0,0,
4087,3587,-,2018-05-19,,,AGAINST IOU (JV-05),N0179,1,16,131.0,7,
4088,3588,-,2018-04-19,,,AGAINST IOU (JV-06),NA,5,16,25.0,0,
4089,3589,-,2018-04-25,,,against iou (jv-11),NA,8,43,1403.0,0,
4090,3590,-,2018-04-25,,,against iou (jv-12),NA,8,51,580.0,0,
4091,3591,-,2018-04-25,,,against iou (jv-16),NA,4,51,1778.0,0,
4092,3592,-,2018-05-07,,,AGAINST IOU(JV-23),NA,5,16,91.0,0,
4093,3593,-,2018-05-07,,,AGAINST IOU (JV-27),NA,24,51,1000.0,0,
4094,3594,-,2018-04-30,,,LUNCH EXP.,N0175,1,26,140.0,7,
4095,3594,-,2018-04-30,,,PETROL EXP.,N0175,1,16,100.0,7,
4096,3595,000052,2018-05-02,,,lunch exp.for customer visit,,,,,,
4097,,1,26,410,9,,,,,,,
4098,3596,-,2018-05-02,,,MATERIAL PUR.,N0179,1,51,978.0,9,
4099,3596,-,2018-05-02,,,CANTEEN EXP.,NA,8,43,370.0,0,
4100,3597,-,2018-05-03,,,PETROL EXP.,N0175,1,16,250.0,7,
4101,3597,259,2018-05-03,,,OFFICE EXP.,N0175,1,28,150.0,1,
4102,3598,1081,2018-05-03,,,NIGHT LUNCH EXP.,N0175,1,26,120.0,9,
4103,3599,5886,2018-05-04,,,PETROL EXP.,,,,,,
4104,,9,16,100,0,,,,,,,
4105,3600,-,2018-05-07,,,SUNDAY WORKING,NA,5,16,96.0,0,
4106,3601,-,2018-05-07,,,SUNDAY WORKING,N0179,1,16,160.0,7,
4107,3602,-,2018-05-07,,,SUNDAY WORKING,N0179,1,16,360.0,7,
4108,3603,-,2018-05-07,,,CUSTOMER VISIT,,,,,,
4109,,1,16,550,7,,,,,,,
4110,3604,-,2018-05-07,,,SUNDAY WORKING,N0179,1,16,160.0,7,
4111,3605,1474,2018-05-10,,,NASTA FOR GUESTS,NA,8,26,180.0,0,
4112,3605,752,2018-05-10,,,WATER JAR,NA,8,51,240.0,0,
4113,3606,25,2018-05-10,,,lUNCH EXP.,N0155,1,26,1600.0,9,
4114,3607,-,2018-05-12,,,office exp.,N0173,1,28,850.0,1,
4115,3607,-,2018-05-12,,,PETROL EXP.,N0173,1,16,150.0,7,
4116,3608,-,2018-05-14,,,PETROL EXP.,,,,,,
4117,,11,16,100,0,,,,,,,
4118,3609,-,2018-05-14,,,SUNDAY WORKING,N0175,1,16,60.0,7,
4119,3610,-,2018-05-15,,,ON SITE CUMMINS,N0179,1,16,1200.0,7,
4120,3611,-,2018-05-15,,,SUNDAY WORKING,NA,5,16,60.0,0,
4121,3612,055,2018-05-19,,,INTERNET CHARGES,NA,11,20,1700.0,0,
4122,3613,-,2018-05-21,,,SUNDAY WORKING,NA,19,16,70.0,0,
4123,3614,-,2018-05-22,,,PETROL EXP.,,,,,,
4124,,4,16,300,0,,,,,,,
4125,3615,241,2018-05-22,,,OFFICE EXP.,N0179,1,28,60.0,1,
4126,3615,-,2018-05-22,,,PETROL EXP.,N0179,1,16,60.0,7,
4127,3616,2090,2018-05-22,,,GUEST LUNCH,,,,,,
4128,,4,26,240,0,,,,,,,
4129,3617,1804902847,2018-05-22,,,COURIER CHARGES (DOOR COLLECTION),,,,,,
4130,,15,5,410,0,,,,,,,
4131,3618,-,2018-05-23,,,TRANSPORT CHARGES,,,,,,
4132,,15,11,2800,0,,,,,,,
4133,3619,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,24,52,6000.0,0,
4134,3620,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,24,52,6000.0,0,
4135,3621,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,9,52,7600.0,0,
4136,3622,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,24,52,5400.0,0,
4137,3623,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,5,52,13054.0,0,
4138,3624,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,5,52,7150.0,0,
4139,3625,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,15,52,8656.0,0,
4140,3626,Salary-april 2018,2018-05-30,,,Salary-april 2018,NA,2,52,11115.0,0,
4141,3627,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,2,52,8343.0,0,
4142,3628,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,5,52,5950.0,0,
4143,3629,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,24,52,8544.0,0,
4144,3630,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,5,52,5720.0,0,
4145,3631,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,5,52,12214.0,0,
4146,3632,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,5,52,8769.0,0,
4147,3633,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,5,52,17067.0,0,
4148,3634,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,5,52,20000.0,0,
4149,3635,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,5,52,465.0,0,
4150,3636,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,24,52,16548.0,0,
4151,3637,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,5,52,833.0,0,
4152,3638,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,5,52,5734.0,0,
4153,3639,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,24,52,12500.0,0,
4154,3640,Salary-april 2018,2018-05-23,,,Salary-april 2018,NA,2,52,10417.0,0,
4155,3641,Salary-april 2018,2018-05-23,,,Salary-april 2018,,,,,,
4156,,5,52,10602,0,,,,,,,
4157,3642,-,2018-05-21,,,ADV SETTLED AGAINST IOU,NA,13,45,200.0,0,
4158,3643,-,2018-05-22,,,ADV SETTLED AGAINST IOU,NA,10,16,300.0,0,
4159,3644,-,2018-05-24,,,ADV SETTLED AGAINST IOU,NA,4,51,486.0,0,
4160,3645,-,2018-05-26,,,ADV SETTLED AGAINST IOU,NA,10,16,213.0,0,
4161,3646,JV-41,2018-05-31,,,ADV SETTLED AGAINST IOU & REMAINING CASH PAID,NA,4,16,2806.0,0,
4162,3647,JV-43,2018-05-31,,,ADV SETTLED AGAINST IOU & REMAINING AMT.PAID,NA,3,16,1340.0,0,
4163,3648,JV-44,2018-05-31,,,ADV SETTLED AGAINST IOU & REMAINING AMT.PAID,NA,3,16,850.0,0,
4164,3649,013996/300139410,2018-05-25,,,PETROL EXP.,,,,,,
4165,,9,16,150,0,,,,,,,
4166,3650,-,2018-05-26,,,PETROL EXP.TOWERDS SUPPLIER VISIT,,,,,,
4167,,1,16,100,7,,,,,,,
4168,3651,1059,2018-05-26,,,TRANSPORT CHARGES FROM VALLABHA INDUSTRIAL TRADERS TO SAPL,N0155,1,5,13060.0,6,
4169,3652,-,2018-05-28,,,SALARY FOR APRIL 2018,NA,2,52,1918.0,0,
4170,3653,-,2018-05-28,,,SALARY OF APRIL 2018,NA,2,52,4013.0,0,
4171,3654,-,2018-05-29,,,TRACTOR EXP.FOR FARM,NA,8,51,2800.0,0,
4172,3655,-,2018-05-30,,,PETROL EXP.FOR SUPPLIER VISIT,N0155,1,16,180.0,7,
4173,3656,2420/90,2018-05-30,,,GUEST LUNCH EXP.,,,,,,
4174,,9,26,720,0,,,,,,,
4175,3657,-,2018-05-31,,,SUNDAY WORKING (MATERIAL UNLOADING),,,,,,
4176,,5,16,80,0,,,,,,,
4177,3658,-,2018-05-31,,,SUNDAY WORKING,NA,5,16,96.0,0,
4178,3659,830,2018-06-01,,,WATER CHARGES FOR THE MONTH OF MAY-2018,NA,8,51,480.0,0,
4179,3660,4596,2018-06-02,,,PETROL EXP.,,,,,,
4180,,11,16,100,0,,,,,,,
4181,3661,-,2018-06-02,,,PETROL EXP.TOWARDS CUSTOMER VISIT,,,,,,
4182,,10,16,610,0,,,,,,,
4183,3662,1804903504,2018-06-02,,,COURIER CHARGES ,,,,,,
4184,,15,5,410,0,,,,,,,
4185,3663,-,2018-06-02,,,SUPPLIER VISIT,N0155,1,16,100.0,7,
4186,3664,-,2018-06-02,,,SALARY FOR APRIL 2018,NA,5,52,2277.0,0,
4187,3665,-,2018-06-07,,,TIFFINS FOR DAY NIGHT EXTRA WORKING,NA,8,26,2100.0,0,
4188,3666,000184,2018-06-07,,,DAY NIGHT WORK LUNCH ,N0155,1,26,280.0,9,
4189,3667,285,2018-06-07,,,LATE WORKING & SUNDAY WORKING,,,,,,
4190,,19,26,352,0,,,,,,,
4191,3668,-,2018-06-07,,,salary of march & april 2018,NA,24,52,3833.0,0,
4192,3669,017499,2018-06-07,,,PETROL EXP.,,,,,,
4193,,9,16,100,0,,,,,,,
4194,3670,-,2018-06-07,,,petrol exp.,NA,19,16,150.0,0,
4195,3671,000146,2018-06-14,,,DAY-NIGHT WORK LUNCH EXP.,N0155,1,26,230.0,9,
4196,3672,-,2018-06-14,,,PETROL EXP.,,,,,,
4197,,1,16,750,7,,,,,,,
4198,3673,CASH PUR./-,2018-06-14,,,RAW MATERIAL PUR.,N0179,1,28,1706.0,1,
4199,3674,-,2018-06-16,,,PETROL EXP.SALP TO BALAJINAGAR,NA,11,16,100.0,0,
4200,3675,-,2018-06-16,,,NIGHT WORKING,N0155,1,16,90.0,7,
4201,3676,-,2018-06-16,,,TOWARDS SUPPLIER VISIT,NA,17,16,106.0,0,
4202,3677,-,2018-06-16,,,customer visit(cummins kothrud),NA,19,16,150.0,0,
4203,3678,-,2018-06-16,,,TOWARDS CUSTOMER VISIT (PROTO D),N0175,1,16,1350.0,7,
4204,3679,M991B7422672,2018-06-16,,,COURIER CHARGES (KEMPPI INDIA),NA,8,5,140.0,0,
4205,3680,salary-may 2018,2018-06-18,,,salary-may 2018,NA,24,52,9000.0,0,
4206,3681,salary-may 2018,2018-06-18,,,salary-may 2018,NA,24,52,8419.0,0,
4207,3682,salary-may 2018,2018-06-18,,,salary-may 2018,NA,9,52,7613.0,0,
4208,3683,salary-may 2018,2018-06-19,,,salary-may 2018,NA,24,52,7270.0,0,
4209,3684,salary-may 2018,2018-06-18,,,salary-may 2018,NA,5,52,4065.0,0,
4210,3685,salary-may 2018,2018-06-18,,,salary-may 2018,NA,24,52,7694.0,0,
4211,3686,salary-may 2018,2018-06-18,,,salary-may 2018,NA,5,52,16516.0,0,
4212,3687,salary-may 2018,2018-06-18,,,salary-may 2018,NA,5,52,11952.0,0,
4213,3688,salary-may 2018,2018-06-18,,,salary-may 2018,NA,5,52,5484.0,0,
4214,3689,salary-may 2018,2018-06-18,,,salary-may 2018,NA,5,52,16997.0,0,
4215,3690,salary-may 2018,2018-06-18,,,salary-may 2018,NA,5,52,18739.0,0,
4216,3691,salary-may 2018,2018-06-18,,,salary-may 2018,NA,5,52,3913.0,0,
4217,3692,salary-may 2018,2018-06-18,,,salary-may 2018,NA,5,52,7409.0,0,
4218,3693,salary-may 2018,2018-06-18,,,salary-may 2018,NA,3,52,11290.0,0,
4219,3694,salary-may 2018,2018-06-18,,,salary-may 2018,NA,3,52,6403.0,0,
4220,3695,salary-may 2018,2018-06-18,,,salary-may 2018,NA,5,52,10887.0,0,
4221,3696,salary-may 2018,2018-06-18,,,salary-may 2018,NA,3,52,8794.0,0,
4222,3697,salary-may 2018,2018-06-18,,,salary-may 2018,NA,3,52,8945.0,0,
4223,3698,salary-may 2018,2018-06-18,,,salary-may 2018,NA,5,52,2226.0,0,
4224,3699,salary-may 2018,2018-06-18,,,salary-may 2018,NA,5,52,1213.0,0,
4225,3700,salary-may 2018,2018-06-18,,,salary-may 2018,NA,24,52,710.0,0,
4226,3701,3197,2018-06-18,,,dinner for employees (night0,N0155,1,26,240.0,9,
4227,3702,salary-may 2018,2018-06-19,,,salary-may 2018,NA,5,52,8806.0,0,
4228,3703,1154,2018-06-20,,,MATERIAL PUR.,NA,5,45,90.0,0,
4229,3704,-,2018-06-20,,,DISTRIBUTION OF EDUCATIONAL MATERIAL,NA,24,51,2650.0,0,
4230,3705,-,2018-06-20,,,saturday night work,N0155,1,16,50.0,7,
4231,3706,1139,2018-06-20,,,TRANSPORT CHARGES FOR VALLABHA INDUSTRIAL TRADERS.,,,,,,
4232,,15,15,22,0,,,,,,,
4233,3707,3404,2018-06-22,,,EMPLOYEE DINNER FOR NIGHT WORK,N0155,1,26,240.0,9,
4234,3708,-,2018-06-22,,,AMOUNT PAID AGANIST BILL,NA,9,45,2000.0,0,
4235,3709,-,2018-06-26,,,PETROL EXP.TOWARDS SUNDAY WORKING,,,,,,
4236,,2,16,120,0,,,,,,,
4237,3710,-,2018-06-01,,, ADV SETTELD AGAINST IOU TOWARDS DIESEL-5441 & REMAINING AMT.PAID TO VILAS PETHE,NA,15,50,84.0,0,
4238,3711,-,2018-06-01,,,ADV SETTLED AGAINST IOU & REMAINING AMT.PAID,NA,24,51,772.0,0,
4239,3712,-,2018-06-02,,,ADV SETTLED AGAINST IOU,NA,8,43,1064.0,0,
4240,3713,-,2018-06-12,,,ADV SETTLED AGAINST IOU,NA,13,45,24.0,0,
4241,3714,-,2018-06-18,,,ADV SETTLED AGAINST IOU,NA,10,16,319.0,0,
4242,3715,-,2018-06-19,,,ADV SETTLED AGAINST IOU,NA,8,51,1000.0,0,
4243,3716,-,2018-06-20,,,ADV SETTLED AGAINST IOU & REMAINING AMT.PAID,NA,4,51,10.0,0,
4244,3717,-,2018-06-20,,,ADV SETTLED AGAINST IOU,NA,10,16,206.0,0,
4245,3718,-,2018-06-23,,,ADV SETTLED AGAINST IOU & REMAINING AMT.PAID,NA,4,51,200.0,0,
4246,3719,-,2018-06-23,,,adv settled against iou & remaining amt.paid,NA,8,43,51.0,0,
4247,3720,-,2018-06-23,,,adv settled against iou & remaining amt. paid,NA,8,2,722.0,0,
4248,3721,-,2018-06-29,,,ADV SETTLED AGAINST IOU & REMAINING AMT.PAID ,NA,4,16,100.0,0,
4249,3722,-,2018-06-29,,,Adv settled against iou & remaining amt.paid,NA,15,5,2.0,0,
4250,3723,-,2018-06-26,,,SAPL-BALAJINAGAR-CIL-VELU,,,,,,
4251,,19,16,150,0,,,,,,,
4252,3723,-,2018-06-26,,,OFFICE EXP,NA,19,51,80.0,0,
4253,3724,230,2018-06-26,,,"PURCHASING OF PLANT LIKE ROSE,TULSI  ETC.",NA,8,51,3800.0,0,
4254,3724,-,2018-07-26,,,CANTEEN MATERIAL,NA,8,43,370.0,0,
4255,3724,-,2018-07-26,,,DIESEL EXP.,,,,,,
4256,,4,16,400,0,,,,,,,
4257,3725,-,2018-06-28,,,plumbing line working charges,NA,8,51,750.0,0,
4258,3726,3575,2018-06-28,,,TOWARDS EMPLOYEE DINNER,NA,8,26,480.0,0,
4259,3727,3669,2018-06-29,,,LUNCH FOR GUEST OF ELECTRICAL DEPT.,N0155,1,26,120.0,9,
4260,3728,619,2018-06-29,,,COURIER CHARGES.(KAVITSU ROBOTRONIX),NA,15,5,720.0,0,
4261,3729,-,2018-06-29,,,NIGHT WORK (DT.18.6.18 TO 23.6.18),N0155,1,16,480.0,7,
4262,3730,-,2018-06-30,,,SUNDAY WORKING,N0155,1,16,70.0,7,
4263,3731,-,2018-06-30,,,SUNDAY WORKING.(DT.24.6.18),N0155,1,16,70.0,7,
4264,3732,104,2018-06-30,,,TRANSPORT CHARGES (LUNA BEARINGS),N0155,1,5,9500.0,6,
4265,3733,-,2018-06-30,,,TOWARDS SUNDAY WORKING,N0155,1,16,80.0,7,
4266,3734,-,2018-06-30,,,TOWARDS SUNDAY WORKING,N0155,1,16,120.0,7,
4267,3735,-,2018-06-30,,,AGAINST BILL,NA,9,50,500.0,0,
4268,3736,-,2018-06-30,,,TOWARDS ONSITE JAPTECH & CUMMINS,N0166,1,16,600.0,7,
4269,3737,-,2018-06-30,,,TOWARDS MILK PUR.,NA,24,43,66.0,0,
4270,3738,3820,2018-07-02,,,TOWARDS LUNCH FOR GUEST (P.L.C.),NA,4,26,120.0,0,
4271,3739,-,2018-07-02,,,towards sundarlal bank,NA,9,16,70.0,0,
4272,3740,3861,2018-07-03,,,towards guest lunch,N0155,1,26,680.0,9,
4273,3741,-,2018-07-03,,,SUNDAY WORKING & PUR.OF SPANNER,NA,4,16,397.0,0,
4274,3742,-,2018-07-03,,,SUNDAY WORKING,N0155,1,16,70.0,7,
4275,3743,-,2018-07-04,,,TOWARDS SUNDAY WORKING,N0155,1,16,120.0,7,
4276,3744,-,2018-07-04,,,SUNDAY WORKING,N0155,1,16,120.0,7,
4277,3745,-,2018-07-04,,,TOWARDS SUNDAY WORKING,N0155,1,16,70.0,7,
4278,3747,-,2018-07-04,,,TOWARDS DIGITAL SIGNATURE OF RNC,NA,9,51,1500.0,0,
4279,3747,-,2018-07-04,,,ADVANCE AMT.,NA,9,50,500.0,0,
4280,3748,-,2018-07-04,,,TOWARDS SUNDAY WORKING,NA,15,16,108.0,0,
4281,3749,-,2018-07-04,,,CANTEEN EXP.,NA,24,43,132.0,0,
4282,3750,-,2018-07-02,,,transport charges,,,,,,
4283,,1,15,5100,6,,,,,,,
