Id,PRNo,PId,CId,Qty,SupplierId,Rate,Discount,AHId,DelDate,Remarks,Type,ItemId,MId
41473,0018,,,12.0,S098,1.0,0.0,42,2020-10-20,,,80230,8414
41474,0019,,,12.0,S098,45.0,0.0,42,2020-10-20,,,80231,8415
41475,0019,,,2.0,S098,68.0,0.0,42,2020-10-20,,,80232,8415
41476,0019,,,12.0,S098,36.0,0.0,42,2020-10-20,,,80233,8415
41477,0020,,,4.0,S098,75.0,0.0,42,2020-10-20,,,80234,8416
41478,0021,,,4.0,S098,1.0,0.0,28,2020-10-23,,,80245,8417
41479,0023,,,2.0,S098,1.0,0.0,28,2020-10-23,,,80246,8423
41480,0022,,,36.0,B029,25.0,15.0,28,2020-10-08,,,12010,8418
41481,0022,,,12.0,B029,39.5,0.0,28,2020-10-08,,,11208,8418
41482,0024,,,25.0,K032,106.4,0.0,28,2020-10-08,,,7143,8428
41483,0024,,,65.0,K032,0.3,0.0,28,2020-10-24,,,7219,8428
41484,0024,,,60.0,K032,8.15,0.0,28,2020-10-24,,,6876,8428
41485,0024,,,65.0,K032,0.18,0.0,28,2020-10-24,,,7274,8428
41486,0024,,,25.0,K032,0.8,0.0,28,2020-10-24,,,7276,8428
41487,0024,,,3.0,K032,1.0,0.0,28,2020-10-24,,,48803,8428
41488,0024,,,25.0,K032,0.1,0.0,28,2020-10-24,,,5646,8428
41489,0024,,,42.0,K032,2.77,0.0,28,2020-10-24,,,6027,8428
41490,0024,,,125.0,K032,0.25,0.0,28,2020-10-24,,,7268,8428
41491,0024,,,4.0,K032,1.2,0.0,28,2020-10-24,,,7308,8428
41492,0024,,,10.0,K032,0.3,0.0,28,2020-10-24,,,6379,8428
41493,0024,,,18.0,K032,3.6,0.0,28,2020-10-24,,,10800,8428
41494,0024,,,48.0,K032,0.5,0.0,28,2020-10-24,,,6452,8428
41495,0024,,,20.0,K032,0.25,0.0,28,2020-10-24,,,7217,8428
41496,0024,,,24.0,K032,0.08,0.0,28,2020-10-24,,,7218,8428
41497,0024,,,24.0,K032,15.0,30.0,28,2020-10-24,,,11858,8428
41498,0024,,,18.0,K032,0.2,0.0,28,2020-10-24,,,6574,8428
41499,0024,,,10.0,,22.0,30.0,28,2020-10-24,,,7205,8428
41500,0024,,,70.0,K032,0.2,0.0,28,2020-10-24,,,11856,8428
41501,0024,,,12.0,K032,5.3,35.0,28,2020-10-24,,,6073,8428
41502,0024,,,70.0,K032,0.1,0.0,28,2020-10-24,,,6318,8428
41503,0025,,,25.0,K032,19.74,0.0,28,2020-10-24,,,6341,8429
41504,0025,,,25.0,K032,3.0,0.0,28,2020-10-24,,,6322,8429
41505,0026,,,100.0,B045,12.09,44.0,28,2020-10-07,,,80265,8430
41506,0026,,,100.0,B045,12.09,44.0,28,2020-10-07,,,80262,8430
41507,0026,,,100.0,B045,12.09,44.0,28,2020-10-07,,,80261,8430
41508,0026,,,100.0,B045,12.09,44.0,28,2020-10-07,,,80260,8430
41509,0026,,,100.0,B045,12.09,44.0,28,2020-10-07,,,80259,8430
41510,0026,,,100.0,B045,12.09,44.0,28,2020-10-07,,,80258,8430
41511,0026,,,100.0,B045,6.5,44.0,28,2020-10-07,,,80257,8430
41512,0026,,,100.0,B045,6.5,44.0,28,2020-10-07,,,80256,8430
41513,0026,,,100.0,B045,6.5,44.0,28,2020-10-07,,,80255,8430
41514,0026,,,100.0,B045,6.5,44.0,28,2020-10-07,,,80254,8430
41515,0026,,,100.0,B045,6.5,44.0,28,2020-10-07,,,80253,8430
41516,0026,,,100.0,B045,6.5,44.0,28,2020-10-07,,,80252,8430
41517,0026,,,100.0,B045,6.5,44.0,28,2020-10-07,,,80251,8430
41518,0026,,,30.0,B045,0.73,0.0,28,2020-10-07,,,25417,8430
41519,0026,,,4.0,B045,12.0,0.0,28,2020-10-07,,,8624,8430
41520,0027,,,2.0,V051,1312.5,20.0,28,2020-10-24,,,71849,8431
41521,0028,,,12.0,K032,5.13,0.0,28,2020-10-24,,,6394,8432
41522,0028,,,10.0,K032,22.0,0.0,28,2020-10-24,,,7205,8432
41523,0028,,,24.0,K032,1.8,0.0,28,2020-10-24,,,7269,8432
41524,0028,,,20.0,K032,2.2,0.0,28,2020-10-24,,,7218,8432
41525,0028,,,24.0,K032,3.0,0.0,28,2020-10-24,,,6322,8432
41526,0029,,,56.0,K008,136.0,0.0,28,2020-09-26,,,13784,8433
41527,0029,,,50.0,K008,60.0,0.0,28,2020-09-26,,,13790,8433
41528,0030,,,4.0,P089,1869.38,0.0,28,2020-10-29,,,80159,8434
41529,0030,,,4.0,P089,1945.53,0.0,28,2020-10-29,,,80161,8434
41530,0030,,,2.0,P089,1560.25,0.0,28,2020-10-29,,,80163,8434
41531,0030,,,2.0,P089,889.73,0.0,28,2020-10-29,,,80164,8434
41532,0030,,,2.0,P089,46.2,0.0,28,2020-10-29,,,80167,8434
41533,0030,,,2.0,P089,85.37,0.0,28,2020-10-29,,,80168,8434
41534,0030,,,2.0,P089,86.13,0.0,42,2020-10-29,,,80275,8434
41535,0030,,,2.0,P089,18.0,0.0,28,2020-10-29,,,80170,8434
41536,0030,,,2.0,P089,1327.7,0.0,28,2020-10-29,,,80171,8434
41537,0030,,,2.0,P089,406.56,0.0,28,2020-10-29,,,80172,8434
41538,0030,,,2.0,P089,45.04,0.0,42,2020-10-29,,,80276,8434
41539,0030,,,2.0,P089,321.48,0.0,42,2020-10-29,,,80277,8434
41540,0030,,,2.0,P089,92.36,0.0,42,2020-10-29,,,80278,8434
41541,0030,,,2.0,P089,247.97,0.0,42,2020-10-29,,,80279,8434
41542,0030,,,2.0,P089,848.98,0.0,28,2020-10-29,,,80179,8434
41543,0030,,,4.0,P089,168.28,0.0,28,2020-10-29,,,80180,8434
41544,0030,,,2.0,P089,251.4,0.0,42,2020-10-29,,,80280,8434
41545,0030,,,2.0,P089,121.56,0.0,28,2020-10-15,,,80182,8434
41546,0030,,,2.0,P089,54.26,0.0,28,2020-10-29,,,80183,8434
41547,0030,,,2.0,P089,82.91,0.0,42,2020-10-29,,,80281,8434
41548,0030,,,2.0,P089,108.39,0.0,28,2020-10-29,,,80186,8434
41549,0030,,,2.0,P089,21.06,0.0,28,2020-10-29,,,80187,8434
41550,0030,,,2.0,P089,597.54,0.0,28,2020-10-29,,,80188,8434
41551,0030,,,2.0,P089,333.29,0.0,28,2020-10-29,,,80189,8434
41552,0030,,,12.0,P089,98.82,0.0,28,2020-10-29,,,80190,8434
41553,0030,,,2.0,P089,23.26,0.0,42,2020-10-29,,,80185,8434
41554,0031,,,50.0,S154,340.0,0.0,28,2020-11-09,,,80288,8435
41555,0031,,,50.0,S154,60.0,0.0,28,2020-11-09,,,80289,8435
41556,0032,,,1.0,M091,15000.0,0.0,28,2020-11-03,,,80082,8436
41557,0033,,,20.0,T047,25.0,15.0,28,2020-11-04,,,12010,8437
41558,0034,,,50.0,J031,110.17,0.0,28,2020-11-11,,,80310,8438
41559,0034,,,150.0,J031,501.12,0.0,28,2020-11-11,,,80309,8438
41560,0035,,,50.0,J031,71.5,0.0,28,2020-11-11,,,80311,8439
41561,0036,,,1.0,I016,11000.0,0.0,28,2020-11-12,,,46440,8440
41562,0036,,,1.0,I016,1500.0,0.0,28,2020-11-12,,,46441,8440
41563,0037,,,10.0,S154,65.0,0.0,28,2020-11-11,,,80337,8441
41564,0037,,,15.0,S154,150.0,0.0,28,2020-11-11,,,80336,8441
41565,0038,,,6.0,J031,475.0,0.0,28,2020-11-18,,,80351,8442
41566,0038,,,4.0,J031,911.0,0.0,28,2020-11-18,,,80350,8442
41567,0038,,,4.0,J031,1248.0,0.0,28,2020-11-18,,,80349,8442
41568,0038,,,2.0,J031,1409.0,0.0,28,2020-11-18,,,80348,8442
41569,0038,,,1.0,J031,2316.0,0.0,28,2020-11-18,,,80347,8442
41570,0038,,,12.0,J031,118.0,0.0,28,2020-11-18,,,80354,8442
41571,0038,,,4.0,J031,427.0,0.0,28,2020-11-18,,,80353,8442
41572,0038,,,6.0,J031,800.0,0.0,28,2020-11-18,,,80352,8442
41573,0039,,,4.0,J031,427.0,0.0,28,2020-11-12,,,80356,8443
41576,0040,,,135.0,I028,1483.0,7.0,28,2020-12-15,Ref LOI no 07,,80442,8445
41577,0040,,,60.0,I028,976.5,7.0,28,2020-12-15,Ref LOI no 07,,80443,8445
41578,0041,,,3.0,N041,10950.0,0.0,28,2020-12-15,,,80452,8446
41579,0041,,,3.0,N041,5960.0,0.0,28,2020-12-15,,,80453,8446
41580,0042,,,1.0,S098,337.0,0.0,42,2020-12-11,,,80689,8447
41581,0042,,,32.0,S098,50.0,0.0,42,2020-12-11,,,80690,8447
41582,0042,,,8.0,S098,300.0,0.0,42,2020-12-11,,,80691,8447
41583,0042,,,22.0,S098,150.0,0.0,42,2020-12-11,,,80692,8447
41584,0042,,,64.0,S098,30.0,0.0,42,2020-12-11,,,80693,8447
41585,0042,,,16.0,S098,300.0,0.0,42,2020-12-11,,,80694,8447
41586,0042,,,2.0,S098,2592.0,0.0,42,2020-12-11,,,80695,8447
41587,0042,,,4.0,S098,792.0,0.0,42,2020-12-11,,,80696,8447
41588,0042,,,2.0,S098,2592.0,0.0,42,2020-12-11,,,80697,8447
41589,0042,,,2.0,S098,60.0,0.0,42,2020-12-11,,,80698,8447
41590,0042,,,12.0,S098,150.0,0.0,42,2020-12-11,,,80699,8447
41591,0042,,,2.0,S098,135.0,0.0,42,2020-12-11,,,80700,8447
41592,0042,,,1.0,S098,40.0,0.0,42,2020-12-11,,,80701,8447
41593,0042,,,4.0,S098,60.0,0.0,42,2020-12-11,,,80702,8447
41594,0042,,,4.0,S098,90.0,0.0,42,2020-12-11,,,80703,8447
41595,0042,,,2.0,S098,350.0,0.0,42,2020-12-11,,,80704,8447
41596,0042,,,2.0,S098,340.0,0.0,42,2020-12-11,,,80705,8447
41597,0043,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80711,8448
41598,0043,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80712,8448
41599,0043,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80713,8448
41600,0043,,,8.0,S098,1.0,0.0,42,2020-12-12,,,80714,8448
41601,0043,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80715,8448
41602,0043,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80716,8448
41603,0043,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80717,8448
41604,0043,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80718,8448
41605,0043,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80719,8448
41606,0043,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80720,8448
41607,0044,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80721,8449
41608,0044,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80722,8449
41609,0044,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80723,8449
41610,0044,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80724,8449
41611,0044,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80725,8449
41612,0044,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80726,8449
41613,0044,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80727,8449
41614,0044,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80728,8449
41615,0044,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80729,8449
41616,0044,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80730,8449
41617,0044,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80731,8449
41618,0045,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80733,8450
41619,0045,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80734,8450
41620,0045,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80735,8450
41621,0045,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80736,8450
41622,0045,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80737,8450
41623,0045,,,12.0,S098,1.0,0.0,42,2020-12-12,,,80738,8450
41624,0045,,,3.0,S098,1.0,0.0,42,2020-12-12,,,80739,8450
41625,0045,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80740,8450
41626,0045,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80741,8450
41627,0045,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80742,8450
41628,0045,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80743,8450
41629,0045,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80744,8450
41630,0045,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80745,8450
41631,0045,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80746,8450
41632,0045,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80747,8450
41633,0045,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80748,8450
41634,0046,,,12.0,S098,1.0,0.0,42,2020-12-12,,,80749,8451
41635,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80750,8451
41636,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80751,8451
41637,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80752,8451
41638,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80753,8451
41639,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80754,8451
41640,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80755,8451
41641,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80756,8451
41642,0046,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80757,8451
41643,0046,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80758,8451
41644,0046,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80759,8451
41645,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80760,8451
41646,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80761,8451
41647,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80762,8451
41648,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80763,8451
41649,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80764,8451
41650,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80765,8451
41651,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80766,8451
41652,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80767,8451
41653,0046,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80768,8451
41654,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80769,8451
41655,0046,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80770,8451
41656,0046,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80771,8451
41657,0046,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80772,8451
41658,0046,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80773,8451
41659,0047,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80774,8452
41660,0047,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80775,8452
41661,0047,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80776,8452
41662,0047,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80777,8452
41663,0047,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80778,8452
41664,0047,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80779,8452
41665,0047,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80780,8452
41666,0047,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80781,8452
41667,0047,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80782,8452
41668,0047,,,24.0,S098,1.0,0.0,42,2020-12-12,,,80783,8452
41669,0047,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80784,8452
41670,0047,,,8.0,S098,1.0,0.0,42,2020-12-12,,,80785,8452
41671,0047,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80786,8452
41672,0048,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80787,8453
41673,0048,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80788,8453
41674,0048,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80789,8453
41675,0048,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80790,8453
41676,0048,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80791,8453
41677,0048,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80792,8453
41678,0048,,,40.0,S098,1.0,0.0,42,2020-12-12,,,80793,8453
41679,0048,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80794,8453
41680,0048,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80795,8453
41681,0048,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80796,8453
41682,0048,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80797,8453
41683,0048,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80798,8453
41685,0048,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80800,8453
41686,0048,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80801,8453
41687,0048,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80802,8453
41688,0048,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80803,8453
41689,0048,,,1.0,S098,1.0,0.0,42,2020-12-12,,,80804,8453
41690,0049,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80805,8454
41691,0049,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80806,8454
41692,0049,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80807,8454
41693,0049,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80808,8454
41694,0049,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80809,8454
41695,0049,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80810,8454
41696,0049,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80811,8454
41697,0049,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80812,8454
41698,0049,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80813,8454
41699,0049,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80814,8454
41700,0049,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80815,8454
41701,0049,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80816,8454
41702,0049,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80817,8454
41703,0049,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80818,8454
41704,0049,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80819,8454
41705,0049,,,12.0,S098,1.0,0.0,42,2020-12-12,,,80820,8454
41706,0049,,,6.0,S098,1.0,0.0,42,2020-12-12,,,80821,8454
41707,0050,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80822,8455
41708,0050,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80823,8455
41709,0050,,,16.0,S098,1.0,0.0,42,2020-12-12,,,80824,8455
41710,0050,,,4.0,S098,1.0,0.0,42,2020-12-12,,,80825,8455
41711,0050,,,2.0,S098,1.0,0.0,42,2020-12-12,,,80826,8455
41712,0050,,,16.0,S098,1.0,0.0,42,2020-12-12,,,80827,8455
41713,0050,,,8.0,S098,1.0,0.0,42,2020-12-12,,,80828,8455
41714,0051,,,32.0,S252,0.1,0.0,28,2020-11-12,,,5646,8456
41715,0051,,,19.0,S252,80.52,0.0,28,2020-11-12,,,5799,8456
41716,0051,,,15.0,S252,1.0,0.0,28,2020-11-12,,,48802,8456
41717,0051,,,140.0,S252,1.0,0.0,28,2020-11-12,,,66684,8456
41718,0051,,,115.0,S252,1.0,0.0,28,2020-11-12,,,72129,8456
41719,0051,,,150.0,S252,0.1,0.0,28,2020-11-12,,,6318,8456
41720,0051,,,100.0,S252,9.0,40.0,28,2020-11-12,,,6335,8456
41721,0051,,,15.0,S252,1.0,10.0,28,2020-11-12,,,7007,8456
41722,0051,,,150.0,S252,1.0,0.0,28,2020-11-12,,,80456,8456
41723,0051,,,15.0,S252,1.0,0.0,28,2020-11-12,,,80458,8456
41724,0051,,,170.0,S252,0.15,0.0,28,2020-11-12,,,7259,8456
41725,0051,,,281.0,S252,0.25,0.0,28,2020-11-12,,,7268,8456
41726,0051,,,15.0,S252,0.15,0.0,28,2020-11-12,,,7269,8456
41727,0051,,,70.0,S252,1.0,0.0,28,2020-11-12,,,80653,8456
41728,0051,,,15.0,S252,0.08,0.0,28,2020-11-12,,,7218,8456
41729,0051,,,15.0,S252,0.3,0.0,28,2020-11-12,,,7219,8456
41730,0051,,,120.0,S252,5.25,0.0,28,2020-11-12,,,54400,8456
41731,0051,,,105.0,S252,5.25,0.0,28,2020-11-12,,,54399,8456
41739,0052,,,400.0,S295,15.2,45.0,28,2020-12-23,,,30828,8460
41740,0052,,,400.0,S295,15.2,45.0,28,2020-12-23,,,30827,8460
41741,0052,,,400.0,S295,3.8,25.0,28,2020-12-23,,,29969,8460
41742,0052,,,400.0,S295,3.38,0.0,28,2020-12-23,,,1720,8460
41743,0052,,,400.0,S295,15.2,45.0,28,2020-12-23,,,46134,8460
41744,0052,,,100.0,S295,6.8,51.0,28,2020-12-23,,,30829,8460
41745,0052,,,400.0,S295,6.8,51.0,28,2020-12-23,,,30830,8460
41746,0052,,,400.0,R059,3.78,0.0,28,2020-12-23,,,169,8460
41747,0052,,,200.0,R059,10.23,0.0,28,2020-12-23,,,172,8460
41748,0052,,,400.0,S295,10.5,45.0,28,2020-12-23,,,45641,8460
41749,0052,,,200.0,S295,51.2,45.0,28,2020-12-23,,,46137,8460
41750,0052,,,400.0,S295,6.8,51.0,28,2020-12-23,,,54560,8460
41751,0052,,,300.0,S295,105.7,0.0,28,2020-12-23,,,1727,8460
41752,0053,,,300.0,R059,67.0,45.0,28,2020-12-23,,,166,8461
41753,0053,,,200.0,R059,27.82,0.0,28,2020-12-23,,,211,8461
41754,0053,,,600.0,R059,43.0,17.5,28,2020-12-23,,,250,8461
41755,0053,,,100.0,R059,66.45,0.0,28,2020-12-23,,,252,8461
41756,0053,,,300.0,R059,37.86,0.0,28,2020-12-23,,,262,8461
41757,0053,,,200.0,R059,39.75,0.0,28,2020-12-23,,,268,8461
41758,0053,,,300.0,R059,69.45,17.5,28,2020-12-23,,,280,8461
41759,0053,,,400.0,R059,98.1,0.0,28,2020-12-23,,,282,8461
41760,0053,,,300.0,R059,126.83,18.0,28,2020-12-23,,,284,8461
41761,0053,,,400.0,R059,82.73,0.0,28,2020-12-23,,,286,8461
41762,0053,,,100.0,R059,96.0,0.0,28,2020-12-23,,,298,8461
41763,0054,,,400.0,S295,71.78,0.0,28,2020-12-23,,,285,8462
41764,0055,,,50.0,R059,90.68,0.0,28,2020-12-23,,,80865,8463
41765,0055,,,400.0,R059,168.11,0.0,28,2020-12-23,,,80864,8463
41766,0056,,,30.0,B011,343.64,0.0,28,2020-11-10,,,80365,8464
41767,0056,,,7.6,B011,342.0,0.0,28,2020-11-10,,,80368,8464
41768,0057,,,400.0,S295,3.61,0.0,28,2020-12-23,,,80868,8465
41769,0057,,,400.0,S295,9.62,0.0,28,2020-12-23,,,80867,8465
41770,0058,,,6.0,K008,73.0,0.0,42,2020-12-17,,,80887,8466
41771,0058,,,4.0,K008,314.0,0.0,42,2020-12-17,,,80888,8466
41772,0058,,,2.0,K008,793.0,0.0,42,2020-12-17,,,80889,8466
41773,0058,,,2.0,K008,280.0,0.0,42,2020-12-17,,,80890,8466
41774,0058,,,2.0,K008,244.0,0.0,42,2020-12-17,,,80891,8466
41775,0058,,,4.0,K008,237.0,0.0,42,2020-12-17,,,80892,8466
41776,0058,,,2.0,K008,147.0,0.0,42,2020-12-17,,,80893,8466
41777,0058,,,2.0,K008,150.0,0.0,42,2020-12-17,,,80894,8466
41778,0058,,,2.0,K008,150.0,0.0,42,2020-12-17,,,80895,8466
41779,0058,,,2.0,K008,147.0,0.0,42,2020-12-17,,,80896,8466
41780,0058,,,2.0,K008,73.0,0.0,42,2020-12-17,,,80897,8466
41781,0058,,,2.0,K008,171.0,0.0,42,2020-12-17,,,80898,8466
41782,0058,,,2.0,K008,408.0,0.0,42,2020-12-17,,,80899,8466
41783,0058,,,3.0,K008,803.0,0.0,42,2020-12-17,,,80900,8466
41784,0058,,,1.0,K008,785.0,0.0,42,2020-12-17,,,80901,8466
41785,0058,,,2.0,K008,412.0,0.0,42,2020-12-17,,,80902,8466
41786,0058,,,2.0,K008,412.0,0.0,42,2020-12-17,,,80903,8466
41787,0058,,,2.0,K008,408.0,0.0,42,2020-12-17,,,80904,8466
41788,0058,,,2.0,K008,237.0,0.0,42,2020-12-17,,,80905,8466
41789,0058,,,2.0,K008,803.0,0.0,42,2020-12-17,,,80906,8466
41790,0058,,,1.0,K008,512.0,0.0,42,2020-12-17,,,80907,8466
41791,0058,,,1.0,K008,259.0,0.0,42,2020-12-17,,,80908,8466
41792,0058,,,2.0,K008,73.0,0.0,42,2020-12-17,,,80909,8466
41793,0058,,,2.0,K008,408.0,0.0,42,2020-12-17,,,80910,8466
41794,0058,,,2.0,K008,426.0,0.0,42,2020-12-17,,,80911,8466
41795,0058,,,2.0,K008,682.0,0.0,42,2020-12-17,,,80912,8466
41796,0058,,,1.0,K008,227.0,0.0,42,2020-12-17,,,80913,8466
41797,0059,,,10.0,K015,65.0,40.0,28,2020-12-18,,,8138,8467
41798,0059,,,10.0,K015,134.0,12.5,28,2020-12-18,,,8133,8467
41799,0059,,,2.0,K015,1.0,0.0,28,2020-12-21,,,9852,8467
41800,0059,,,4.0,K015,1.0,0.0,28,2020-12-21,,,9650,8467
41801,0059,,,4.0,K015,0.38,20.0,28,2020-12-18,,,9668,8467
41802,0059,,,4.0,K015,1.15,40.0,28,2020-12-18,,,9664,8467
41803,0059,,,100.0,K015,6.56,0.0,28,2020-12-18,,,8592,8467
41804,0060,,,150.0,K015,1.1,0.0,28,2020-12-18,,,8587,8468
41805,0061,,,1000.0,K015,0.2,20.0,28,2020-12-18,,,9266,8469
41806,0061,,,1000.0,K015,0.6,20.0,28,2020-12-18,,,9267,8469
41807,0062,,,4.0,B029,140.0,25.0,42,2020-12-13,,,80947,8470
41808,0062,,,4.0,T056,45.0,0.0,42,2020-12-15,,,80948,8470
41809,0062,,,1.0,B029,140.0,25.0,42,2020-12-15,,,80949,8470
41810,0062,,,1.0,T056,45.0,0.0,42,2020-12-17,,,80950,8470
41811,0062,,,3.0,B029,140.0,25.0,42,2020-12-13,,,80951,8470
41812,0062,,,7.0,B029,140.0,25.0,42,2020-11-15,,,80951,8470
41813,0062,,,3.0,T056,45.0,0.0,42,2020-12-15,,,80952,8470
41814,0062,,,7.0,T056,45.0,0.0,42,2020-12-19,,,80952,8470
41815,0063,,,1.0,I016,1000.0,0.0,28,2020-12-28,,,80968,8471
41816,0063,,,1.0,I016,16000.0,0.0,28,2020-12-28,,,80967,8471
41817,0064,,,300.0,R059,84.85,2.0,28,2020-12-21,,,80969,8472
41818,0065,,,1.0,K008,375.0,0.0,42,2020-12-22,,,80999,8473
41819,0065,,,1.0,K008,250.0,0.0,42,2020-12-22,,,81000,8473
41820,0065,,,1.0,K008,135.0,0.0,42,2020-12-22,,,81001,8473
41821,0065,,,1.0,K008,110.0,0.0,42,2020-12-22,,,81002,8473
41822,0066,,,26.0,S098,1.0,0.0,42,2020-12-25,,,81003,8474
41823,0066,,,2.0,S098,1.0,0.0,42,2020-12-25,,,81004,8474
41824,0066,,,22.0,S098,1.0,0.0,42,2020-12-25,,,81005,8474
41825,0066,,,16.0,S098,1.0,0.0,42,2020-12-25,,,81006,8474
41826,0066,,,1.0,S098,1.0,0.0,42,2020-12-25,,,81007,8474
41827,0066,,,1.0,S098,1.0,0.0,42,2020-12-25,,,81008,8474
41828,0066,,,2.0,S098,1.0,0.0,42,2020-12-25,,,81009,8474
41829,0066,,,1.0,S098,1.0,0.0,42,2020-12-25,,,81010,8474
41830,0066,,,1.0,S098,1.0,0.0,42,2020-12-25,,,81011,8474
