Id,SysDate,SysTime,SessionId,CompId,FinYearId,DANo,WRNo,WRId,ItemId,IssuedQty,DispatchQty,FreightCharges,Vehicleby,OctroiCharges
257,2013-05-28,9:42:39 AM,Sapl0005,1,1,0057,0048,272,312,144.0,144.0,Self,Self,Self
258,2013-05-28,9:42:39 AM,Sapl0005,1,1,0057,0048,273,313,40.0,40.0,Self,Self,Self
259,2013-05-28,9:42:39 AM,Sapl0005,1,1,0057,0048,274,314,20.0,20.0,Self,Self,Self
260,2013-05-28,12:42:55 PM,Sapl0005,1,1,0058,0054,320,360,1.0,1.0,Self,Self,Self
261,2013-05-28,12:42:55 PM,Sapl0005,1,1,0058,0054,323,363,1.0,1.0,Self,Self,Self
262,2013-05-28,12:42:55 PM,Sapl0005,1,1,0058,0054,324,364,1.0,1.0,Self,Self,Self
263,2013-05-28,12:42:55 PM,Sapl0005,1,1,0058,0054,325,365,1.0,1.0,Self,Self,Self
264,2013-05-28,12:42:55 PM,Sapl0005,1,1,0058,0054,326,366,2.0,2.0,Self,Self,Self
265,2013-05-28,2:14:51 PM,Sapl0005,1,1,0059,0054,313,353,1.0,1.0,Self,Self,Self
266,2013-05-28,2:14:51 PM,Sapl0005,1,1,0059,0054,314,354,1.0,1.0,Self,Self,Self
267,2013-05-28,2:14:51 PM,Sapl0005,1,1,0059,0054,321,361,1.0,1.0,Self,Self,Self
268,2013-05-28,2:18:50 PM,Sapl0005,1,1,0060,0064,366,414,2.0,2.0,Customer,Self,Self
269,2013-05-28,2:18:50 PM,Sapl0005,1,1,0060,0064,367,415,2.0,2.0,Customer,Self,Self
270,2013-05-28,2:35:11 PM,Sapl0005,1,1,0061,0061,359,401,5.0,5.0,Self,Self,Self
271,2013-05-28,3:31:30 PM,Sapl0005,1,1,0062,0057,343,384,12.0,12.0,Customer,Self,Self
272,2013-05-28,5:39:12 PM,Sapl0005,1,1,0063,0054,310,350,1.0,1.0,Self,Self,Self
273,2013-05-28,5:39:12 PM,Sapl0005,1,1,0063,0054,311,351,1.0,1.0,Self,Self,Self
274,2013-05-28,5:39:12 PM,Sapl0005,1,1,0063,0054,312,352,1.0,1.0,Self,Self,Self
275,2013-05-28,5:39:12 PM,Sapl0005,1,1,0063,0054,318,358,1.0,1.0,Self,Self,Self
276,2013-05-28,5:39:12 PM,Sapl0005,1,1,0063,0054,319,359,1.0,1.0,Self,Self,Self
277,2013-05-28,5:39:56 PM,Sapl0005,1,1,0064,0053,306,346,2.0,2.0,Self,Self,Self
278,2013-05-29,12:10:25 PM,Sapl0005,1,1,0065,0063,363,411,8.0,8.0,Self,Self,Self
279,2013-05-29,12:10:25 PM,Sapl0005,1,1,0065,0063,364,412,2.0,2.0,Self,Self,Self
280,2013-05-29,12:10:25 PM,Sapl0005,1,1,0065,0063,365,413,1.0,1.0,Self,Self,Self
281,2013-05-30,10:38:28 AM,Sapl0005,1,1,0066,0054,307,347,1.0,1.0,Self,Self,Self
282,2013-05-30,10:38:28 AM,Sapl0005,1,1,0066,0054,308,348,1.0,1.0,Self,Self,Self
283,2013-05-30,10:38:28 AM,Sapl0005,1,1,0066,0054,309,349,1.0,1.0,Self,Self,Self
284,2013-05-30,10:38:28 AM,Sapl0005,1,1,0066,0054,322,362,1.0,1.0,Self,Self,Self
285,2013-05-31,4:16:30 PM,Sapl0005,1,1,0067,0054,315,355,1.0,1.0,Self,Self,Self
286,2013-05-31,4:16:30 PM,Sapl0005,1,1,0067,0054,316,356,1.0,1.0,Self,Self,Self
287,2013-05-31,4:16:30 PM,Sapl0005,1,1,0067,0054,317,357,1.0,1.0,Self,Self,Self
288,2013-05-31,4:16:30 PM,Sapl0005,1,1,0067,0054,327,367,1.0,1.0,Self,Self,Self
289,2013-05-31,4:16:30 PM,Sapl0005,1,1,0067,0054,328,368,2.0,1.0,Self,Self,Self
290,2013-05-31,4:18:36 PM,Sapl0005,1,1,0068,0053,305,345,2.0,2.0,Self,Self,Self
291,2013-06-07,10:26:25 AM,Sapl0005,1,1,0069,0062,360,402,8.0,8.0,Self,Self,Self
292,2013-06-07,10:26:25 AM,Sapl0005,1,1,0069,0062,361,403,50.0,50.0,Self,Self,Self
293,2013-06-07,10:26:25 AM,Sapl0005,1,1,0069,0062,362,404,50.0,50.0,Self,Self,Self
294,2013-06-07,3:26:43 PM,Sapl0005,1,1,0070,0029,211,251,6.0,3.0,Customer,Customer,Customer
295,2013-06-10,10:44:59 AM,Sapl0005,1,1,0071,0031,218,258,1.0,1.0,Self,Self,Self
296,2013-06-11,1:58:58 PM,Sapl0005,1,1,0072,0052,304,344,5.0,5.0,Self,Self,Self
297,2013-06-11,2:05:52 PM,Sapl0005,1,1,0073,0072,430,485,6.0,6.0,Self,Self,Self
298,2013-06-13,3:51:25 PM,Sapl0005,1,1,0074,0043,237,277,1.0,1.0,Self,Self,Self
299,2013-06-13,3:52:07 PM,Sapl0005,1,1,0075,0041,235,275,1.0,1.0,Self,Self,Self
300,2013-06-18,9:28:47 AM,Sapl0005,1,1,0076,0011,81,122,1.0,1.0,Self,Self,Self
301,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,431,486,4.0,4.0,Self,Self,Self
302,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,432,487,4.0,4.0,Self,Self,Self
303,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,433,488,22.0,22.0,Self,Self,Self
304,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,434,489,22.0,22.0,Self,Self,Self
305,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,435,490,4.0,4.0,Self,Self,Self
306,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,436,491,4.0,4.0,Self,Self,Self
307,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,437,492,6.0,6.0,Self,Self,Self
308,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,438,493,32.0,32.0,Self,Self,Self
309,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,439,494,32.0,32.0,Self,Self,Self
310,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,440,495,38.0,38.0,Self,Self,Self
311,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,441,496,20.0,20.0,Self,Self,Self
312,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,442,497,6.0,6.0,Self,Self,Self
313,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,443,498,10.0,10.0,Self,Self,Self
314,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,444,499,24.0,24.0,Self,Self,Self
315,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,445,500,4.0,4.0,Self,Self,Self
316,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,446,501,12.0,12.0,Self,Self,Self
317,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,447,502,2.0,2.0,Self,Self,Self
318,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,448,503,4.0,4.0,Self,Self,Self
319,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,449,504,4.0,4.0,Self,Self,Self
320,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,450,505,10.0,10.0,Self,Self,Self
321,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,451,506,12.0,12.0,Self,Self,Self
322,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,452,507,1.0,1.0,Self,Self,Self
323,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,453,508,1.0,1.0,Self,Self,Self
324,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,454,509,5.0,5.0,Self,Self,Self
325,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,455,510,3.0,3.0,Self,Self,Self
326,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,456,511,16.0,16.0,Self,Self,Self
327,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,457,512,8.0,8.0,Self,Self,Self
328,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,458,513,2.0,2.0,Self,Self,Self
329,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,459,514,10.0,10.0,Self,Self,Self
330,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,460,515,2.0,2.0,Self,Self,Self
331,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,461,516,10.0,10.0,Self,Self,Self
332,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,463,518,16.0,16.0,Self,Self,Self
333,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,464,519,32.0,32.0,Self,Self,Self
334,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,465,520,20.0,20.0,Self,Self,Self
335,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,466,521,12.0,12.0,Self,Self,Self
336,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,467,522,12.0,12.0,Self,Self,Self
337,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,468,523,10.0,10.0,Self,Self,Self
338,2013-06-19,11:48:30 AM,Sapl0005,1,1,0077,0073,470,525,50.0,50.0,Self,Self,Self
339,2013-06-19,2:09:48 PM,Sapl0005,1,1,0078,0008,67,108,20.0,20.0,Self,Self,Self
340,2013-06-19,2:09:48 PM,Sapl0005,1,1,0078,0008,68,109,10.0,10.0,Self,Self,Self
341,2013-06-19,2:09:48 PM,Sapl0005,1,1,0078,0008,70,111,1.0,1.0,Self,Self,Self
342,2013-06-19,2:09:48 PM,Sapl0005,1,1,0078,0008,72,113,3.0,1.0,Self,Self,Self
343,2013-06-19,2:10:25 PM,Sapl0005,1,1,0079,0066,380,428,2.0,2.0,Self,Self,Self
344,2013-06-19,2:10:25 PM,Sapl0005,1,1,0079,0066,381,429,1.0,1.0,Self,Self,Self
345,2013-06-19,3:57:56 PM,Sapl0005,1,1,0080,0008,69,110,1.0,1.0,Self,Self,Self
346,2013-06-19,3:57:56 PM,Sapl0005,1,1,0080,0008,73,114,3.0,3.0,Self,Self,Self
347,2013-06-22,11:43:58 AM,Sapl0005,1,1,0081,0096,556,628,5.0,5.0,Self,Self,Self
348,2013-06-25,9:40:13 AM,Sapl0005,1,1,0082,0092,526,598,4.0,4.0,Customer,Self,Self
349,2013-06-25,9:40:45 AM,Sapl0005,1,1,0083,0093,527,599,2.0,2.0,Customer,Self,Self
350,2013-06-25,10:33:02 AM,Sapl0005,1,1,0084,0089,509,567,4.0,4.0,Self,Self,Self
351,2013-06-27,9:43:59 AM,Sapl0005,1,1,0085,0051,303,343,200.0,200.0,Self,Self,Self
352,2013-06-27,9:44:15 AM,Sapl0005,1,1,0086,0051,303,343,200.0,200.0,Self,Self,Self
353,2013-06-29,9:24:58 AM,Sapl0005,1,1,0087,0001,35,67,4.0,4.0,Self,Self,Self
354,2013-06-29,12:34:08 PM,Sapl0005,1,1,0088,0097,557,631,1.0,1.0,Self,Self,Self
355,2013-07-03,9:39:22 AM,Sapl0005,1,1,0089,0100,560,635,3.0,3.0,Self,Self,Self
356,2013-07-03,11:27:26 AM,Sapl0005,1,1,0090,0059,345,387,1.0,1.0,Self,Self,Self
357,2013-07-03,11:27:26 AM,Sapl0005,1,1,0090,0059,346,388,1.0,1.0,Self,Self,Self
358,2013-07-03,11:27:26 AM,Sapl0005,1,1,0090,0059,347,389,1.0,1.0,Self,Self,Self
359,2013-07-03,11:27:26 AM,Sapl0005,1,1,0090,0059,348,390,2.0,2.0,Self,Self,Self
360,2013-07-03,11:27:26 AM,Sapl0005,1,1,0090,0059,349,391,1.0,1.0,Self,Self,Self
361,2013-07-03,11:27:26 AM,Sapl0005,1,1,0090,0059,350,392,1.0,1.0,Self,Self,Self
362,2013-07-03,11:27:26 AM,Sapl0005,1,1,0090,0059,351,393,2.0,2.0,Self,Self,Self
363,2013-07-03,11:27:26 AM,Sapl0005,1,1,0090,0059,352,394,1.0,1.0,Self,Self,Self
364,2013-07-03,11:27:26 AM,Sapl0005,1,1,0090,0059,353,395,1.0,1.0,Self,Self,Self
365,2013-07-03,11:27:26 AM,Sapl0005,1,1,0090,0059,354,396,1.0,1.0,Self,Self,Self
366,2013-07-03,11:27:26 AM,Sapl0005,1,1,0090,0059,355,397,2.0,2.0,Self,Self,Self
367,2013-07-03,11:27:26 AM,Sapl0005,1,1,0090,0059,356,398,1.0,1.0,Self,Self,Self
368,2013-07-03,4:32:21 PM,Sapl0005,1,1,0091,0015,85,126,1.0,1.0,Self,Self,Self
369,2013-07-08,10:43:19 AM,Sapl0005,1,1,0092,0101,561,636,44.0,44.0,Self,Self,Self
370,2013-07-08,10:43:19 AM,Sapl0005,1,1,0092,0101,562,637,25.0,15.0,Self,Self,Self
371,2013-07-08,10:43:19 AM,Sapl0005,1,1,0092,0101,563,638,6.0,6.0,Self,Self,Self
372,2013-07-08,3:21:31 PM,Sapl0005,1,1,0093,0102,564,639,5.0,5.0,Self,Self,Self
373,2013-07-11,5:05:14 PM,Sapl0005,1,1,0094,0104,566,643,1.0,1.0,Self,Self,Self
374,2013-07-15,9:34:43 AM,Sapl0005,1,1,0095,0090,510,582,25.0,25.0,Self,Self,Self
375,2013-07-15,9:34:43 AM,Sapl0005,1,1,0095,0090,511,583,2.0,2.0,Self,Self,Self
376,2013-07-15,9:34:43 AM,Sapl0005,1,1,0095,0090,512,584,10.0,10.0,Self,Self,Self
377,2013-07-15,9:34:43 AM,Sapl0005,1,1,0095,0090,513,585,5.0,5.0,Self,Self,Self
378,2013-07-15,9:34:43 AM,Sapl0005,1,1,0095,0090,514,586,8.0,8.0,Self,Self,Self
379,2013-07-15,9:34:43 AM,Sapl0005,1,1,0095,0090,515,587,8.0,8.0,Self,Self,Self
380,2013-07-15,9:34:43 AM,Sapl0005,1,1,0095,0090,516,588,15.0,15.0,Self,Self,Self
381,2013-07-15,9:34:43 AM,Sapl0005,1,1,0095,0090,517,589,40.0,40.0,Self,Self,Self
382,2013-07-15,9:34:43 AM,Sapl0005,1,1,0095,0090,518,590,12.0,12.0,Self,Self,Self
383,2013-07-15,9:34:43 AM,Sapl0005,1,1,0095,0090,519,591,24.0,24.0,Self,Self,Self
384,2013-07-15,9:34:43 AM,Sapl0005,1,1,0095,0090,520,592,29.0,29.0,Self,Self,Self
385,2013-07-15,9:34:43 AM,Sapl0005,1,1,0095,0090,521,593,25.0,25.0,Self,Self,Self
386,2013-07-15,9:34:43 AM,Sapl0005,1,1,0095,0090,522,594,18.0,18.0,Self,Self,Self
387,2013-07-15,9:34:43 AM,Sapl0005,1,1,0095,0090,523,595,30.0,30.0,Self,Self,Self
388,2013-07-15,9:38:03 AM,Sapl0005,1,1,0096,0088,499,557,2.0,2.0,Self,Self,Self
389,2013-07-15,9:38:03 AM,Sapl0005,1,1,0096,0088,500,558,3.0,3.0,Self,Self,Self
390,2013-07-15,9:38:03 AM,Sapl0005,1,1,0096,0088,501,559,2.0,2.0,Self,Self,Self
391,2013-07-15,9:38:03 AM,Sapl0005,1,1,0096,0088,502,560,6.0,6.0,Self,Self,Self
392,2013-07-15,9:38:03 AM,Sapl0005,1,1,0096,0088,503,561,2.0,2.0,Self,Self,Self
393,2013-07-15,9:38:03 AM,Sapl0005,1,1,0096,0088,504,562,15.0,15.0,Self,Self,Self
394,2013-07-15,9:38:03 AM,Sapl0005,1,1,0096,0088,505,563,33.0,33.0,Self,Self,Self
395,2013-07-15,9:38:03 AM,Sapl0005,1,1,0096,0088,506,564,10.0,10.0,Self,Self,Self
396,2013-07-15,9:38:03 AM,Sapl0005,1,1,0096,0088,507,565,4.0,4.0,Self,Self,Self
397,2013-07-15,9:38:03 AM,Sapl0005,1,1,0096,0088,508,566,20.0,20.0,Self,Self,Self
398,2013-07-15,9:38:55 AM,Sapl0005,1,1,0097,0091,524,596,4.0,3.0,Self,Self,Self
399,2013-07-15,9:38:55 AM,Sapl0005,1,1,0097,0091,525,597,8.0,8.0,Self,Self,Self
400,2013-07-15,9:40:12 AM,Sapl0005,1,1,0098,0094,528,600,1.0,1.0,Self,Self,Self
401,2013-07-15,9:40:12 AM,Sapl0005,1,1,0098,0094,534,606,2.0,2.0,Self,Self,Self
402,2013-07-15,9:40:12 AM,Sapl0005,1,1,0098,0094,537,609,2.0,2.0,Self,Self,Self
403,2013-07-15,6:28:41 PM,Sapl0005,1,1,0099,0105,567,644,1.0,1.0,Self,Self,Self
404,2013-07-15,6:28:41 PM,Sapl0005,1,1,0099,0105,568,645,1.0,1.0,Self,Self,Self
405,2013-07-15,6:28:41 PM,Sapl0005,1,1,0099,0105,569,646,2.0,2.0,Self,Self,Self
406,2013-07-18,9:40:37 AM,Sapl0005,1,1,0100,0106,570,647,1.0,1.0,Self,Self,Self
407,2013-07-18,9:40:37 AM,Sapl0005,1,1,0100,0106,571,648,1.0,1.0,Self,Self,Self
408,2013-07-18,9:40:37 AM,Sapl0005,1,1,0100,0106,572,649,1.0,1.0,Self,Self,Self
409,2013-07-18,9:40:37 AM,Sapl0005,1,1,0100,0106,573,650,1.0,1.0,Self,Self,Self
410,2013-07-18,9:40:37 AM,Sapl0005,1,1,0100,0106,574,651,1.0,1.0,Self,Self,Self
411,2013-07-18,10:03:28 AM,Sapl0005,1,1,0101,0094,529,601,1.0,1.0,Self,Self,Self
412,2013-07-18,10:03:28 AM,Sapl0005,1,1,0101,0094,530,602,2.0,2.0,Self,Self,Self
413,2013-07-18,10:03:28 AM,Sapl0005,1,1,0101,0094,531,603,2.0,2.0,Self,Self,Self
414,2013-07-18,10:03:28 AM,Sapl0005,1,1,0101,0094,532,604,2.0,2.0,Self,Self,Self
415,2013-07-18,10:03:28 AM,Sapl0005,1,1,0101,0094,533,605,2.0,2.0,Self,Self,Self
416,2013-07-18,10:03:28 AM,Sapl0005,1,1,0101,0094,535,607,2.0,2.0,Self,Self,Self
417,2013-07-18,10:03:28 AM,Sapl0005,1,1,0101,0094,538,610,2.0,2.0,Self,Self,Self
418,2013-07-22,2:05:45 PM,Sapl0005,1,1,0102,0094,536,608,2.0,2.0,Self,Self,Self
419,2013-07-30,3:47:14 PM,Sapl0005,1,1,0103,0067,382,430,2.0,2.0,Self,Self,Self
420,2013-07-30,3:47:14 PM,Sapl0005,1,1,0103,0067,383,431,2.0,2.0,Self,Self,Self
421,2013-07-30,3:47:14 PM,Sapl0005,1,1,0103,0067,384,432,2.0,2.0,Self,Self,Self
422,2013-07-30,3:47:14 PM,Sapl0005,1,1,0103,0067,385,433,2.0,2.0,Self,Self,Self
423,2013-07-30,3:47:14 PM,Sapl0005,1,1,0103,0067,387,435,2.0,2.0,Self,Self,Self
424,2013-07-30,3:47:14 PM,Sapl0005,1,1,0103,0067,389,437,2.0,2.0,Self,Self,Self
425,2013-07-30,3:47:14 PM,Sapl0005,1,1,0103,0067,391,439,2.0,2.0,Self,Self,Self
426,2013-07-30,3:47:14 PM,Sapl0005,1,1,0103,0067,392,440,2.0,2.0,Self,Self,Self
427,2013-08-01,10:15:55 AM,Sapl0005,1,1,0104,0109,606,683,38.0,38.0,Self,Self,Self
428,2013-08-01,10:15:55 AM,Sapl0005,1,1,0104,0109,607,684,15.0,15.0,Self,Self,Self
429,2013-08-01,10:15:55 AM,Sapl0005,1,1,0104,0109,608,685,6.0,6.0,Self,Self,Self
430,2013-08-01,10:15:55 AM,Sapl0005,1,1,0104,0109,609,686,24.0,24.0,Self,Self,Self
431,2013-08-01,10:15:55 AM,Sapl0005,1,1,0104,0109,610,687,20.5,20.5,Self,Self,Self
432,2013-08-01,10:15:55 AM,Sapl0005,1,1,0104,0109,611,688,7.0,7.0,Self,Self,Self
433,2013-08-01,10:15:55 AM,Sapl0005,1,1,0104,0109,612,689,26.0,26.0,Self,Self,Self
434,2013-08-01,10:15:55 AM,Sapl0005,1,1,0104,0109,613,690,12.5,12.5,Self,Self,Self
435,2013-08-01,10:15:55 AM,Sapl0005,1,1,0104,0109,614,691,5.0,5.0,Self,Self,Self
436,2013-08-01,10:15:55 AM,Sapl0005,1,1,0104,0109,615,692,10.0,10.0,Self,Self,Self
437,2013-08-01,10:15:55 AM,Sapl0005,1,1,0104,0109,616,693,3.0,3.0,Self,Self,Self
438,2013-08-01,10:15:55 AM,Sapl0005,1,1,0104,0109,617,694,2.0,2.0,Self,Self,Self
439,2013-08-02,10:31:18 AM,Sapl0005,1,1,0105,0129,712,796,30.0,30.0,Self,Self,Self
440,2013-08-02,10:31:18 AM,Sapl0005,1,1,0105,0129,713,797,12.0,12.0,Self,Self,Self
441,2013-08-03,5:09:48 PM,Sapl0005,1,1,0106,0067,386,434,2.0,2.0,Self,Self,Self
442,2013-08-03,5:09:48 PM,Sapl0005,1,1,0106,0067,388,436,2.0,2.0,Self,Self,Self
443,2013-08-03,5:09:48 PM,Sapl0005,1,1,0106,0067,390,438,2.0,2.0,Self,Self,Self
444,2013-08-03,5:09:48 PM,Sapl0005,1,1,0106,0067,393,441,2.0,2.0,Self,Self,Self
445,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,582,659,3.0,3.0,Self,Self,Self
446,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,583,660,1.0,1.0,Self,Self,Self
447,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,584,661,2.0,2.0,Self,Self,Self
448,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,585,662,3.0,3.0,Self,Self,Self
449,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,586,663,1.0,1.0,Self,Self,Self
450,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,587,664,2.0,2.0,Self,Self,Self
451,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,588,665,2.0,2.0,Self,Self,Self
452,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,589,666,8.0,8.0,Self,Self,Self
453,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,590,667,2.0,2.0,Self,Self,Self
454,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,591,668,3.0,3.0,Self,Self,Self
455,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,592,669,9.0,9.0,Self,Self,Self
456,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,593,670,3.0,3.0,Self,Self,Self
457,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,594,671,2.0,2.0,Self,Self,Self
458,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,595,672,2.0,2.0,Self,Self,Self
459,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,596,673,8.0,8.0,Self,Self,Self
460,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,597,674,2.0,2.0,Self,Self,Self
461,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,598,675,1.0,1.0,Self,Self,Self
462,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,599,676,7.0,7.0,Self,Self,Self
463,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,600,677,3.0,3.0,Self,Self,Self
464,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,601,678,2.0,2.0,Self,Self,Self
465,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,602,679,1.0,1.0,Self,Self,Self
466,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,603,680,1.0,1.0,Self,Self,Self
467,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,604,681,1.0,1.0,Self,Self,Self
468,2013-08-03,5:22:54 PM,Sapl0005,1,1,0107,0108,605,682,1.0,1.0,Self,Self,Self
469,2013-08-03,5:24:16 PM,Sapl0005,1,1,0108,0091,524,596,4.0,1.0,Self,Self,Self
470,2013-08-03,5:24:49 PM,Sapl0005,1,1,0109,0128,711,795,1.0,1.0,Self,Self,Self
471,2013-08-09,11:35:07 AM,Sapl0005,1,1,0110,0067,394,442,2.0,2.0,Self,Self,Self
472,2013-08-09,11:37:06 AM,Sapl0005,1,1,0111,0068,395,448,2.0,2.0,Self,Self,Self
473,2013-08-09,11:37:06 AM,Sapl0005,1,1,0111,0068,398,451,2.0,2.0,Self,Self,Self
474,2013-08-09,11:37:06 AM,Sapl0005,1,1,0111,0068,399,452,2.0,2.0,Self,Self,Self
485,2013-08-14,2:11:21 PM,Sapl0005,1,1,0114,0122,633,713,2.0,2.0,Self,Self,Self
486,2013-08-14,2:11:21 PM,Sapl0005,1,1,0114,0122,634,714,2.0,2.0,Self,Self,Self
487,2013-08-14,2:11:21 PM,Sapl0005,1,1,0114,0122,635,715,1.0,1.0,Self,Self,Self
488,2013-08-14,2:11:21 PM,Sapl0005,1,1,0114,0122,636,716,1.0,1.0,Self,Self,Self
489,2013-08-14,2:11:21 PM,Sapl0005,1,1,0114,0122,637,717,2.0,2.0,Self,Self,Self
490,2013-08-14,2:11:21 PM,Sapl0005,1,1,0114,0122,638,718,2.0,2.0,Self,Self,Self
491,2013-08-14,2:11:21 PM,Sapl0005,1,1,0114,0122,639,719,1.0,1.0,Self,Self,Self
492,2013-08-14,2:11:21 PM,Sapl0005,1,1,0114,0122,640,720,1.0,1.0,Self,Self,Self
493,2013-08-14,2:11:21 PM,Sapl0005,1,1,0114,0122,641,721,2.0,2.0,Self,Self,Self
494,2013-08-14,2:11:21 PM,Sapl0005,1,1,0114,0122,642,722,2.0,2.0,Self,Self,Self
495,2013-08-14,2:11:21 PM,Sapl0005,1,1,0114,0122,643,723,1.0,1.0,Self,Self,Self
496,2013-08-14,2:11:21 PM,Sapl0005,1,1,0114,0122,644,724,2.0,2.0,Self,Self,Self
497,2013-08-14,2:11:21 PM,Sapl0005,1,1,0114,0122,646,726,1.0,1.0,Self,Self,Self
498,2013-08-14,2:12:00 PM,Sapl0005,1,1,0115,0136,726,811,1.0,1.0,Self,Self,Self
499,2013-08-14,2:12:00 PM,Sapl0005,1,1,0115,0136,727,812,1.0,1.0,Self,Self,Self
500,2013-08-14,3:36:46 PM,Sapl0005,1,1,0116,0068,396,449,2.0,2.0,Self,Self,Self
501,2013-08-14,3:36:46 PM,Sapl0005,1,1,0116,0068,397,450,2.0,2.0,Self,Self,Self
520,2013-08-14,3:58:34 PM,Sapl0005,1,1,0117,0070,412,465,2.0,2.0,Self,Self,Self
521,2013-08-14,3:58:34 PM,Sapl0005,1,1,0117,0070,413,466,2.0,2.0,Self,Self,Self
522,2013-08-14,3:58:34 PM,Sapl0005,1,1,0117,0070,414,467,2.0,2.0,Self,Self,Self
523,2013-08-14,3:58:34 PM,Sapl0005,1,1,0117,0070,415,468,2.0,2.0,Self,Self,Self
524,2013-08-14,3:58:34 PM,Sapl0005,1,1,0117,0070,416,469,2.0,2.0,Self,Self,Self
525,2013-08-14,3:58:34 PM,Sapl0005,1,1,0117,0070,419,472,2.0,2.0,Self,Self,Self
526,2013-08-14,3:58:34 PM,Sapl0005,1,1,0117,0070,423,476,2.0,2.0,Self,Self,Self
527,2013-08-14,3:58:34 PM,Sapl0005,1,1,0117,0070,424,477,2.0,2.0,Self,Self,Self
528,2013-08-14,3:58:34 PM,Sapl0005,1,1,0117,0070,425,478,2.0,2.0,Self,Self,Self
529,2013-08-16,10:32:34 AM,Sapl0005,1,1,0118,0137,728,813,48.0,48.0,Self,Self,Self
530,2013-08-16,10:32:34 AM,Sapl0005,1,1,0118,0137,729,814,17.5,17.5,Self,Self,Self
531,2013-08-16,10:32:34 AM,Sapl0005,1,1,0118,0137,730,815,7.0,7.0,Self,Self,Self
532,2013-08-20,11:52:53 AM,Sapl0005,1,1,0119,0122,645,725,2.0,2.0,Self,Self,Self
