Id,SysDate,SysTime,CompId,FinYearId,SessionId,ItemId,LockUnlock,Type,LockedbyTranaction,LockDate,LockTime
16902,2022-03-31,1:59:44 PM,1,9,sapl0325,12568,0,2,SAPL0001,2022-03-31,9:41:49 AM
16903,2022-03-31,2:01:11 PM,1,9,sapl0325,17772,0,2,SAPL0001,2022-03-31,9:41:49 AM
16904,2022-03-31,2:05:23 PM,1,9,sapl0325,6016,0,2,Sapl0324,2022-11-03,3:20:15 PM
16905,2022-03-31,2:06:19 PM,1,9,sapl0342,5649,0,2,Sapl0324,2022-08-24,11:04:42 AM
16906,2022-03-31,2:08:45 PM,1,9,sapl0342,6377,0,2,Sapl0324,2022-11-15,9:47:06 AM
16907,2022-03-31,2:09:13 PM,1,9,sapl0325,6319,0,2,SAPL0001,2022-03-31,9:41:49 AM
16908,2022-03-31,2:10:46 PM,1,9,sapl0325,7194,0,2,SAPL0001,2022-03-31,9:41:49 AM
16909,2022-03-31,2:15:29 PM,1,9,sapl0350,80624,0,2,SAPL0324,2022-09-22,9:24:53 AM
16910,2022-03-31,2:15:36 PM,1,9,sapl0325,6390,0,2,Sapl0324,2022-08-24,11:04:42 AM
16911,2022-03-31,2:17:24 PM,1,9,sapl0325,6318,0,2,Sapl0324,2022-11-15,9:47:06 AM
16912,2022-03-31,2:18:18 PM,1,9,sapl0342,7187,0,2,Sapl0324,2022-11-03,3:20:15 PM
16913,2022-03-31,2:19:16 PM,1,9,sapl0325,55845,0,2,Sapl0324,2022-11-03,3:20:15 PM
16914,2022-03-31,2:20:23 PM,1,9,sapl0325,6374,0,2,Sapl0324,2022-11-15,9:47:06 AM
16915,2022-03-31,2:21:53 PM,1,9,sapl0325,6400,0,2,SAPL0001,2022-03-31,9:41:49 AM
16916,2022-03-31,2:26:28 PM,1,9,sapl0325,6401,0,2,SAPL0001,2022-03-31,9:41:49 AM
16917,2022-03-31,2:26:55 PM,1,9,sapl0342,70007,0,2,sapl0290,2022-03-31,5:01:51 PM
16918,2022-03-31,2:27:12 PM,1,9,sapl0350,85194,0,2,SAPL0324,2022-09-22,9:24:53 AM
16919,2022-03-31,2:27:36 PM,1,9,sapl0325,7021,0,2,Sapl0324,2022-08-24,11:04:42 AM
16920,2022-03-31,2:29:33 PM,1,9,sapl0325,58847,0,2,Sapl0324,2022-11-15,9:47:06 AM
16921,2022-03-31,2:33:16 PM,1,9,sapl0342,5601,0,2,sapl0324,2022-08-02,4:45:40 PM
16922,2022-03-31,2:35:02 PM,1,9,sapl0342,5648,0,2,SAPL0324,2022-09-28,2:03:17 PM
16923,2022-03-31,2:38:42 PM,1,9,sapl0342,84053,0,2,Sapl0002,2023-02-10,6:14:21 PM
16924,2022-03-31,2:40:21 PM,1,9,sapl0342,81022,0,2,SAPL0001,2022-03-31,12:16:36 PM
16925,2022-03-31,2:43:37 PM,1,9,sapl0342,5659,0,2,Sapl0324,2022-11-24,3:59:55 PM
16926,2022-03-31,3:45:09 PM,1,9,sapl0350,82311,0,2,1055,2023-01-04,9:43:11 AM
16927,2022-03-31,3:47:03 PM,1,9,sapl0350,81107,0,2,Sapl0002,2023-02-10,6:14:21 PM
16928,2022-03-31,3:48:07 PM,1,9,sapl0350,5659,0,2,Sapl0324,2022-11-24,3:59:55 PM
16929,2022-03-31,3:49:36 PM,1,9,sapl0350,80829,0,2,Sapl0324,2022-11-18,10:27:41 AM
16930,2022-03-31,3:50:42 PM,1,9,sapl0350,79626,0,2,Sapl0002,2023-02-10,6:14:21 PM
16931,2022-03-31,6:18:18 PM,1,9,sapl0350,86494,0,2,0959,2022-12-08,2:35:07 PM
16932,2022-03-31,6:19:59 PM,1,9,sapl0350,81463,0,2,1397,2023-02-23,10:00:06 AM
16933,2022-03-31,8:31:49 AM,1,9,sapl0350,84474,0,2,1399,2023-02-23,10:48:01 AM
16934,2022-03-31,8:35:16 AM,1,9,sapl0350,29221,0,2,0849,2022-11-03,4:42:41 PM
16935,2022-03-31,9:01:29 AM,1,9,sapl0350,79169,0,2,Sapl0324,2022-11-18,10:27:41 AM
16936,2022-03-31,9:02:37 AM,1,9,sapl0350,86128,0,2,sapl0290,2022-03-31,10:53:39 AM
16937,2022-03-31,9:08:05 AM,1,9,sapl0342,1477,0,2,sapl0290,2022-03-31,5:01:51 PM
16938,2022-03-31,9:15:34 AM,1,9,sapl0342,85342,0,2,SAPL0324,2022-09-28,2:03:17 PM
16939,2022-03-31,9:49:25 AM,1,9,sapl0350                                         ,32849,0,2,Sapl0324,2022-05-25,4:50:17 PM
16940,2022-03-31,9:57:03 AM,1,9,sapl0350                                         ,86494,0,2,0959,2022-12-08,2:35:07 PM
16941,2022-03-31,9:59:44 AM,1,9,sapl0350                                         ,74093,0,2,Sapl0002,2023-02-10,6:14:21 PM
16942,2022-03-31,10:04:56 AM,1,9,sapl0350                                         ,83688,0,2,sapl0324,2022-08-02,4:45:40 PM
16943,2022-03-31,10:05:55 AM,1,9,sapl0350                                         ,84423,0,2,Sapl0324,2022-05-25,4:50:17 PM
16944,2022-03-31,10:20:06 AM,1,9,sapl0350                                         ,83800,0,2,sapl0290,2022-03-31,10:53:39 AM
16945,2022-03-31,10:22:48 AM,1,9,sapl0350                                         ,71281,0,2,SAPL0001,2022-03-31,9:41:49 AM
16946,2022-03-31,10:25:21 AM,1,9,sapl0350                                         ,5575,0,2,1402,2023-02-23,11:19:34 AM
16947,2022-03-31,10:52:51 AM,1,9,sapl0350                                         ,86408,0,2,Sapl0002,2023-02-10,6:14:21 PM
16948,2022-03-31,10:58:01 AM,1,9,sapl0350                                         ,5572,0,2,SAPL0001,2022-03-31,9:41:49 AM
16949,2022-03-31,11:33:06 AM,1,9,sapl0350                                         ,7188,0,2,1435,2023-03-02,3:47:14 PM
16950,2022-03-31,11:51:52 AM,1,9,sapl0350                                         ,5832,0,2,SAPL0001,2022-03-31,9:41:49 AM
16951,2022-03-31,11:52:59 AM,1,9,sapl0350                                         ,5660,0,2,SAPL0001,2022-03-31,3:57:44 PM
16952,2022-03-31,11:58:28 AM,1,9,sapl0350                                         ,68655,0,2,SAPL0001,2022-03-31,9:41:49 AM
16953,2022-03-31,12:00:01 PM,1,9,sapl0350                                         ,7220,0,2,SAPL0001,2022-03-31,9:41:49 AM
16954,2022-03-31,12:03:30 PM,1,9,sapl0350                                         ,5644,0,2,0955,2022-12-07,1:18:59 PM
16955,2022-03-31,12:05:27 PM,1,9,sapl0350                                         ,5525,0,2,1406,2023-02-23,1:29:04 PM
16956,2022-03-31,12:10:54 PM,1,9,sapl0350                                         ,32848,0,2,SAPL0001,2022-03-31,9:41:49 AM
16957,2022-03-31,12:10:58 PM,1,9,SAPL0342,84809,0,2,sapl0290,2022-03-31,10:53:39 AM
16958,2022-03-31,12:12:42 PM,1,9,sapl0350                                         ,6579,0,2,Sapl0324,2022-08-24,11:04:42 AM
16959,2022-03-31,12:13:59 PM,1,9,sapl0350                                         ,80621,0,2,Sapl0002,2023-02-10,6:14:21 PM
16960,2022-03-31,1:33:59 PM,1,9,sapl0350                                         ,82311,0,2,1055,2023-01-04,9:43:11 AM
16961,2022-03-31,1:35:32 PM,1,9,sapl0350                                         ,79628,0,2,Sapl0002,2023-02-10,6:14:21 PM
16962,2022-03-31,1:39:10 PM,1,9,sapl0350                                         ,6379,0,2,0979,2022-12-15,1:31:48 PM
16963,2022-03-31,1:48:01 PM,1,9,sapl0350                                         ,5520,0,2,SAPL0001,2022-03-31,9:41:49 AM
16964,2022-03-31,1:50:25 PM,1,9,sapl0350                                         ,5523,0,2,0484,2022-08-22,10:35:26 AM
16965,2022-03-31,1:51:54 PM,1,9,sapl0350                                         ,5552,0,2,0457,2022-08-17,5:31:57 PM
16966,2022-03-31,1:53:13 PM,1,9,sapl0350                                         ,5684,0,2,Sapl0324,2022-11-03,3:20:15 PM
16967,2022-03-31,1:54:42 PM,1,9,sapl0350                                         ,58857,0,2,Sapl0324,2022-11-03,3:20:15 PM
16968,2022-03-31,1:56:49 PM,1,9,sapl0350                                         ,5660,0,2,SAPL0001,2022-03-31,3:57:44 PM
16969,2022-03-31,4:41:14 PM,1,9,SAPL0342,5187,0,2,Sapl0324,2022-08-24,11:04:42 AM
16970,2022-03-31,11:07:32 AM,1,9,sapl0350,81461,0,2,1341,2023-02-18,12:03:23 PM
16971,2022-03-31,11:07:54 AM,1,9,sapl0350,81461,0,2,1341,2023-02-18,12:03:23 PM
16972,2022-03-31,11:09:45 AM,1,9,sapl0350,58863,0,2,SAPL0001,2022-03-31,9:41:49 AM
16973,2022-03-31,11:10:34 AM,1,9,sapl0350,58879,0,2,Sapl0002,2023-02-10,6:14:21 PM
16974,2022-03-31,11:11:45 AM,1,9,sapl0350,58858,0,2,Sapl0324,2022-11-03,3:20:15 PM
16975,2022-03-31,11:13:27 AM,1,9,sapl0350,6085,0,2,SAPL0001,2022-03-31,9:41:49 AM
16976,2022-03-31,11:13:51 AM,1,9,sapl0350,6085,0,2,SAPL0001,2022-03-31,9:41:49 AM
16977,2022-03-31,11:15:55 AM,1,9,sapl0350,85640,0,2,SAPL0324,2022-10-08,9:53:15 AM
16978,2022-03-31,11:16:47 AM,1,9,sapl0350,85359,0,2,SAPL0001,2022-03-31,9:41:49 AM
16979,2022-03-31,11:17:40 AM,1,9,sapl0350,6589,0,2,0742,2022-10-07,2:09:51 PM
16980,2022-03-31,11:18:20 AM,1,9,sapl0350,6574,0,2,SAPL0324,2022-09-28,2:03:17 PM
16981,2022-03-31,11:18:56 AM,1,9,sapl0350,7205,0,2,Sapl0324,2022-11-03,3:20:15 PM
16982,2022-03-31,11:19:37 AM,1,9,sapl0350,6415,0,2,SAPL0324,2022-09-28,2:03:17 PM
16983,2022-03-31,11:20:15 AM,1,9,sapl0350,11856,0,2,Sapl0002,2023-02-10,6:14:21 PM
16984,2022-03-31,11:20:48 AM,1,9,sapl0350,6394,0,2,Sapl0324,2022-11-18,10:27:41 AM
16985,2022-03-31,1:08:08 PM,1,9,sapl0350,60174,0,2,0986,2022-12-20,1:34:59 PM
16986,2022-03-31,1:08:46 PM,1,9,sapl0350,12000,0,2,0522,2022-08-26,11:43:43 AM
16987,2022-03-31,1:09:20 PM,1,9,sapl0350,2213,0,2,0546,2022-09-05,10:22:24 AM
16988,2022-03-31,1:09:57 PM,1,9,sapl0350,2214,0,2,1180,2023-02-09,4:39:12 PM
16989,2022-03-31,1:11:19 PM,1,9,sapl0350,5555,0,2,SAPL0324,2022-09-17,5:15:34 PM
16990,2022-03-31,1:12:07 PM,1,9,sapl0350,5549,0,2,0585,2022-09-08,6:46:30 PM
16991,2022-03-31,1:12:55 PM,1,9,sapl0350,87227,0,2,SAPL0001,2022-03-31,9:41:49 AM
16992,2022-03-31,1:14:45 PM,1,9,sapl0350,5520,0,2,SAPL0001,2022-03-31,9:41:49 AM
16993,2022-03-31,1:17:52 PM,1,9,sapl0350,57430,0,2,SAPL0001,2022-03-31,9:41:49 AM
16994,2022-03-31,1:18:31 PM,1,9,sapl0350,83367,0,2,SAPL0001,2022-03-31,9:41:49 AM
16995,2022-03-31,1:20:01 PM,1,9,sapl0350,80271,0,2,0508,2022-08-24,1:43:32 PM
16996,2022-03-31,1:20:55 PM,1,9,sapl0350,66327,0,2,SAPL0001,2022-03-31,9:41:49 AM
16997,2022-03-31,1:21:33 PM,1,9,sapl0350,84622,0,2,SAPL0001,2022-03-31,12:16:36 PM
16998,2022-03-31,1:22:38 PM,1,9,sapl0350,5652,0,2,SAPL0001,2022-03-31,9:41:49 AM
16999,2022-03-31,1:23:20 PM,1,9,sapl0350,5659,0,2,Sapl0324,2022-11-24,3:59:55 PM
17000,2022-03-31,1:24:40 PM,1,9,sapl0350,85672,0,2,SAPL0001,2022-03-31,9:41:49 AM
17001,2022-03-31,1:25:10 PM,1,9,sapl0350,84016,0,2,SAPL0001,2022-03-31,9:41:49 AM
17002,2022-03-31,1:28:45 PM,1,9,sapl0350,83366,0,2,1005,2022-12-26,2:11:58 PM
17003,2022-03-31,1:31:25 PM,1,9,sapl0350,83684,0,2,SAPL0001,2022-03-31,9:41:49 AM
17004,2022-03-31,2:14:56 PM,1,9,sapl0350                                         ,6390,0,2,Sapl0324,2022-08-24,11:04:42 AM
17005,2022-03-31,2:16:52 PM,1,9,sapl0350                                         ,7201,0,2,0980,2022-12-15,2:58:50 PM
17006,2022-03-31,2:21:04 PM,1,9,sapl0350                                         ,85359,0,2,SAPL0001,2022-03-31,9:41:49 AM
17007,2022-03-31,2:23:40 PM,1,9,sapl0350                                         ,6379,0,2,0979,2022-12-15,1:31:48 PM
17008,2022-03-31,2:25:32 PM,1,9,sapl0350                                         ,2199,0,2,SAPL0001,2022-03-31,9:41:49 AM
17009,2022-03-31,2:31:05 PM,1,9,sapl0350                                         ,84051,0,2,SAPL0001,2022-03-31,9:41:49 AM
17010,2022-03-31,2:32:22 PM,1,9,sapl0350                                         ,71283,0,2,SAPL0001,2022-03-31,9:41:49 AM
17011,2022-03-31,2:34:45 PM,1,9,sapl0350                                         ,24579,0,2,SAPL0001,2022-03-31,9:41:49 AM
17012,2022-03-31,2:36:03 PM,1,9,sapl0350                                         ,83396,0,2,SAPL0001,2022-03-31,9:41:49 AM
17013,2022-03-31,2:41:23 PM,1,9,sapl0350                                         ,73929,0,2,Sapl0002,2023-02-10,6:14:21 PM
17014,2022-03-31,2:42:45 PM,1,9,sapl0350                                         ,79214,0,2,Sapl0002,2023-02-10,6:14:21 PM
17015,2022-03-31,2:43:47 PM,1,9,sapl0350                                         ,70992,0,2,SAPL0324,2022-09-22,9:24:53 AM
17016,2022-03-31,2:45:44 PM,1,9,sapl0350                                         ,1205,0,2,1418,2023-02-25,12:25:24 PM
17017,2022-03-31,9:00:24 AM,1,9,sapl0350                                          ,17772,0,2,SAPL0001,2022-03-31,9:41:49 AM
17018,2022-03-31,9:03:36 AM,1,9,sapl0350                                          ,6452,0,2,Sapl0324,2022-11-03,3:20:15 PM
17019,2022-03-31,9:06:19 AM,1,9,sapl0350                                          ,6390,0,2,Sapl0324,2022-08-24,11:04:42 AM
17020,2022-03-31,10:25:03 AM,1,9,SAPL0324,83898,0,2,1390,2023-02-22,2:59:57 PM
17021,2022-03-31,11:03:49 AM,1,9,sapl0350                                         ,87226,0,2,1253,2023-02-14,9:32:38 AM
17022,2022-03-31,11:05:36 AM,1,9,sapl0350                                         ,71281,0,2,SAPL0001,2022-03-31,9:41:49 AM
17023,2022-03-31,11:07:32 AM,1,9,sapl0350                                         ,85359,0,2,SAPL0001,2022-03-31,9:41:49 AM
17024,2022-03-31,11:10:07 AM,1,9,sapl0350                                         ,877,0,2,Sapl0324,2022-08-24,11:04:42 AM
17025,2022-03-31,11:12:01 AM,1,9,sapl0350                                         ,889,0,2,SAPL0001,2022-03-31,12:16:36 PM
17026,2022-03-31,11:13:24 AM,1,9,sapl0350                                         ,71283,0,2,SAPL0001,2022-03-31,9:41:49 AM
17027,2022-03-31,11:15:00 AM,1,9,sapl0350                                         ,83864,0,2,SAPL0001,2022-03-31,9:41:49 AM
17028,2022-03-31,11:16:19 AM,1,9,sapl0350                                         ,79628,0,2,Sapl0002,2023-02-10,6:14:21 PM
17029,2022-03-31,11:17:43 AM,1,9,sapl0350                                         ,84312,0,2,SAPL0001,2022-03-31,9:41:49 AM
17030,2022-03-31,11:20:54 AM,1,9,sapl0350                                         ,84263,0,2,SAPL0324,2022-08-04,11:49:25 AM
17031,2022-03-31,11:22:31 AM,1,9,sapl0350                                         ,83870,0,2,Sapl0002,2023-02-10,6:14:21 PM
17032,2022-03-31,11:25:56 AM,1,9,sapl0350                                         ,5656,0,2,0904,2022-11-16,1:39:04 PM
17033,2022-03-31,1:29:47 PM,1,9,sapl0350                                          ,6379,0,2,0979,2022-12-15,1:31:48 PM
17034,2022-03-31,1:31:14 PM,1,9,sapl0350                                          ,5659,0,2,Sapl0324,2022-11-24,3:59:55 PM
17035,2022-03-31,1:34:53 PM,1,9,sapl0350                                          ,71283,0,2,SAPL0001,2022-03-31,9:41:49 AM
17036,2022-03-31,1:36:44 PM,1,9,sapl0350                                          ,80856,0,2,SAPL0001,2022-03-31,9:41:49 AM
17037,2022-03-31,1:38:21 PM,1,9,sapl0350                                          ,86503,1,1,,,
17038,2022-03-31,1:46:28 PM,1,9,sapl0350                                          ,7201,0,2,0980,2022-12-15,2:58:50 PM
17039,2022-03-31,1:57:49 PM,1,9,sapl0350                                          ,7188,0,2,1435,2023-03-02,3:47:14 PM
17040,2022-03-31,1:59:44 PM,1,9,sapl0350                                          ,6435,0,2,Sapl0324,2022-11-18,10:27:41 AM
17041,2022-03-31,2:00:47 PM,1,9,sapl0350                                          ,5644,0,2,0955,2022-12-07,1:18:59 PM
17042,2022-03-31,2:02:12 PM,1,9,sapl0350                                          ,82311,0,2,1055,2023-01-04,9:43:11 AM
17043,2022-03-31,3:47:15 PM,1,9,sapl0350                                         ,5595,0,2,1176,2023-02-09,4:13:18 PM
17044,2022-03-31,3:48:11 PM,1,9,sapl0350                                         ,5651,0,2,SAPL0001,2022-03-31,3:57:44 PM
17045,2022-03-31,3:49:52 PM,1,9,sapl0350                                         ,5650,0,2,SAPL0324,2022-09-22,9:24:53 AM
17046,2022-03-31,3:50:54 PM,1,9,sapl0350                                         ,5646,0,2,Sapl0324,2022-11-03,3:20:15 PM
17047,2022-03-31,3:51:59 PM,1,9,sapl0350                                         ,5719,0,2,SAPL0001,2022-03-31,9:41:49 AM
17048,2022-03-31,3:54:09 PM,1,9,sapl0350                                         ,81289,0,2,Sapl0002,2023-02-10,6:14:21 PM
17049,2022-03-31,3:59:14 PM,1,9,sapl0350                                         ,6880,0,2,Sapl0324,2022-08-24,11:04:42 AM
17050,2022-03-31,4:00:23 PM,1,9,sapl0350                                         ,7192,0,2,SAPL0001,2022-03-31,9:41:49 AM
17051,2022-03-31,4:01:22 PM,1,9,sapl0350                                         ,5649,0,2,Sapl0324,2022-08-24,11:04:42 AM
17052,2022-03-31,4:02:29 PM,1,9,sapl0350                                         ,5648,0,2,SAPL0324,2022-09-28,2:03:17 PM
17053,2022-03-31,4:03:58 PM,1,9,sapl0350                                         ,5647,0,2,Sapl0324,2022-11-03,3:20:15 PM
17054,2022-03-31,4:04:48 PM,1,9,SAPL0324,4610,0,2,1432,2023-02-28,1:55:38 PM
17055,2022-03-31,4:04:59 PM,1,9,sapl0350                                         ,5722,0,2,Sapl0324,2022-08-24,11:04:42 AM
17056,2022-03-31,4:05:59 PM,1,9,sapl0350                                         ,5778,0,2,SAPL0001,2022-03-31,9:41:49 AM
17057,2022-03-31,4:06:53 PM,1,9,sapl0350                                         ,5601,0,2,sapl0324,2022-08-02,4:45:40 PM
17058,2022-03-31,4:08:11 PM,1,9,sapl0350                                         ,58879,0,2,Sapl0002,2023-02-10,6:14:21 PM
17059,2022-03-31,4:10:32 PM,1,9,sapl0350                                         ,83691,0,2,SAPL0324,2022-09-17,5:15:34 PM
17060,2022-03-31,4:16:53 PM,1,9,sapl0350                                         ,5685,0,2,Sapl0324,2022-11-03,3:20:15 PM
17061,2022-03-31,4:19:22 PM,1,9,sapl0350                                         ,6046,0,2,SAPL0001,2022-03-31,9:41:49 AM
17062,2022-03-31,4:22:39 PM,1,9,SAPL0324,5092,0,2,SAPL0001,2022-03-31,9:41:49 AM
17063,2022-03-31,4:24:30 PM,1,9,sapl0350                                         ,5776,0,2,SAPL0001,2022-03-31,9:41:49 AM
17064,2022-03-31,4:42:46 PM,1,9,sapl0350                                         ,5572,0,2,SAPL0001,2022-03-31,9:41:49 AM
17065,2022-03-31,4:49:33 PM,1,9,SAPL0324,86579,0,2,SAPL0001,2022-03-31,9:41:49 AM
17066,2022-03-31,4:50:50 PM,1,9,SAPL0324,84765,0,2,SAPL0001,2022-03-31,9:41:49 AM
17067,2022-03-31,9:01:47 AM,1,9,sapl0350                                         ,5724,0,2,Sapl0324,2022-11-03,3:20:15 PM
17068,2022-03-31,9:04:19 AM,1,9,sapl0350                                         ,5649,0,2,Sapl0324,2022-08-24,11:04:42 AM
17069,2022-03-31,9:05:12 AM,1,9,sapl0350                                         ,5648,0,2,SAPL0324,2022-09-28,2:03:17 PM
17070,2022-03-31,9:05:53 AM,1,9,sapl0350                                         ,5652,0,2,SAPL0001,2022-03-31,9:41:49 AM
17071,2022-03-31,9:08:21 AM,1,9,sapl0350                                         ,5683,0,2,1372,2023-02-21,4:00:20 PM
17072,2022-03-31,9:11:25 AM,1,9,sapl0350                                         ,5722,0,2,Sapl0324,2022-08-24,11:04:42 AM
17073,2022-03-31,9:22:25 AM,1,9,sapl0350                                         ,5659,0,2,Sapl0324,2022-11-24,3:59:55 PM
17074,2022-03-31,9:25:08 AM,1,9,sapl0350                                         ,6397,0,2,Sapl0324,2022-11-15,9:47:06 AM
17075,2022-03-31,9:26:38 AM,1,9,sapl0350                                         ,82829,0,2,SAPL0001,2022-03-31,12:16:36 PM
17076,2022-03-31,9:27:58 AM,1,9,sapl0350                                         ,58856,0,2,Sapl0324,2022-11-03,3:20:15 PM
17077,2022-03-31,9:29:38 AM,1,9,sapl0350                                         ,6994,0,2,1311,2023-02-16,5:01:21 PM
17078,2022-03-31,9:31:15 AM,1,9,sapl0350                                         ,6992,0,2,SAPL0001,2022-03-31,12:16:36 PM
17079,2022-03-31,9:32:30 AM,1,9,sapl0350                                         ,6960,0,2,SAPL0001,2022-03-31,9:41:49 AM
17080,2022-03-31,9:36:29 AM,1,9,sapl0350                                         ,6960,0,2,SAPL0001,2022-03-31,9:41:49 AM
17081,2022-03-31,9:37:25 AM,1,9,sapl0350                                         ,83850,0,2,SAPL0001,2022-03-31,9:41:49 AM
17082,2022-03-31,9:43:49 AM,1,9,sapl0350                                         ,10592,0,2,1499,2022-03-31,11:41:54 AM
17083,2022-03-31,9:47:41 AM,1,9,sapl0350                                         ,6574,0,2,SAPL0324,2022-09-28,2:03:17 PM
17084,2022-03-31,9:57:12 AM,1,9,SAPL0324,79560,0,2,0898,2022-11-15,3:14:09 PM
17085,2022-03-31,10:26:34 AM,1,9,Sapl0324,56151,0,2,Sapl0324,2022-09-30,10:36:13 AM
17086,2022-03-31,10:52:36 AM,1,9,sapl0350,58857,0,2,Sapl0324,2022-11-03,3:20:15 PM
17087,2022-03-31,10:55:28 AM,1,9,sapl0350,58853,0,2,SAPL0001,2022-03-31,12:16:36 PM
17088,2022-03-31,10:56:32 AM,1,9,sapl0350,58856,0,2,Sapl0324,2022-11-03,3:20:15 PM
17089,2022-03-31,10:57:41 AM,1,9,sapl0350,7301,0,2,SAPL0324,2022-08-25,1:50:53 PM
17090,2022-03-31,10:59:50 AM,1,9,sapl0350,81105,0,2,SAPL0001,2022-03-31,9:41:49 AM
17091,2022-03-31,11:01:17 AM,1,9,sapl0350,7483,0,2,SAPL0001,2022-03-31,9:41:49 AM
17092,2022-03-31,11:02:21 AM,1,9,sapl0350,82829,0,2,SAPL0001,2022-03-31,12:16:36 PM
17093,2022-03-31,11:04:30 AM,1,9,sapl0350,6773,0,2,SAPL0001,2022-03-31,9:41:49 AM
17094,2022-03-31,11:05:31 AM,1,9,SAPL0001,83724,0,2,Sapl0002,2023-02-10,6:14:21 PM
17095,2022-03-31,11:07:00 AM,1,9,SAPL0001,84340,0,2,SAPL0001,2022-03-31,9:41:49 AM
17096,2022-03-31,11:07:02 AM,1,9,sapl0350,5989,0,2,SAPL0324,2022-09-17,5:15:34 PM
17097,2022-03-31,11:08:27 AM,1,9,SAPL0001,85832,0,2,Sapl0324,2022-11-03,3:20:15 PM
17098,2022-03-31,11:08:40 AM,1,9,sapl0350,6027,1,1,,,
17099,2022-03-31,11:09:34 AM,1,9,SAPL0001,85833,0,2,1338,2023-02-18,11:05:05 AM
17100,2022-03-31,11:10:02 AM,1,9,sapl0350,5644,0,2,0955,2022-12-07,1:18:59 PM
17101,2022-03-31,11:11:08 AM,1,9,sapl0350,5653,0,2,SAPL0001,2022-03-31,12:16:36 PM
17102,2022-03-31,11:11:29 AM,1,9,SAPL0001,84340,0,2,SAPL0001,2022-03-31,9:41:49 AM
17103,2022-03-31,11:12:36 AM,1,9,sapl0350,5646,0,2,Sapl0324,2022-11-03,3:20:15 PM
17104,2022-03-31,11:15:45 AM,1,9,sapl0350,5650,0,2,SAPL0324,2022-09-22,9:24:53 AM
17105,2022-03-31,11:17:20 AM,1,9,sapl0350,5601,0,2,sapl0324,2022-08-02,4:45:40 PM
17106,2022-03-31,11:18:25 AM,1,9,sapl0350,73380,0,2,SAPL0324,2022-10-08,9:53:15 AM
17107,2022-03-31,11:20:18 AM,1,9,sapl0350,10799,0,2,SAPL0001,2022-03-31,9:41:49 AM
17108,2022-03-31,11:21:59 AM,1,9,SAPL0001,48742,1,1,,,
17109,2022-03-31,11:25:39 AM,1,9,sapl0350,6379,0,2,0979,2022-12-15,1:31:48 PM
17110,2022-03-31,1:45:37 PM,1,9,SAPL0001,3265,0,2,0965,2022-12-10,11:06:17 AM
17111,2022-03-31,1:53:31 PM,1,9,SAPL0001,3291,0,2,1342,2023-02-18,1:24:27 PM
17112,2022-03-31,1:54:42 PM,1,9,SAPL0001,3269,0,2,Sapl0324,2022-11-18,10:27:41 AM
17113,2022-03-31,1:56:47 PM,1,9,SAPL0001,3293,0,2,Sapl0324,2022-11-18,10:27:41 AM
17114,2022-03-31,2:00:43 PM,1,9,sapl0350,87249,0,2,SAPL0001,2022-03-31,9:41:49 AM
17115,2022-03-31,2:15:29 PM,1,9,sapl0350,875,0,2,Sapl0324,2022-08-24,11:04:42 AM
17116,2022-03-31,2:17:10 PM,1,9,sapl0350,878,0,2,Sapl0324,2022-08-24,11:04:42 AM
17117,2022-03-31,2:18:39 PM,1,9,sapl0350,888,0,2,SAPL0324,2022-08-04,11:49:25 AM
17118,2022-03-31,2:20:29 PM,1,9,sapl0350,892,0,2,SAPL0001,2022-03-31,12:16:36 PM
17119,2022-03-31,2:25:00 PM,1,9,sapl0350,898,0,2,SAPL0324,2022-08-04,11:49:25 AM
17120,2022-03-31,2:29:27 PM,1,9,sapl0350,862,0,2,SAPL0324,2022-06-27,11:45:26 AM
17121,2022-03-31,2:31:07 PM,1,9,sapl0350,901,0,2,SAPL0001,2022-03-31,12:16:36 PM
17122,2022-03-31,2:32:51 PM,1,9,sapl0350,906,0,2,SAPL0001,2022-03-31,12:16:36 PM
17123,2022-03-31,2:35:53 PM,1,9,sapl0350,915,0,2,SAPL0001,2022-03-31,12:16:36 PM
17124,2022-03-31,2:38:25 PM,1,9,sapl0350,82311,0,2,1055,2023-01-04,9:43:11 AM
17125,2022-03-31,2:41:33 PM,1,9,sapl0350,82660,0,2,SAPL0001,2022-03-31,12:16:36 PM
17126,2022-03-31,8:49:08 AM,1,9,sapl0350                                         ,85194,0,2,SAPL0324,2022-09-22,9:24:53 AM
17127,2022-03-31,8:51:24 AM,1,9,sapl0350                                         ,5540,0,2,SAPL0001,2022-03-31,12:16:36 PM
17128,2022-03-31,8:52:43 AM,1,9,sapl0350                                         ,5558,0,2,0637,2022-09-23,9:28:19 AM
17129,2022-03-31,9:56:14 AM,1,9,SAPL0324,83898,0,2,1390,2023-02-22,2:59:57 PM
17130,2022-03-31,10:25:36 AM,1,9,SAPL0001,43700,0,2,SAPL0001,2022-03-31,12:16:36 PM
17131,2022-03-31,10:27:06 AM,1,9,Sapl0324,83898,0,2,1390,2023-02-22,2:59:57 PM
17132,2022-03-31,10:29:00 AM,1,9,Sapl0324,81063,0,1,1406,2022-03-31,11:49:47 AM
17133,2022-03-31,11:23:27 AM,1,9,Sapl0324,86762,0,2,SAPL0001,2022-03-31,12:16:36 PM
17134,2022-03-31,11:48:09 AM,1,9,SAPL0001,81063,0,1,1406,2022-03-31,11:49:47 AM
