Id,MId,PONo,PRNo,PRId,SPRNo,SPRId,Qty,Rate,Discount,AddDesc,PF,ExST,VAT,DelDate,AmendmentNo,BudgetCode,flag
66531,17045,0147,,,0165,28358,205.0,70.3,0.0,,1,31,94,2022-06-07,0,0,0
66532,17046,0148,,,0168,28363,4.0,180.0,0.0,MOP JI KLIP MOP MOTHA,1,1,1,2022-06-07,0,0,0
66533,17047,0149,,,0169,28364,1.0,1100.0,0.0,,1,1,1,2022-06-07,0,0,0
66534,17048,0150,,,0162,28354,2.0,600.0,0.0,,1,31,94,2022-06-07,0,0,0
66535,17049,0151,,,0171,28374,2.0,40.0,0.0,,1,31,94,2022-06-07,0,0,0
66536,17049,0151,,,0163,28355,1.0,320.0,0.0,,1,31,94,2022-06-07,0,0,0
66537,17050,0152,,,0164,28357,1.0,8094.0,0.0,,1,1,1,2022-06-07,0,0,0
66538,17051,0153,,,0167,28361,3.0,70.0,0.0,,1,31,94,2022-06-07,0,0,0
66539,17051,0153,,,0167,28362,10.0,50.0,0.0,,1,31,94,2022-06-07,0,0,0
66540,17052,0154,,,0172,28375,10.0,2400.0,0.0,,1,1,1,2022-06-07,0,0,0
66541,17053,0155,,,0170,28365,250.0,8.6,50.0,HT ALLEN BOLT-8*20,1,31,94,2022-06-07,0,2,0
66542,17053,0155,,,0170,28366,250.0,0.6,0.0,MS PLAIN WASHER -08*20,1,31,94,2022-06-07,0,2,0
66543,17053,0155,,,0170,28367,1.0,1100.0,0.0,BAND SAW BLADE-6/10-3000*27*0.9-NACHI,1,31,94,2022-06-07,0,0,0
66544,17053,0155,,,0170,28368,5.0,61.7,60.0,HSS DRILL P/S J/S-03.2-MIR,1,31,94,2022-06-07,0,0,0
66545,17053,0155,,,0170,28369,30.0,12.95,40.0,HT ALLEN BOLT-10*25,1,31,94,2022-06-07,0,2,0
66546,17053,0155,,,0170,28370,1.0,314.0,0.0,KRISTEL#,1,31,94,2022-06-07,0,0,0
66547,17053,0155,,,0170,28371,1.0,80.0,0.0,THREADING TOOL-16*16,1,31,94,2022-06-07,0,0,0
66548,17053,0155,,,0170,28372,1.0,80.0,0.0,PARTING TOOL 6*16,1,31,94,2022-06-07,0,0,0
66549,17053,0155,,,0170,28373,1.0,300.0,0.0,-,1,31,94,2022-06-07,0,0,0
66550,17054,0156,,,0173,28376,811.77,18.0,0.0,"CH NO.-2520,2512,2509,2497,2496,2493,2490,2491,2488,2489",1,1,1,2022-06-07,0,0,0
66551,17055,0157,,,0174,28379,703.0,7.0,0.0,LABOURS CHARGES,1,1,1,2022-06-07,0,0,0
66552,17055,0157,,,0174,28378,155.0,7.0,0.0,LABOURS CHARGES,1,1,1,2022-06-07,0,0,0
66553,17055,0157,,,0174,28377,250.0,7.0,0.0,LABOUR CHARGES,1,1,1,2022-06-07,0,0,0
66554,17056,0158,,,0175,28380,500.0,53.0,0.0,,1,31,94,2022-06-07,0,2,0
66555,17057,0159,,,0180,28394,12.0,770.0,0.0,-,1,31,94,2022-06-08,0,2,0
66556,17058,0160,,,0182,28399,30.0,110.0,0.0,,1,31,94,2022-06-08,0,0,0
66557,17058,0160,,,0182,28398,60.0,65.0,0.0,,1,31,94,2022-06-08,0,0,0
66558,17059,0161,,,0176,28381,1.0,1500.0,0.0,,1,31,94,2022-06-08,0,0,0
66559,17059,0161,,,0177,28382,1.0,650.0,0.0,,1,31,94,2022-06-08,0,0,0
66560,17060,0162,,,0092,28214,5.0,210.72,0.0,,1,37,129,2022-06-08,0,0,0
66561,17061,0163,,,0179,28385,25.0,26.0,40.0,,1,31,94,2022-06-08,0,2,0
66562,17061,0163,,,0179,28393,2.0,120.0,0.0,,1,31,94,2022-06-08,0,0,0
66563,17061,0163,,,0179,28392,16.0,28.0,0.0,,1,31,94,2022-06-08,0,0,0
66564,17061,0163,,,0179,28391,300.0,0.7,0.0,,1,31,94,2022-06-08,0,2,0
66565,17061,0163,,,0179,28390,6.0,25.0,0.0,,1,31,94,2022-06-08,0,0,0
66566,17061,0163,,,0179,28389,2.0,120.0,0.0,MS PLAIN WASHER 10,1,31,94,2022-06-08,0,2,0
66567,17061,0163,,,0179,28388,1.0,1100.0,0.0,,1,31,94,2022-06-08,0,0,0
66568,17061,0163,,,0179,28387,50.0,10.4,40.0,,1,31,94,2022-06-08,0,2,0
66569,17061,0163,,,0179,28386,50.0,9.6,40.0,,1,31,94,2022-06-08,0,2,0
66570,17062,0164,,,0181,28395,2.0,800.0,0.0,,1,31,94,2022-06-08,0,0,0
66571,17062,0164,,,0181,28397,20.0,15.0,0.0,,1,35,124,2022-06-08,0,0,0
66572,17062,0164,,,0181,28396,3.0,65.0,0.0,48X20,1,31,94,2022-06-08,0,0,0
66573,17063,0165,,,0178,28383,29.7,88.0,0.0,,1,31,94,2022-06-08,0,0,0
66574,17063,0165,,,0178,28384,59.0,92.0,0.0,,1,31,94,2022-06-08,0,0,0
66575,17063,0165,,,0183,28400,1.0,35.0,0.0,,1,31,94,2022-06-08,0,0,0
66576,17064,0166,,,0185,28403,7.0,76.0,0.0,,1,31,94,2022-06-08,0,0,0
66577,17064,0166,,,0185,28402,7.0,76.0,0.0,,1,31,94,2022-06-08,0,0,0
66578,17065,0167,,,0186,28404,200.0,340.0,0.0,,1,31,94,2022-06-10,0,2,0
66579,17066,0168,,,0157,28336,20.0,10.4,40.0,,1,31,94,2022-06-10,0,1,0
66580,17066,0168,,,0157,28337,10.0,8.6,40.0,,1,31,94,2022-06-10,0,1,0
66581,17066,0168,,,0157,28338,10.0,9.6,40.0,,1,31,94,2022-06-10,0,1,0
66582,17066,0168,,,0157,28339,10.0,7.4,40.0,,1,31,94,2022-06-10,0,1,0
66583,17066,0168,,,0157,28340,10.0,2.0,0.0,,1,31,94,2022-06-10,0,1,0
66584,17066,0168,,,0157,28341,15.0,2.0,0.0,,1,31,94,2022-06-10,0,1,0
66585,17066,0168,,,0157,28342,8.0,110.0,0.0,,1,31,94,2022-06-10,0,1,0
66586,17066,0168,,,0157,28343,50.0,0.2,0.0,,1,31,94,2022-06-10,0,1,0
66587,17066,0168,,,0157,28344,1.0,1100.0,0.0,,1,31,94,2022-06-10,0,0,0
66588,17067,0169,,,1489,27966,12.0,3000.0,0.0,4mbps_30Days_UL_3000[18-04-2022 TO 18-05-2022],1,31,94,2022-06-10,0,0,0
66589,17068,0170,,,0189,28410,1.0,120.0,0.0,,1,31,94,2022-06-12,0,2,0
66590,17068,0170,,,0189,28411,1.0,99.0,0.0,,1,31,94,2022-06-12,0,2,0
66591,17068,0170,,,0189,28412,1.0,90.0,0.0,,1,31,94,2022-06-12,0,2,0
66592,17068,0170,,,0189,28413,4.0,45.0,0.0,,1,31,94,2022-06-12,0,2,0
66593,17068,0170,,,0189,28414,1.0,338.0,0.0,,1,31,94,2022-06-12,0,2,0
66594,17068,0170,,,0189,28415,1.0,260.0,0.0,,1,31,94,2022-06-12,0,2,0
66595,17069,0171,,,0190,28416,1.0,60.0,0.0,,1,31,94,2022-06-12,0,2,0
66596,17069,0171,,,0190,28418,1.0,495.0,0.0,,1,31,94,2022-06-12,0,2,0
66597,17069,0171,,,0190,28419,1.0,390.0,0.0,,1,31,94,2022-06-12,0,2,0
66598,17069,0171,,,0190,28417,1.0,80.0,0.0,,1,31,94,2022-06-12,0,2,0
66599,17070,0172,,,0191,28420,2.0,950.0,0.0,,1,31,94,2022-06-12,0,0,0
66600,17070,0172,,,0191,28421,3.0,950.0,0.0,,1,31,94,2022-06-12,0,0,0
66601,17071,0173,,,0192,28422,9.0,2300.0,0.0,,1,1,1,2022-06-12,0,1,0
66602,17072,0174,,,0193,28423,124.0,48.0,0.0,"161/2X153/8=30NOS
161/2X153/8=18NOS",1,31,94,2022-06-12,0,0,0
66603,17072,0174,,,0193,28424,26.25,80.0,0.0,"22X391/2=2
371/174X391/2=1",1,31,94,2022-06-12,0,0,0
66604,17072,0174,,,0193,28425,50.0,40.0,0.0,,1,31,94,2022-06-12,0,0,0
66605,17072,0174,,,0193,28426,12.0,48.0,0.0,431/2X351/4=1,1,31,94,2022-06-12,0,0,0
66606,17073,0175,,,0194,28427,1.0,1953.0,0.0,,1,37,129,2022-06-12,0,0,0
66607,17074,0176,0028,43984,,,10.0,1253.0,25.0,,1,31,94,13-06-2022,0,4,0
66608,17074,0176,0028,43985,,,10.0,1926.0,25.0,,1,31,94,13-06-2022,0,4,0
66609,17074,0176,0028,43986,,,5.0,1608.0,25.0,,1,31,94,13-06-2022,0,4,0
66610,17075,0177,0016,43867,,,1.0,5500.0,0.0,-,1,1,1,13-06-2022,0,1,0
66611,17075,0177,0016,43868,,,1.0,8500.0,0.0,-,1,1,1,13-06-2022,0,1,0
66612,17075,0177,0017,43869,,,1.0,560.0,0.0,-,1,1,1,13-06-2022,0,1,0
66613,17075,0177,0017,43870,,,1.0,500.0,0.0,-,1,1,1,13-06-2022,0,1,0
66614,17075,0177,0017,43871,,,1.0,400.0,0.0,-,1,1,1,13-06-2022,0,1,0
66615,17075,0177,0017,43872,,,1.0,400.0,0.0,-,1,1,1,13-06-2022,0,1,0
66616,17075,0177,0017,43873,,,1.0,400.0,0.0,-,1,1,1,13-06-2022,0,1,0
66617,17075,0177,0017,43874,,,1.0,400.0,0.0,-,1,1,1,13-06-2022,0,1,0
66618,17075,0177,0017,43875,,,1.0,400.0,0.0,-,1,1,1,13-06-2022,0,1,0
66619,17075,0177,0017,43876,,,4.0,150.0,0.0,-,1,1,1,13-06-2022,0,1,0
66620,17076,0178,,,0195,28428,200.0,8.0,0.0,-,1,31,94,2022-06-13,0,1,0
66621,17077,0179,0017,43877,,,1.0,980.0,0.0,-,1,1,1,13-06-2022,0,1,0
66622,17077,0179,0017,43878,,,1.0,1200.0,0.0,-,1,1,1,13-06-2022,0,1,0
66623,17077,0179,0017,43879,,,4.0,200.0,0.0,-,1,1,1,13-06-2022,0,1,0
66624,17077,0179,0017,43880,,,1.0,700.0,0.0,-,1,1,1,13-06-2022,0,1,0
66625,17077,0179,0017,43881,,,1.0,1200.0,0.0,-,1,1,1,13-06-2022,0,1,0
66626,17077,0179,0017,43882,,,1.0,300.0,0.0,-,1,1,1,13-06-2022,0,1,0
66627,17077,0179,0017,43883,,,1.0,7000.0,0.0,-,1,1,1,13-06-2022,0,1,0
66628,17077,0179,0018,43884,,,1.0,300.0,0.0,-,1,1,1,13-06-2022,0,1,0
66629,17077,0179,0018,43885,,,1.0,400.0,0.0,-,1,1,1,13-06-2022,0,1,0
66630,17077,0179,0018,43886,,,1.0,500.0,0.0,-,1,1,1,13-06-2022,0,1,0
66631,17078,0180,0018,43887,,,1.0,120.0,0.0,-,1,1,1,13-06-2022,0,1,0
66632,17078,0180,0018,43888,,,1.0,150.0,0.0,-,1,1,1,13-06-2022,0,1,0
66633,17078,0180,0018,43889,,,1.0,200.0,0.0,-,1,1,1,13-06-2022,0,1,0
66634,17078,0180,0018,43890,,,1.0,340.0,0.0,-,1,1,1,13-06-2022,0,1,0
66635,17078,0180,0018,43891,,,1.0,120.0,0.0,-,1,1,1,13-06-2022,0,1,0
66636,17078,0180,0018,43892,,,1.0,240.0,0.0,-,1,1,1,13-06-2022,0,1,0
66637,17078,0180,0018,43893,,,1.0,200.0,0.0,-,1,1,1,13-06-2022,0,1,0
66638,17078,0180,0018,43894,,,1.0,200.0,0.0,-,1,1,1,13-06-2022,0,1,0
66639,17078,0180,0018,43895,,,1.0,110.0,0.0,-,1,1,1,13-06-2022,0,1,0
66640,17079,0181,0018,43896,,,1.0,320.0,0.0,-,1,1,1,13-06-2022,0,1,0
66641,17079,0181,0018,43897,,,1.0,210.0,0.0,-,1,1,1,13-06-2022,0,1,0
66642,17079,0181,0018,43898,,,2.0,75.0,0.0,-,1,1,1,13-06-2022,0,1,0
66643,17079,0181,0019,43899,,,1.0,700.0,0.0,-,1,1,1,13-06-2022,0,1,0
66644,17079,0181,0019,43900,,,3.0,170.0,0.0,-,1,1,1,13-06-2022,0,1,0
66645,17079,0181,0019,43901,,,2.0,155.0,0.0,-,1,1,1,13-06-2022,0,1,0
66646,17079,0181,0019,43902,,,1.0,140.0,0.0,-,1,1,1,13-06-2022,0,1,0
66647,17079,0181,0019,43903,,,1.0,170.0,0.0,-,1,1,1,13-06-2022,0,1,0
66648,17080,0182,0019,43904,,,1.0,400.0,0.0,-,1,1,1,13-06-2022,0,1,0
66649,17080,0182,0019,43905,,,1.0,420.0,0.0,-,1,1,1,13-06-2022,0,1,0
66650,17080,0182,0019,43906,,,1.0,400.0,0.0,-,1,1,1,13-06-2022,0,1,0
66651,17080,0182,0019,43907,,,1.0,400.0,0.0,-,1,1,1,13-06-2022,0,1,0
66652,17080,0182,0020,43908,,,1.0,300.0,0.0,-,1,1,1,13-06-2022,0,1,0
66653,17080,0182,0020,43909,,,1.0,800.0,0.0,-,1,1,1,13-06-2022,0,1,0
66654,17080,0182,0020,43910,,,1.0,300.0,0.0,-,1,1,1,13-06-2022,0,1,0
66655,17080,0182,0020,43911,,,2.0,150.0,0.0,-,1,1,1,13-06-2022,0,1,0
66656,17080,0182,0020,43912,,,1.0,250.0,0.0,-,1,1,1,13-06-2022,0,1,0
66657,17080,0182,0020,43913,,,1.0,600.0,0.0,-,1,1,1,13-06-2022,0,1,0
66658,17081,0183,0021,43914,,,1.0,700.0,0.0,-,1,1,1,13-06-2022,0,1,0
66659,17081,0183,0021,43915,,,1.0,800.0,0.0,-,1,1,1,13-06-2022,0,1,0
66660,17081,0183,0021,43916,,,1.0,150.0,0.0,-,1,1,1,13-06-2022,0,1,0
66661,17081,0183,0021,43917,,,1.0,50.0,0.0,-,1,1,1,13-06-2022,0,1,0
66662,17081,0183,0021,43918,,,1.0,210.0,0.0,-,1,1,1,13-06-2022,0,1,0
66663,17081,0183,0021,43919,,,1.0,200.0,0.0,-,1,1,1,13-06-2022,0,1,0
66664,17081,0183,0021,43920,,,1.0,150.0,0.0,-,1,1,1,13-06-2022,0,1,0
66665,17081,0183,0021,43921,,,1.0,150.0,0.0,-,1,1,1,13-06-2022,0,1,0
66666,17081,0183,0021,43922,,,1.0,400.0,0.0,-,1,1,1,13-06-2022,0,1,0
66667,17081,0183,0021,43923,,,1.0,200.0,0.0,-,1,1,1,13-06-2022,0,1,0
66668,17082,0184,0021,43924,,,1.0,220.0,0.0,-,1,1,1,13-06-2022,0,1,0
66669,17082,0184,0021,43925,,,2.0,75.0,0.0,-,1,1,1,13-06-2022,0,1,0
66670,17082,0184,0021,43926,,,1.0,300.0,0.0,-,1,1,1,13-06-2022,0,1,0
66671,17082,0184,0022,43927,,,1.0,700.0,0.0,-,1,1,1,13-06-2022,0,1,0
66672,17082,0184,0022,43928,,,2.0,150.0,0.0,-,1,1,1,13-06-2022,0,1,0
66673,17082,0184,0022,43929,,,1.0,300.0,0.0,-,1,1,1,13-06-2022,0,1,0
66674,17082,0184,0022,43930,,,1.0,150.0,0.0,-,1,1,1,13-06-2022,0,1,0
66675,17082,0184,0022,43931,,,1.0,200.0,0.0,-,1,1,1,13-06-2022,0,1,0
66676,17082,0184,0022,43932,,,1.0,200.0,0.0,-,1,1,1,13-06-2022,0,1,0
66677,17082,0184,0022,43933,,,1.0,210.0,0.0,-,1,1,1,13-06-2022,0,1,0
66678,17082,0184,0022,43934,,,1.0,75.0,0.0,-,1,1,1,13-06-2022,0,1,0
66679,17083,0185,0023,43935,,,1.0,800.0,0.0,-,1,1,1,13-06-2022,0,1,0
66680,17083,0185,0023,43936,,,2.0,150.0,0.0,-,1,1,1,13-06-2022,0,1,0
66681,17083,0185,0023,43937,,,1.0,300.0,0.0,-,1,1,1,13-06-2022,0,1,0
66682,17083,0185,0023,43938,,,1.0,175.0,0.0,-,1,1,1,13-06-2022,0,1,0
66683,17083,0185,0023,43939,,,1.0,210.0,0.0,-,1,1,1,13-06-2022,0,1,0
66684,17083,0185,0023,43940,,,1.0,155.0,0.0,-,1,1,1,13-06-2022,0,1,0
66685,17083,0185,0023,43941,,,1.0,210.0,0.0,-,1,1,1,13-06-2022,0,1,0
66686,17083,0185,0023,43942,,,2.0,150.0,0.0,-,1,1,1,13-06-2022,0,1,0
66687,17084,0186,0024,43943,,,1.0,800.0,0.0,-,1,1,1,13-06-2022,0,1,0
66688,17084,0186,0024,43944,,,1.0,400.0,0.0,-,1,1,1,13-06-2022,0,1,0
66689,17084,0186,0024,43945,,,1.0,400.0,0.0,-,1,1,1,13-06-2022,0,1,0
66690,17084,0186,0024,43946,,,1.0,175.0,0.0,-,1,1,1,13-06-2022,0,1,0
66691,17084,0186,0024,43947,,,1.0,75.0,0.0,-,1,1,1,13-06-2022,0,1,0
66692,17084,0186,0024,43948,,,1.0,175.0,0.0,-,1,1,1,13-06-2022,0,1,0
66693,17084,0186,0024,43949,,,1.0,120.0,0.0,-,1,1,1,13-06-2022,0,1,0
66694,17084,0186,0024,43950,,,1.0,120.0,0.0,-,1,1,1,13-06-2022,0,1,0
66695,17084,0186,0024,43951,,,1.0,30.0,0.0,-,1,1,1,13-06-2022,0,1,0
66696,17084,0186,0024,43953,,,1.0,210.0,0.0,-,1,1,1,13-06-2022,0,1,0
66697,17085,0187,,,0196,28429,8.0,2439.0,30.0,,1,31,94,2022-06-13,0,2,0
66698,17085,0187,,,0196,28430,200.0,45.0,0.0,,1,31,94,2022-06-13,0,2,0
66699,17086,0188,0025,43954,,,1.0,700.0,0.0,-,1,1,1,13-06-2022,0,1,0
66700,17086,0188,0025,43955,,,1.0,700.0,0.0,-,1,1,1,13-06-2022,0,1,0
66701,17086,0188,0025,43956,,,1.0,150.0,0.0,-,1,1,1,13-06-2022,0,1,0
66702,17086,0188,0025,43957,,,1.0,150.0,0.0,-,1,1,1,13-06-2022,0,1,0
66703,17086,0188,0025,43958,,,1.0,150.0,0.0,-,1,1,1,13-06-2022,0,1,0
66704,17086,0188,0025,43959,,,1.0,170.0,0.0,-,1,1,1,13-06-2022,0,1,0
66705,17086,0188,0025,43960,,,1.0,150.0,0.0,-,1,1,1,13-06-2022,0,1,0
66706,17086,0188,0025,43961,,,1.0,210.0,0.0,-,1,1,1,13-06-2022,0,1,0
66707,17086,0188,0025,43962,,,1.0,210.0,0.0,-,1,1,1,13-06-2022,0,1,0
66708,17086,0188,0025,43963,,,1.0,170.0,0.0,-,1,1,1,13-06-2022,0,1,0
66709,17087,0189,0025,43964,,,1.0,200.0,0.0,-,1,1,1,14-06-2022,0,1,0
66710,17087,0189,0025,43965,,,1.0,310.0,0.0,-,1,1,1,14-06-2022,0,1,0
66711,17087,0189,0025,43966,,,1.0,30.0,0.0,-,1,1,1,14-06-2022,0,1,0
66712,17087,0189,0026,43967,,,1.0,300.0,0.0,-,1,1,1,14-06-2022,0,1,0
66713,17087,0189,0026,43968,,,1.0,170.0,0.0,-,1,1,1,14-06-2022,0,1,0
66714,17087,0189,0026,43969,,,2.0,75.0,0.0,-,1,1,1,14-06-2022,0,1,0
66715,17087,0189,0027,43970,,,1.0,400.0,0.0,-,1,1,1,14-06-2022,0,1,0
66716,17087,0189,0027,43971,,,1.0,400.0,0.0,-,1,1,1,14-06-2022,0,1,0
66717,17087,0189,0027,43972,,,1.0,700.0,0.0,-,1,1,1,14-06-2022,0,1,0
66718,17087,0189,0027,43973,,,1.0,150.0,0.0,-,1,1,1,14-06-2022,0,1,0
66719,17088,0190,0027,43974,,,1.0,150.0,0.0,-,1,1,1,14-06-2022,0,1,0
66720,17088,0190,0027,43975,,,1.0,120.0,0.0,-,1,1,1,14-06-2022,0,1,0
66721,17088,0190,0027,43976,,,1.0,120.0,0.0,-,1,1,1,14-06-2022,0,1,0
66722,17088,0190,0027,43977,,,1.0,150.0,0.0,-,1,1,1,14-06-2022,0,1,0
66723,17088,0190,0027,43978,,,1.0,150.0,0.0,-,1,1,1,14-06-2022,0,1,0
66724,17088,0190,0027,43979,,,1.0,120.0,0.0,-,1,1,1,14-06-2022,0,1,0
66725,17088,0190,0027,43980,,,1.0,120.0,0.0,-,1,1,1,14-06-2022,0,1,0
66726,17088,0190,0027,43981,,,1.0,150.0,0.0,-,1,1,1,14-06-2022,0,1,0
66727,17088,0190,0027,43982,,,1.0,175.0,0.0,-,1,1,1,14-06-2022,0,1,0
66728,17088,0190,0027,43983,,,1.0,75.0,0.0,-,1,1,1,14-06-2022,0,1,0
66729,17089,0191,,,0198,28432,10.0,300.0,0.0,,1,31,94,2022-06-15,0,0,0
66730,17089,0191,,,0198,28433,20.0,120.0,0.0,,1,31,94,2022-06-15,0,0,0
66731,17090,0192,0029,43987,,,25.0,211.0,42.5,SALZER MAKE 40X40,1,31,94,15-06-2022,0,4,0
66732,17090,0192,0029,43988,,,25.0,124.0,42.5,,1,31,94,15-06-2022,0,4,0
66733,17090,0192,0029,43989,,,2.0,280.0,0.0,,1,31,94,15-06-2022,0,4,0
66734,17090,0192,0029,43990,,,6.0,280.0,0.0,,1,31,94,15-06-2022,0,4,0
66735,17090,0192,0029,43991,,,6.0,75.0,40.0,,1,31,94,15-06-2022,0,4,0
66736,17090,0192,0029,43992,,,6.0,105.0,0.0,,1,31,94,15-06-2022,0,4,0
66737,17090,0192,0029,43993,,,3.0,235.0,0.0,,1,31,94,15-06-2022,0,4,0
66738,17090,0192,0029,43994,,,3.0,125.0,0.0,,1,31,94,28-06-2022,0,4,0
66739,17090,0192,0029,43995,,,3.0,125.0,25.0,,1,31,94,15-06-2022,0,4,0
66740,17090,0192,0029,43996,,,4.0,235.0,25.0,16 AMP 24V DC,1,31,94,15-06-2022,0,4,0
66741,17090,0192,0029,43997,,,12.0,235.0,25.0,,1,31,94,15-06-2022,0,4,0
66742,17091,0193,,,0199,28434,1.0,800.0,0.0,"EXT LENGTH-360
STROKE-140
FORCE-5 KG
MODEL NO.818",1,31,94,2022-06-18,1,1,0
66743,17092,0194,,,0200,28435,4.0,1250.0,0.0,8585/150,1,31,94,2022-06-18,0,1,0
66744,17092,0194,,,0200,28436,4.0,1550.0,0.0,-,1,31,94,2022-06-18,0,1,0
66745,17093,0195,,,0201,28437,13.0,1.0,0.0,-,1,1,1,2022-06-19,0,0,0
66746,17093,0195,,,0201,28438,35.0,1.0,0.0,-,1,1,1,2022-06-19,0,0,0
66747,17093,0195,,,0201,28439,67.0,1.0,0.0,-,1,1,1,2022-06-19,0,0,0
66748,17093,0195,,,0201,28440,4.0,1.0,0.0,-,1,1,1,2022-06-19,0,0,0
66749,17093,0195,,,0201,28441,19.0,1.0,0.0,-,1,1,1,2022-06-19,0,0,0
66750,17094,0196,,,0202,28442,20.0,300.0,0.0,-,1,1,1,2022-06-19,0,0,0
66751,17094,0196,,,0202,28443,20.0,235.0,0.0,-,1,1,1,2022-06-19,0,0,0
66752,17094,0196,,,0202,28444,20.0,65.0,0.0,-,1,1,1,2022-06-19,0,0,0
66753,17095,0197,,,0206,28477,1.0,1673.0,0.0,-,1,31,94,2022-06-20,0,2,0
66755,17095,0197,,,0206,28478,2.0,2082.0,0.0,-,1,31,94,2022-06-20,0,2,0
66756,17095,0197,,,0206,28481,6.0,603.0,0.0,-,1,31,94,2022-06-20,0,2,0
66759,17096,0198,,,0207,28483,1.0,25500.0,0.0,-,5,31,94,2022-06-21,0,1,0
66760,17096,0198,,,0207,28484,2.0,7250.0,0.0,-,5,31,94,2022-06-21,0,1,0
66761,17096,0198,,,0207,28485,1.0,8850.0,0.0,-,5,31,94,2022-06-21,0,1,0
66762,17097,0199,,,0208,28486,2.0,1427.0,58.0,-,1,31,94,2022-06-21,0,1,0
66763,17097,0199,,,0208,28487,2.0,1269.0,58.0,-,1,31,94,2022-06-21,0,1,0
66764,17097,0199,,,0208,28488,2.0,1269.0,58.0,-,1,31,94,2022-06-21,0,1,0
66765,17097,0199,,,0208,28489,18.0,950.0,58.0,-,1,31,94,2022-06-21,0,1,0
66766,17097,0199,,,0210,28500,1.0,13300.0,55.0,-,1,31,94,2022-06-21,0,1,0
66767,17097,0199,,,0208,28492,1.0,420.0,35.0,CONDUCT PIPE 10MM*100 MTR,1,31,94,2022-06-21,0,1,0
66768,17097,0199,,,0208,28493,4.0,200.0,35.0,CONDUCT PIPE 20MM*50 MTR,1,31,94,2022-06-21,0,1,0
66769,17097,0199,,,0208,28494,4.0,200.0,35.0,CONDUCT PIPE 30MM*25 MTR,1,31,94,2022-06-21,0,1,0
66770,17097,0199,,,0208,28495,5.0,75.0,35.0,-,1,31,94,2022-06-21,0,1,0
66771,17097,0199,,,0208,28496,5.0,90.0,35.0,-,1,31,94,2022-06-21,0,1,0
66772,17097,0199,,,0208,28497,5.0,180.0,35.0,-,1,31,94,2022-06-21,0,1,0
66773,17098,0200,,,0211,28501,1.0,32000.0,0.0,-,1,1,1,2022-06-21,0,0,0
66774,17099,0201,0031,44009,,,1.0,118.24,0.0,-,1,1,1,22-06-2022,0,1,0
66775,17099,0201,0031,44010,,,1.0,118.24,0.0,-,1,1,1,22-06-2022,0,1,0
66776,17099,0201,0031,44011,,,1.0,121.16,0.0,-,1,1,1,22-06-2022,0,1,0
66777,17099,0201,0031,44012,,,1.0,45.31,0.0,-,1,1,1,22-06-2022,0,1,0
66778,17099,0201,0031,44013,,,1.0,44.38,0.0,-,1,1,1,22-06-2022,0,1,0
66779,17099,0201,0031,44014,,,1.0,44.38,0.0,-,1,1,1,22-06-2022,0,1,0
66780,17100,0202,,,0213,28504,50.0,450.0,0.0,"3D CONCEPT ,GUN STUDY
0102AW500950N/0102AW500960_ST1",1,31,94,2022-06-22,0,1,0
66781,17100,0202,,,0213,28505,60.0,450.0,0.0,"3D CONCEPT,GUN STUDY
0102AW500950N/0102AW500960_ST2",1,31,94,2022-06-22,0,1,0
66782,17100,0202,,,0213,28506,20.0,450.0,0.0,"3D CONCEPT,GUN STUDY
PROCESS DESIGN,CELL & FENCE CONCEPT",1,31,94,2022-06-22,0,1,0
66783,17100,0202,,,0213,28507,30.0,400.0,0.0,"3D MODIFICATION,POST DAP,3D FINISH,2D DETAILING
0102AW500950N/0102AW500960_ST1",1,31,94,2022-06-22,0,1,0
66784,17100,0202,,,0213,28508,38.0,400.0,0.0,"3D MODIFICATION,POST DAP,3D FINISH,2D DETAILING 
0102AW500950N/0102AW500960_ST2",1,31,94,2022-06-22,0,1,0
66785,17100,0202,,,0213,28509,12.0,400.0,0.0,"3D MODIFICATION,POST DAP,3D FINISH,2D DETAILING 
CELL DWG,FENCE MFG DWG,STD PARTS DETAILING",1,31,94,2022-06-22,0,1,0
66786,17101,0203,,,0212,28502,1.0,350.0,48.0,TAP M4*0.7 2ND IT,1,31,94,2022-06-24,0,0,0
66787,17101,0203,,,0212,28503,2.0,89.9,60.0,DRILL 3.2MM SUPER,1,31,94,2022-06-24,0,0,0
66788,17102,0204,,,0215,28511,50.0,256.0,30.0,-,1,31,94,2022-06-24,0,0,0
66789,17103,0205,,,0216,28512,2.0,2100.0,0.0,S8VK-C12024,1,31,94,2022-06-24,0,1,0
66790,17103,0205,,,0216,28513,2.0,3600.0,0.0,S8VK-C24024,1,31,94,2022-06-24,0,1,0
66791,17103,0205,,,0216,28514,1.0,150.0,0.0,-,1,31,94,2022-06-24,0,1,0
66798,17105,0207,0032,44015,,,2.0,32200.0,0.0,WITH BKT,1,31,94,2022-06-27,1,2,0
66799,17105,0207,0032,44016,,,10.0,450.0,0.0,range should be 6mm to 8mm PNP type,1,31,94,2022-06-27,1,2,0
66800,17105,0207,0032,44017,,,35.0,450.0,0.0,range should be 6mm to 8mm PNP type,1,31,94,2022-06-27,1,2,0
66801,17106,0208,,,0221,28525,1.0,1850.0,0.0,"0.5HP,1440RPM,3PH ANMOL MAKE INDUCTION MOTOR REPEARING-REWIDING",1,1,1,2022-06-25,0,0,0
