Id,GQNNo,GRRId,NormalAccQty,AcceptedQty,DeviatedQty,SegregatedQty,RejectedQty,RejectionReason,SN,PN,Remarks,MId
47044,1165,47097,50.0,50.0,0.0,0.0,0.0,0,,,,13359
47045,1165,47098,50.0,50.0,0.0,0.0,0.0,0,,,,13359
47046,1165,47099,200.0,200.0,0.0,0.0,0.0,0,,,,13359
47047,1165,47100,210.0,210.0,0.0,0.0,0.0,0,,,,13359
47048,1166,47078,24.0,24.0,0.0,0.0,0.0,0,,,,13360
47049,1167,47076,32.0,32.0,0.0,0.0,0.0,0,,,,13361
47050,1167,47077,16.0,16.0,0.0,0.0,0.0,0,,,,13361
47051,1168,47456,2.0,2.0,0.0,0.0,0.0,0,,,,13362
47052,1168,47457,4.0,4.0,0.0,0.0,0.0,0,,,,13362
47053,1169,47074,450.0,450.0,0.0,0.0,0.0,0,,,,13363
47054,1169,47075,16.0,16.0,0.0,0.0,0.0,0,,,,13363
47055,1170,47073,363.0,363.0,0.0,0.0,0.0,0,,,,13364
47056,1171,47069,292.0,292.0,0.0,0.0,0.0,0,,,,13365
47057,1171,47070,960.0,960.0,0.0,0.0,0.0,0,,,,13365
47058,1171,47071,960.0,960.0,0.0,0.0,0.0,0,,,,13365
47059,1171,47072,480.0,480.0,0.0,0.0,0.0,0,,,,13365
47060,1172,47068,5.0,5.0,0.0,0.0,0.0,0,,,,13366
47061,1173,47067,635.0,635.0,0.0,0.0,0.0,0,,,,13367
47062,1174,47066,8.0,8.0,0.0,0.0,0.0,0,,,,13368
47063,1175,47065,1.0,1.0,0.0,0.0,0.0,0,,,,13369
47064,1176,47059,1480.0,1480.0,0.0,0.0,0.0,0,,,,13370
47065,1176,47060,1120.0,1120.0,0.0,0.0,0.0,0,,,,13370
47066,1176,47061,760.0,760.0,0.0,0.0,0.0,0,,,,13370
47067,1176,47062,540.0,540.0,0.0,0.0,0.0,0,,,,13370
47068,1176,47063,280.0,280.0,0.0,0.0,0.0,0,,,,13370
47069,1176,47064,30.0,30.0,0.0,0.0,0.0,0,,,,13370
47070,1177,47057,10.0,10.0,0.0,0.0,0.0,0,,,,13371
47071,1177,47058,2.0,2.0,0.0,0.0,0.0,0,,,,13371
47072,1178,47055,1.0,1.0,0.0,0.0,0.0,0,,,,13372
47073,1178,47056,4.0,4.0,0.0,0.0,0.0,0,,,,13372
47074,1179,46953,150.0,150.0,0.0,0.0,0.0,0,,,,13373
47075,1180,47052,38.0,38.0,0.0,0.0,0.0,0,,,,13374
47076,1180,47053,76.0,76.0,0.0,0.0,0.0,0,,,,13374
47077,1180,47054,18.0,18.0,0.0,0.0,0.0,0,,,,13374
47078,1181,46954,4000.0,4000.0,0.0,0.0,0.0,0,,,,13375
47079,1181,46955,8000.0,8000.0,0.0,0.0,0.0,0,,,,13375
47080,1181,46956,1000.0,1000.0,0.0,0.0,0.0,0,,,,13375
47081,1181,46957,70.0,70.0,0.0,0.0,0.0,0,,,,13375
47082,1181,46958,30.0,30.0,0.0,0.0,0.0,0,,,,13375
47083,1182,47469,40.0,40.0,0.0,0.0,0.0,0,,,,13376
47084,1182,47470,35.0,35.0,0.0,0.0,0.0,0,,,,13376
47085,1183,47471,5.0,5.0,0.0,0.0,0.0,0,,,,13377
47086,1183,47472,30.0,30.0,0.0,0.0,0.0,0,,,,13377
47087,1183,47473,1.0,1.0,0.0,0.0,0.0,0,,,,13377
47088,1183,47474,1.0,1.0,0.0,0.0,0.0,0,,,,13377
47089,1183,47475,1.0,1.0,0.0,0.0,0.0,0,,,,13377
47090,1184,47597,50.0,50.0,0.0,0.0,0.0,0,,,,13378
47091,1184,47598,40.0,40.0,0.0,0.0,0.0,0,,,,13378
47092,1184,47599,15.0,15.0,0.0,0.0,0.0,0,,,,13378
47093,1185,47463,3.0,3.0,0.0,0.0,0.0,0,,,,13379
47094,1186,47462,25.0,25.0,0.0,0.0,0.0,0,,,,13380
47095,1187,47584,800.0,800.0,0.0,0.0,0.0,0,,,,13381
47096,1187,47585,1000.0,1000.0,0.0,0.0,0.0,0,,,,13381
47097,1187,47586,11.0,11.0,0.0,0.0,0.0,0,,,,13381
47098,1187,47587,20.0,20.0,0.0,0.0,0.0,0,,,,13381
47099,1187,47588,10.0,10.0,0.0,0.0,0.0,0,,,,13381
47100,1187,47589,50.0,50.0,0.0,0.0,0.0,0,,,,13381
47101,1187,47590,50.0,50.0,0.0,0.0,0.0,0,,,,13381
47102,1187,47591,50.0,50.0,0.0,0.0,0.0,0,,,,13381
47103,1187,47592,30.0,30.0,0.0,0.0,0.0,0,,,,13381
47104,1187,47593,100.0,100.0,0.0,0.0,0.0,0,,,,13381
47105,1187,47594,40.0,40.0,0.0,0.0,0.0,0,,,,13381
47106,1187,47595,1.0,1.0,0.0,0.0,0.0,0,,,,13381
47107,1187,47596,2.0,2.0,0.0,0.0,0.0,0,,,,13381
47108,1188,47576,4.0,4.0,0.0,0.0,0.0,0,,,,13382
47109,1188,47577,6.0,6.0,0.0,0.0,0.0,0,,,,13382
47110,1188,47578,12.0,12.0,0.0,0.0,0.0,0,,,,13382
47111,1188,47579,6.0,6.0,0.0,0.0,0.0,0,,,,13382
47112,1188,47580,2.0,2.0,0.0,0.0,0.0,0,,,,13382
47113,1188,47581,5.0,5.0,0.0,0.0,0.0,0,,,,13382
47114,1188,47582,1.0,1.0,0.0,0.0,0.0,0,,,,13382
47115,1188,47583,2.0,2.0,0.0,0.0,0.0,0,,,,13382
47116,1189,47458,200.0,200.0,0.0,0.0,0.0,0,,,,13383
47117,1189,47459,20.0,20.0,0.0,0.0,0.0,0,,,,13383
47118,1190,47050,9.0,9.0,0.0,0.0,0.0,0,,,,13384
47119,1190,47051,1.0,1.0,0.0,0.0,0.0,0,,,,13384
47120,1191,47049,48.4,48.4,0.0,0.0,0.0,0,,,,13385
47121,1192,47561,20.0,20.0,0.0,0.0,0.0,0,,,,13386
47122,1192,47562,35.0,35.0,0.0,0.0,0.0,0,,,,13386
47123,1192,47563,2.0,2.0,0.0,0.0,0.0,0,,,,13386
47124,1192,47564,45.0,45.0,0.0,0.0,0.0,0,,,,13386
47125,1192,47565,10.0,10.0,0.0,0.0,0.0,0,,,,13386
47126,1192,47566,5.0,5.0,0.0,0.0,0.0,0,,,,13386
47127,1192,47567,30.0,30.0,0.0,0.0,0.0,0,,,,13386
47128,1192,47568,30.0,30.0,0.0,0.0,0.0,0,,,,13386
47129,1192,47569,20.0,20.0,0.0,0.0,0.0,0,,,,13386
47130,1192,47570,30.0,30.0,0.0,0.0,0.0,0,,,,13386
47131,1192,47571,5.0,5.0,0.0,0.0,0.0,0,,,,13386
47132,1192,47572,5.0,5.0,0.0,0.0,0.0,0,,,,13386
47133,1192,47573,25.0,25.0,0.0,0.0,0.0,0,,,,13386
47134,1192,47574,10.0,10.0,0.0,0.0,0.0,0,,,,13386
47135,1192,47575,20.0,20.0,0.0,0.0,0.0,0,,,,13386
47136,1193,47046,770.0,770.0,0.0,0.0,0.0,0,,,,13387
47137,1194,47045,1.0,1.0,0.0,0.0,0.0,0,,,,13388
47138,1195,47041,1200.0,1200.0,0.0,0.0,0.0,0,,,,13389
47139,1195,47042,800.0,800.0,0.0,0.0,0.0,0,,,,13389
47140,1195,47043,800.0,800.0,0.0,0.0,0.0,0,,,,13389
47141,1195,47044,600.0,600.0,0.0,0.0,0.0,0,,,,13389
47142,1196,47040,107.0,107.0,0.0,0.0,0.0,0,,,,13390
47143,1197,47038,87.0,87.0,0.0,0.0,0.0,0,,,,13391
47144,1197,47039,31.0,31.0,0.0,0.0,0.0,0,,,,13391
47145,1198,47047,2.0,2.0,0.0,0.0,0.0,0,,,,13392
47146,1198,47048,2.0,2.0,0.0,0.0,0.0,0,,,,13392
47147,1199,47035,4.0,4.0,0.0,0.0,0.0,0,,,,13393
47148,1199,47036,4.0,4.0,0.0,0.0,0.0,0,,,,13393
47149,1199,47037,4.0,4.0,0.0,0.0,0.0,0,,,,13393
47150,1200,46959,145.0,145.0,0.0,0.0,0.0,0,,,,13394
47151,1200,46960,780.0,780.0,0.0,0.0,0.0,0,,,,13394
47152,1200,46961,745.0,745.0,0.0,0.0,0.0,0,,,,13394
47153,1201,47460,104.0,104.0,0.0,0.0,0.0,0,,,,13395
47154,1202,47014,30.0,30.0,0.0,0.0,0.0,0,,,,13396
47155,1202,47015,2.0,2.0,0.0,0.0,0.0,0,,,,13396
47156,1202,47016,2.0,2.0,0.0,0.0,0.0,0,,,,13396
47157,1202,47017,2.0,2.0,0.0,0.0,0.0,0,,,,13396
47158,1202,47018,10.0,10.0,0.0,0.0,0.0,0,,,,13396
47159,1202,47019,2.0,2.0,0.0,0.0,0.0,0,,,,13396
47160,1202,47020,2.0,2.0,0.0,0.0,0.0,0,,,,13396
47161,1202,47021,20.0,20.0,0.0,0.0,0.0,0,,,,13396
47162,1202,47022,20.0,20.0,0.0,0.0,0.0,0,,,,13396
47163,1202,47023,2.0,2.0,0.0,0.0,0.0,0,,,,13396
47164,1202,47024,18.0,18.0,0.0,0.0,0.0,0,,,,13396
47165,1202,47025,16.0,16.0,0.0,0.0,0.0,0,,,,13396
47166,1202,47026,10.0,10.0,0.0,0.0,0.0,0,,,,13396
47167,1202,47027,16.0,16.0,0.0,0.0,0.0,0,,,,13396
47168,1203,47013,40.0,40.0,0.0,0.0,0.0,0,,,,13397
47169,1204,47011,3.0,3.0,0.0,0.0,0.0,0,,,,13398
47170,1204,47012,6.0,6.0,0.0,0.0,0.0,0,,,,13398
47171,1205,46962,60.0,60.0,0.0,0.0,0.0,0,,,,13399
47172,1205,46963,60.0,60.0,0.0,0.0,0.0,0,,,,13399
47173,1206,47461,3.0,3.0,0.0,0.0,0.0,0,,,,13400
47174,1207,47481,10.0,10.0,0.0,0.0,0.0,0,,,,13401
47175,1207,47482,5.0,5.0,0.0,0.0,0.0,0,,,,13401
47176,1207,47483,10.0,10.0,0.0,0.0,0.0,0,,,,13401
47177,1207,47484,10.0,10.0,0.0,0.0,0.0,0,,,,13401
47178,1207,47485,6.0,6.0,0.0,0.0,0.0,0,,,,13401
47179,1207,47486,4.0,4.0,0.0,0.0,0.0,0,,,,13401
47180,1208,47490,8.44,8.44,0.0,0.0,0.0,0,,,,13402
47181,1208,47491,5.04,5.04,0.0,0.0,0.0,0,,,,13402
47182,1208,47492,1.0,1.0,0.0,0.0,0.0,0,,,,13402
47183,1209,47725,2.0,2.0,0.0,0.0,0.0,0,,,,13403
47184,1209,47726,4000.0,4000.0,0.0,0.0,0.0,0,,,,13403
47185,1210,47723,11.0,11.0,0.0,0.0,0.0,0,,,,13404
47186,1210,47724,1.0,1.0,0.0,0.0,0.0,0,,,,13404
47187,1211,47722,75.0,75.0,0.0,0.0,0.0,0,,,,13405
47188,1212,47720,200.0,200.0,0.0,0.0,0.0,0,,,,13406
47189,1212,47721,1.0,1.0,0.0,0.0,0.0,0,,,,13406
47190,1213,47719,7.0,7.0,0.0,0.0,0.0,0,,,,13407
47191,1214,47713,10.0,10.0,0.0,0.0,0.0,0,,,,13408
47192,1214,47714,16.0,16.0,0.0,0.0,0.0,0,,,,13408
47193,1214,47715,1.0,1.0,0.0,0.0,0.0,0,,,,13408
47194,1214,47716,15.0,15.0,0.0,0.0,0.0,0,,,,13408
47195,1214,47717,150.0,150.0,0.0,0.0,0.0,0,,,,13408
47196,1214,47718,1.0,1.0,0.0,0.0,0.0,0,,,,13408
47197,1215,47706,10.0,10.0,0.0,0.0,0.0,0,,,,13409
47198,1215,47707,50.0,50.0,0.0,0.0,0.0,0,,,,13409
47199,1215,47708,50.0,50.0,0.0,0.0,0.0,0,,,,13409
47200,1215,47709,50.0,50.0,0.0,0.0,0.0,0,,,,13409
47201,1215,47710,100.0,100.0,0.0,0.0,0.0,0,,,,13409
47202,1215,47711,100.0,100.0,0.0,0.0,0.0,0,,,,13409
47203,1215,47712,100.0,100.0,0.0,0.0,0.0,0,,,,13409
47204,1216,47697,2.0,2.0,0.0,0.0,0.0,0,,,,13410
47205,1216,47698,50.0,50.0,0.0,0.0,0.0,0,,,,13410
47206,1216,47699,4.0,4.0,0.0,0.0,0.0,0,,,,13410
47207,1216,47700,120.0,120.0,0.0,0.0,1080.0,0,,,,13410
47208,1216,47701,400.0,400.0,0.0,0.0,0.0,0,,,,13410
47209,1216,47702,102.0,102.0,0.0,0.0,0.0,0,,,,13410
47210,1216,47703,63.0,63.0,0.0,0.0,0.0,0,,,,13410
47211,1216,47704,111.0,111.0,0.0,0.0,0.0,0,,,,13410
47212,1216,47705,123.0,123.0,0.0,0.0,0.0,0,,,,13410
47213,1217,47687,2.0,2.0,0.0,0.0,0.0,0,,,,13411
47214,1217,47688,500.0,500.0,0.0,0.0,0.0,0,,,,13411
47215,1217,47689,200.0,200.0,0.0,0.0,0.0,0,,,,13411
47216,1217,47690,100.0,100.0,0.0,0.0,0.0,0,,,,13411
47217,1217,47691,10.0,10.0,0.0,0.0,0.0,0,,,,13411
47218,1217,47692,6.0,6.0,0.0,0.0,0.0,0,,,,13411
47219,1217,47693,5.0,5.0,0.0,0.0,0.0,0,,,,13411
47220,1217,47694,1.0,1.0,0.0,0.0,0.0,0,,,,13411
47221,1217,47695,1.0,1.0,0.0,0.0,0.0,0,,,,13411
47222,1217,47696,300.0,300.0,0.0,0.0,0.0,0,,,,13411
47223,1218,47678,2.0,2.0,0.0,0.0,0.0,0,,,,13412
47224,1218,47679,5.0,5.0,0.0,0.0,0.0,0,,,,13412
47225,1218,47680,1.0,1.0,0.0,0.0,0.0,0,,,,13412
47226,1218,47681,5.0,5.0,0.0,0.0,0.0,0,,,,13412
47227,1218,47682,130.0,130.0,0.0,0.0,0.0,0,,,,13412
47228,1218,47683,20.0,20.0,0.0,0.0,0.0,0,,,,13412
47229,1218,47684,5.0,5.0,0.0,0.0,0.0,0,,,,13412
47230,1218,47685,15.0,15.0,0.0,0.0,0.0,0,,,,13412
47231,1219,47687,2.0,2.0,0.0,0.0,0.0,0,,,,13413
47232,1218,47686,1.0,1.0,0.0,0.0,0.0,0,,,,13412
47233,1219,47688,500.0,500.0,0.0,0.0,0.0,0,,,,13413
47234,1219,47689,200.0,200.0,0.0,0.0,0.0,0,,,,13413
47235,1219,47690,100.0,100.0,0.0,0.0,0.0,0,,,,13413
47236,1219,47691,10.0,10.0,0.0,0.0,0.0,0,,,,13413
47237,1219,47692,6.0,6.0,0.0,0.0,0.0,0,,,,13413
47238,1219,47693,5.0,5.0,0.0,0.0,0.0,0,,,,13413
47239,1219,47694,1.0,1.0,0.0,0.0,0.0,0,,,,13413
47240,1219,47695,1.0,1.0,0.0,0.0,0.0,0,,,,13413
47241,1219,47696,300.0,300.0,0.0,0.0,0.0,0,,,,13413
47242,1220,47673,5.0,5.0,0.0,0.0,0.0,0,,,,13414
47243,1220,47674,0.405,0.405,0.0,0.0,0.0,0,,,,13414
47244,1220,47675,50.0,50.0,0.0,0.0,0.0,0,,,,13414
47245,1220,47676,50.0,50.0,0.0,0.0,0.0,0,,,,13414
47246,1220,47677,100.0,100.0,0.0,0.0,0.0,0,,,,13414
47247,1221,47673,5.0,5.0,0.0,0.0,0.0,0,,,,13415
47248,1221,47674,0.405,0.405,0.0,0.0,0.0,0,,,,13415
47249,1221,47675,50.0,50.0,0.0,0.0,0.0,0,,,,13415
47250,1221,47676,50.0,50.0,0.0,0.0,0.0,0,,,,13415
47251,1221,47677,100.0,100.0,0.0,0.0,0.0,0,,,,13415
47252,1222,47672,20.0,20.0,0.0,0.0,0.0,0,,,,13416
47253,1223,47671,5.0,5.0,0.0,0.0,0.0,0,,,,13417
47254,1224,47670,150.0,150.0,0.0,0.0,0.0,0,,,,13418
47255,1225,47670,150.0,150.0,0.0,0.0,0.0,0,,,,13419
47256,1226,47668,2.0,2.0,0.0,0.0,0.0,0,,,,13420
47257,1226,47669,1.0,1.0,0.0,0.0,0.0,0,,,,13420
47258,1227,47667,2500.0,2500.0,0.0,0.0,0.0,0,,,,13421
47259,1228,47668,2.0,2.0,0.0,0.0,0.0,0,,,,13422
47260,1228,47669,1.0,1.0,0.0,0.0,0.0,0,,,,13422
47261,1229,47666,1.0,1.0,0.0,0.0,0.0,0,,,,13423
47262,1230,47666,1.0,1.0,0.0,0.0,0.0,0,,,,13424
47263,1231,47665,1.0,1.0,0.0,0.0,0.0,0,,,,13425
47264,1232,47660,250.0,250.0,0.0,0.0,0.0,0,,,,13426
47265,1232,47661,5000.0,5000.0,0.0,0.0,0.0,0,,,,13426
47266,1232,47662,500.0,500.0,0.0,0.0,0.0,0,,,,13426
47267,1232,47663,1200.0,1200.0,0.0,0.0,0.0,0,,,,13426
47268,1232,47664,500.0,500.0,0.0,0.0,0.0,0,,,,13426
47269,1233,47659,500.0,500.0,0.0,0.0,0.0,0,,,,13427
47270,1234,47656,20.0,20.0,0.0,0.0,0.0,0,,,,13428
47271,1234,47657,100.0,100.0,0.0,0.0,0.0,0,,,,13428
47272,1234,47658,25.0,25.0,0.0,0.0,0.0,0,,,,13428
47273,1235,47654,40.0,40.0,0.0,0.0,0.0,0,,,,13429
47274,1235,47655,10.0,10.0,0.0,0.0,0.0,0,,,,13429
47275,1236,47653,3.0,3.0,0.0,0.0,0.0,0,,,,13430
47276,1237,47645,38.08,38.08,0.0,0.0,0.0,0,,,,13431
47277,1237,47646,3.0,3.0,0.0,0.0,0.0,0,,,,13431
47278,1237,47647,4.0,4.0,0.0,0.0,0.0,0,,,,13431
47279,1237,47648,6.0,6.0,0.0,0.0,0.0,0,,,,13431
47280,1237,47649,86.4,86.4,0.0,0.0,0.0,0,,,,13431
47281,1237,47650,19.2,19.2,0.0,0.0,0.0,0,,,,13431
47282,1237,47651,11.52,11.52,0.0,0.0,0.0,0,,,,13431
47283,1237,47652,7.0,7.0,0.0,0.0,0.0,0,,,,13431
47284,1238,47629,2.0,2.0,0.0,0.0,0.0,0,,,,13432
47285,1238,47630,4.0,4.0,0.0,0.0,0.0,0,,,,13432
47286,1238,47631,58.0,58.0,0.0,0.0,0.0,0,,,,13432
47287,1238,47632,5.0,5.0,0.0,0.0,0.0,0,,,,13432
47288,1238,47633,20.0,20.0,0.0,0.0,0.0,0,,,,13432
47289,1238,47634,25.0,25.0,0.0,0.0,0.0,0,,,,13432
47290,1238,47635,1.0,1.0,0.0,0.0,0.0,0,,,,13432
47291,1238,47636,2.0,2.0,0.0,0.0,0.0,0,,,,13432
47292,1238,47637,5.0,5.0,0.0,0.0,0.0,0,,,,13432
47293,1238,47638,5.0,5.0,0.0,0.0,0.0,0,,,,13432
47294,1238,47639,3.0,3.0,0.0,0.0,0.0,0,,,,13432
47295,1238,47640,5.0,5.0,0.0,0.0,0.0,0,,,,13432
47296,1238,47641,200.0,200.0,0.0,0.0,0.0,0,,,,13432
47297,1238,47642,50.0,50.0,0.0,0.0,0.0,0,,,,13432
47298,1238,47643,35.0,35.0,0.0,0.0,0.0,0,,,,13432
47299,1238,47644,10.0,10.0,0.0,0.0,0.0,0,,,,13432
47300,1239,47613,20.0,20.0,0.0,0.0,0.0,0,,,,13433
47301,1239,47614,115.0,115.0,0.0,0.0,0.0,0,,,,13433
47302,1239,47615,10.0,10.0,0.0,0.0,0.0,0,,,,13433
47303,1239,47616,10.0,10.0,0.0,0.0,0.0,0,,,,13433
47304,1239,47617,10.0,10.0,0.0,0.0,0.0,0,,,,13433
47305,1239,47618,10.0,10.0,0.0,0.0,0.0,0,,,,13433
47306,1239,47619,20.0,20.0,0.0,0.0,0.0,0,,,,13433
47307,1239,47620,135.0,135.0,0.0,0.0,0.0,0,,,,13433
47308,1239,47621,2.0,2.0,0.0,0.0,0.0,0,,,,13433
47309,1239,47622,16.0,16.0,0.0,0.0,0.0,0,,,,13433
47310,1239,47623,16.0,16.0,0.0,0.0,0.0,0,,,,13433
47311,1239,47624,30.0,30.0,0.0,0.0,0.0,0,,,,13433
47312,1239,47625,5.0,5.0,0.0,0.0,0.0,0,,,,13433
47313,1239,47626,10.0,10.0,0.0,0.0,0.0,0,,,,13433
47314,1239,47627,10.0,10.0,0.0,0.0,0.0,0,,,,13433
47315,1239,47628,10.0,10.0,0.0,0.0,0.0,0,,,,13433
47316,1240,47600,20.0,20.0,0.0,0.0,0.0,0,,,,13434
47317,1240,47601,32.0,32.0,0.0,0.0,0.0,0,,,,13434
47318,1240,47602,30.0,30.0,0.0,0.0,0.0,0,,,,13434
47319,1240,47603,50.0,50.0,0.0,0.0,0.0,0,,,,13434
47320,1240,47604,2.0,2.0,0.0,0.0,0.0,0,,,,13434
47321,1240,47605,50.0,50.0,0.0,0.0,0.0,0,,,,13434
47322,1240,47606,3.0,3.0,0.0,0.0,0.0,0,,,,13434
47323,1240,47607,200.0,200.0,0.0,0.0,0.0,0,,,,13434
47324,1240,47608,31.0,31.0,0.0,0.0,0.0,0,,,,13434
47325,1240,47609,300.0,300.0,0.0,0.0,0.0,0,,,,13434
47326,1240,47610,300.0,300.0,0.0,0.0,0.0,0,,,,13434
47327,1240,47611,1000.0,1000.0,0.0,0.0,0.0,0,,,,13434
47328,1240,47612,200.0,200.0,0.0,0.0,0.0,0,,,,13434
47329,1241,47558,308.6,308.6,0.0,0.0,0.0,0,,,,13435
47330,1241,47559,61.6,61.6,0.0,0.0,0.0,0,,,,13435
47331,1241,47560,363.0,363.0,0.0,0.0,0.0,0,,,,13435
47332,1242,47554,1.0,1.0,0.0,0.0,0.0,0,,,,13436
47333,1242,47555,3.0,3.0,0.0,0.0,0.0,0,,,,13436
47334,1242,47556,4.0,4.0,0.0,0.0,0.0,0,,,,13436
47335,1242,47557,1.0,1.0,0.0,0.0,0.0,0,,,,13436
47336,1243,47533,5.0,5.0,0.0,0.0,0.0,0,,,,13437
47337,1243,47534,75.0,75.0,0.0,0.0,0.0,0,,,,13437
47338,1243,47535,80.0,80.0,0.0,0.0,0.0,0,,,,13437
47339,1243,47536,60.0,60.0,0.0,0.0,0.0,0,,,,13437
47340,1243,47537,400.0,400.0,0.0,0.0,0.0,0,,,,13437
47341,1243,47538,115.0,115.0,0.0,0.0,0.0,0,,,,13437
47342,1243,47539,365.0,365.0,0.0,0.0,0.0,0,,,,13437
47343,1243,47540,105.0,105.0,0.0,0.0,0.0,0,,,,13437
47344,1243,47541,210.0,210.0,0.0,0.0,0.0,0,,,,13437
47345,1243,47542,385.0,385.0,0.0,0.0,0.0,0,,,,13437
47346,1243,47543,25.0,25.0,0.0,0.0,0.0,0,,,,13437
47347,1243,47544,110.0,110.0,0.0,0.0,0.0,0,,,,13437
47348,1243,47545,75.0,75.0,0.0,0.0,0.0,0,,,,13437
47349,1243,47546,155.0,155.0,0.0,0.0,0.0,0,,,,13437
47350,1243,47547,170.0,170.0,0.0,0.0,0.0,0,,,,13437
47351,1243,47548,30.0,30.0,0.0,0.0,0.0,0,,,,13437
47352,1243,47549,10.0,10.0,0.0,0.0,0.0,0,,,,13437
47353,1243,47550,115.0,115.0,0.0,0.0,0.0,0,,,,13437
47354,1243,47551,70.0,70.0,0.0,0.0,0.0,0,,,,13437
47355,1243,47552,20.0,20.0,0.0,0.0,0.0,0,,,,13437
47356,1243,47553,105.0,105.0,0.0,0.0,0.0,0,,,,13437
47357,1244,47531,2.0,2.0,0.0,0.0,0.0,0,,,,13438
47358,1244,47532,2.0,2.0,0.0,0.0,0.0,0,,,,13438
47359,1245,47530,2.0,2.0,0.0,0.0,0.0,0,,,,13439
47360,1246,47528,200.0,200.0,0.0,0.0,0.0,0,,,,13440
47361,1246,47529,200.0,200.0,0.0,0.0,0.0,0,,,,13440
47362,1247,47515,25.0,25.0,0.0,0.0,0.0,0,,,,13441
47363,1247,47516,2.0,2.0,0.0,0.0,0.0,0,,,,13441
47364,1247,47517,200.0,200.0,0.0,0.0,0.0,0,,,,13441
47365,1247,47518,800.0,800.0,0.0,0.0,0.0,0,,,,13441
47366,1247,47519,50.0,50.0,0.0,0.0,0.0,0,,,,13441
47367,1247,47520,150.0,150.0,0.0,0.0,0.0,0,,,,13441
47368,1247,47521,100.0,100.0,0.0,0.0,0.0,0,,,,13441
47369,1247,47522,100.0,100.0,0.0,0.0,0.0,0,,,,13441
47370,1247,47523,40.0,40.0,0.0,0.0,0.0,0,,,,13441
47371,1247,47524,150.0,150.0,0.0,0.0,0.0,0,,,,13441
47372,1247,47525,28.0,28.0,0.0,0.0,0.0,0,,,,13441
47373,1247,47526,40.0,40.0,0.0,0.0,0.0,0,,,,13441
47374,1247,47527,1000.0,1000.0,0.0,0.0,0.0,0,,,,13441
47375,1248,47504,8.0,8.0,0.0,0.0,0.0,0,,,,13442
47376,1248,47505,8.0,8.0,0.0,0.0,0.0,0,,,,13442
47377,1248,47506,1.0,1.0,0.0,0.0,0.0,0,,,,13442
47378,1248,47507,2.0,2.0,0.0,0.0,0.0,0,,,,13442
47379,1248,47508,2.0,2.0,0.0,0.0,0.0,0,,,,13442
47380,1248,47509,2.0,2.0,0.0,0.0,0.0,0,,,,13442
47381,1248,47510,3.0,3.0,0.0,0.0,0.0,0,,,,13442
47382,1248,47511,6.0,6.0,0.0,0.0,0.0,0,,,,13442
47383,1248,47512,3.0,3.0,0.0,0.0,0.0,0,,,,13442
47384,1248,47513,1.0,1.0,0.0,0.0,0.0,0,,,,13442
47385,1248,47514,1.0,1.0,0.0,0.0,0.0,0,,,,13442
47386,1249,47493,200.0,200.0,0.0,0.0,0.0,0,,,,13443
47387,1249,47494,300.0,300.0,0.0,0.0,0.0,0,,,,13443
47388,1249,47495,15.0,15.0,0.0,0.0,0.0,0,,,,13443
47389,1249,47496,2.0,2.0,0.0,0.0,0.0,0,,,,13443
47390,1249,47497,100.0,100.0,0.0,0.0,0.0,0,,,,13443
47391,1249,47498,100.0,100.0,0.0,0.0,0.0,0,,,,13443
47392,1249,47499,70.0,70.0,0.0,0.0,0.0,0,,,,13443
47393,1249,47500,100.0,100.0,0.0,0.0,0.0,0,,,,13443
47394,1249,47501,1.0,1.0,0.0,0.0,0.0,0,,,,13443
47395,1249,47502,2.0,2.0,0.0,0.0,0.0,0,,,,13443
47396,1249,47503,100.0,100.0,0.0,0.0,0.0,0,,,,13443
47397,1250,47727,1.0,1.0,0.0,0.0,0.0,0,,,,13444
47398,1250,47728,1.0,1.0,0.0,0.0,0.0,0,,,,13444
47399,1250,47729,1.0,1.0,0.0,0.0,0.0,0,,,,13444
47400,1250,47730,15.0,15.0,0.0,0.0,0.0,0,,,,13444
47401,1250,47731,7.0,7.0,0.0,0.0,0.0,0,,,,13444
47402,1250,47732,1.0,1.0,0.0,0.0,0.0,0,,,,13444
47403,1251,47480,0.5,0.5,0.0,0.0,0.0,0,,,,13445
47404,1252,47479,1.0,1.0,0.0,0.0,0.0,0,,,,13446
47405,1253,47478,1.0,1.0,0.0,0.0,0.0,0,,,,13447
47406,1254,47733,50.0,50.0,0.0,0.0,0.0,0,,,,13448
47407,1254,47734,50.0,50.0,0.0,0.0,0.0,0,,,,13448
47408,1254,47735,50.0,50.0,0.0,0.0,0.0,0,,,,13448
47409,1254,47736,10.0,10.0,0.0,0.0,0.0,0,,,,13448
47410,1254,47737,2.0,2.0,0.0,0.0,0.0,0,,,,13448
47411,1254,47738,2.0,2.0,0.0,0.0,0.0,0,,,,13448
47412,1254,47739,2.0,2.0,0.0,0.0,0.0,0,,,,13448
47413,1254,47740,2.0,2.0,0.0,0.0,0.0,0,,,,13448
47414,1254,47741,1.0,1.0,0.0,0.0,0.0,0,,,,13448
47415,1254,47742,1.0,1.0,0.0,0.0,0.0,0,,,,13448
47416,1254,47743,1.0,1.0,0.0,0.0,0.0,0,,,,13448
47417,1254,47744,1.0,1.0,0.0,0.0,0.0,0,,,,13448
47418,1254,47745,1.0,1.0,0.0,0.0,0.0,0,,,,13448
