Id,MId,GRRNo,POId,ReceivedQty
48455,13739,0077,66459,1.0
48456,13740,0078,66455,1.0
48457,13740,0078,66456,2.0
48458,13741,0079,66343,32.0
48459,13741,0079,66344,4.0
48460,13742,0080,66362,25.0
48461,13743,0081,66491,1.0
48462,13743,0081,66492,2000.0
48463,13744,0082,66489,17.0
48464,13745,0083,66486,1.0
48465,13746,0084,66466,2870.0
48466,13747,0085,66487,1.0
48467,13748,0086,66256,2.0
48468,13748,0086,66257,3.0
48469,13749,0087,66262,40.0
48470,13750,0088,66387,5.0
48471,13750,0088,66388,3.0
48472,13750,0088,66389,20.0
48473,13751,0089,66856,1.0
48474,13751,0089,66857,1.0
48475,13751,0089,66858,2.0
48476,13751,0089,66859,1.0
48477,13752,0090,66820,1.0
48478,13752,0090,66821,1.0
48479,13752,0090,66822,2.0
48480,13752,0090,66823,1.0
48481,13753,0091,66576,7.0
48482,13753,0091,66577,7.0
48483,13754,0092,66554,500.0
48484,13755,0093,66750,20.0
48485,13755,0093,66752,20.0
48486,13756,0094,66729,10.0
48487,13756,0094,66730,20.0
48488,13757,0095,66786,1.0
48489,13757,0095,66787,2.0
48490,13758,0096,66789,2.0
48491,13758,0096,66790,2.0
48492,13759,0097,66806,1.0
48493,13760,0098,66804,200.0
48494,13761,0099,66807,120.0
48495,13762,0100,66808,1000.0
48496,13763,0101,66809,15.0
48497,13763,0101,66810,9.0
48498,13764,0102,66811,2.0
48499,13765,0103,66382,1.0
48500,13766,0104,66147,36.0
48501,13767,0105,66824,10.0
48502,13767,0105,66825,40.0
48503,13767,0105,66826,30.0
48504,13767,0105,66827,25.0
48505,13767,0105,66828,15.0
48506,13767,0105,66829,60.0
48507,13767,0105,66830,40.0
48508,13767,0105,66831,10.0
48509,13767,0105,66832,10.0
48510,13767,0105,66833,10.0
48511,13768,0106,66834,20.0
48512,13768,0106,66837,50.0
48513,13768,0106,66838,200.0
48514,13768,0106,66839,100.0
48515,13768,0106,66840,20.0
48516,13768,0106,66841,30.0
48517,13768,0106,66842,12.0
48518,13768,0106,66843,13.0
48519,13769,0107,66844,10.0
48520,13769,0107,66845,1.0
48521,13769,0107,66846,20.0
48522,13769,0107,66847,40.0
48523,13769,0107,66848,15.0
48524,13769,0107,66849,20.0
48525,13769,0107,66850,15.0
48526,13769,0107,66851,100.0
48527,13769,0107,66852,55.0
48528,13769,0107,66853,20.0
48529,13769,0107,66854,30.0
48530,13770,0108,66812,1.0
48531,13770,0108,66813,1.0
48532,13770,0108,66814,1.0
48533,13771,0109,66697,8.0
48534,13772,0110,66091,1.0
48535,13772,0110,66092,1.0
48536,13772,0110,66093,2.0
48537,13772,0110,66094,2.0
48538,13772,0110,66095,2.0
48539,13773,0111,66607,10.0
48540,13773,0111,66608,10.0
48541,13773,0111,66609,5.0
48542,13774,0112,66127,2.0
48543,13775,0113,66430,4.0
48544,13775,0113,66431,4.0
48545,13776,0114,66422,5.0
48546,13776,0114,66424,1.0
48547,13776,0114,66425,20.0
48548,13777,0115,66522,200.0
48549,13777,0115,66523,200.0
48550,13777,0115,66524,200.0
48551,13777,0115,66525,200.0
48552,13777,0115,66526,200.0
48553,13777,0115,66527,100.0
48554,13778,0116,65902,50.0
48555,13778,0116,65903,50.0
48556,13778,0116,65904,50.0
48557,13778,0116,65905,50.0
48558,13778,0116,65906,50.0
48559,13779,0117,66556,30.0
48560,13779,0117,66557,60.0
48561,13780,0118,66599,2.0
48562,13780,0118,66600,3.0
48563,13781,0119,66507,900.0
48564,13781,0119,66509,1.0
48565,13781,0119,66510,3.0
48566,13781,0119,66511,3.0
48567,13781,0119,66512,3.0
48568,13781,0119,66513,3.0
48569,13781,0119,66514,3.0
48570,13781,0119,66515,1.0
48571,13781,0119,66516,1.0
48572,13781,0119,66517,1.0
48573,13782,0120,66589,1.0
48574,13782,0120,66590,1.0
48575,13782,0120,66591,1.0
48576,13782,0120,66592,4.0
48577,13782,0120,66593,1.0
48578,13782,0120,66594,1.0
48579,13783,0121,66595,1.0
48580,13783,0121,66596,1.0
48581,13783,0121,66597,1.0
48582,13783,0121,66598,1.0
48583,13784,0122,66453,500.0
48584,13784,0122,66454,500.0
48585,13785,0123,66579,20.0
48586,13785,0123,66580,10.0
48587,13785,0123,66581,10.0
48588,13785,0123,66582,10.0
48589,13785,0123,66583,10.0
48590,13785,0123,66584,15.0
48591,13785,0123,66585,8.0
48592,13785,0123,66586,50.0
48593,13785,0123,66587,1.0
48594,13786,0124,66381,1.0
48595,13786,0124,66383,4.0
48596,13786,0124,66384,5.0
48597,13786,0124,66385,5.0
48598,13787,0125,66136,2000.0
48599,13788,0126,66423,1.0
48600,13788,0126,66426,2.0
48601,13789,0127,66914,5.0
48602,13790,0128,66915,1.0
48603,13790,0128,66916,12.0
48604,13790,0128,66917,8.0
48605,13791,0129,66927,50.0
48606,13791,0129,66928,50.0
48607,13791,0129,66929,50.0
48608,13791,0129,66930,100.0
48609,13791,0129,66931,100.0
48610,13792,0130,66871,14.0
48611,13792,0130,66872,8.0
48612,13792,0130,66873,5.0
48613,13793,0131,67046,2.6
48614,13793,0131,67047,5.4
48615,13793,0131,67048,7.6
48616,13793,0131,67049,1.0
48617,13794,0132,67022,52.6
48618,13795,0133,67059,1.0
48619,13795,0133,67060,3.0
48620,13795,0133,67061,3.0
48621,13795,0133,67062,20.0
48622,13795,0133,67063,2.0
48623,13796,0134,67056,6.0
48624,13796,0134,67057,6.0
48625,13796,0134,67058,6.0
48626,13797,0135,67052,20.0
48627,13797,0135,67053,9.8
48628,13797,0135,67054,23.6
48629,13797,0135,67055,17.0
48630,13798,0136,67051,2.0
48631,13799,0137,67024,19.0
48632,13799,0137,67025,9.0
48633,13800,0138,67026,150.0
48634,13800,0138,67027,16.0
48635,13801,0139,67004,14.0
48636,13802,0140,67008,44.6
48637,13802,0140,67009,36.4
48638,13802,0140,67010,83.0
48639,13802,0140,67011,144.0
48640,13802,0140,67012,19.0
48641,13802,0140,67013,152.0
48642,13802,0140,67014,115.0
48643,13803,0141,67017,45.0
48644,13804,0142,67020,109.0
48645,13805,0143,66879,10.0
48646,13805,0143,66880,45.0
48647,13806,0144,66881,4.0
48648,13807,0145,66882,400.0
48649,13807,0145,66883,400.0
48650,13808,0146,66991,5.0
48651,13809,0147,66993,50.0
48652,13810,0148,66994,1.0
48653,13810,0148,66995,1.0
48654,13811,0149,66996,2.0
48655,13811,0149,66997,1.0
48656,13812,0150,66998,1985.0
48657,13813,0151,66999,95.0
48658,13813,0151,67000,305.0
48659,13813,0151,67001,700.0
48660,13813,0151,67002,1.0
48661,13814,0152,66965,1.0
48662,13815,0153,66960,6.0
48663,13815,0153,66961,7.0
48664,13815,0153,66962,42.0
48665,13815,0153,66963,3.0
48666,13816,0154,66932,247.0
48667,13817,0155,66942,50.0
48668,13817,0155,66943,50.0
48669,13818,0156,66947,2.0
48670,13819,0157,66379,1.0
48671,13820,0158,66371,1.0
48672,13820,0158,66372,1.0
48673,13820,0158,66373,1.0
48674,13820,0158,66374,1.0
48675,13821,0159,66620,200.0
48676,13822,0160,66762,2.0
48677,13822,0160,66763,2.0
48678,13822,0160,66764,2.0
48679,13822,0160,66765,18.0
48680,13823,0161,66606,1.0
48681,13824,0162,67033,1.0
48682,13825,0163,67005,2.0
48683,13825,0163,67006,2.0
48684,13825,0163,67007,2.0
48685,13826,0164,66867,2.0
48686,13826,0164,66868,2.0
48687,13826,0164,66869,25.0
48688,13826,0164,66870,4.0
48689,13827,0165,66948,25.0
48690,13827,0165,66949,25.0
48691,13827,0165,66950,40.0
48692,13827,0165,66951,2.0
48693,13827,0165,66952,7.0
48694,13828,0166,66946,6.0
48695,13829,0167,66945,10.0
48696,13830,0168,66953,4.0
48697,13830,0168,66954,18.0
48698,13830,0168,66955,3.0
48699,13830,0168,66956,10.0
48700,13830,0168,66957,1.0
48701,13831,0169,66921,1.0
48702,13831,0169,66922,1.0
48703,13831,0169,66923,54.0
48704,13831,0169,66924,25.0
48705,13831,0169,66925,2.0
48706,13831,0169,66926,18.0
48707,13832,0170,66742,1.0
48708,13833,0171,66753,1.0
48709,13833,0171,66755,2.0
48710,13833,0171,66756,6.0
48711,13834,0172,66505,1.0
48712,13834,0172,66506,1.0
48713,13835,0173,66905,1.0
48714,13836,0174,66903,200.0
48715,13836,0174,66904,1.0
48716,13837,0175,66902,25.0
48717,13838,0176,66895,1.0
48718,13838,0176,66896,5.0
48719,13838,0176,66897,1.0
48720,13838,0176,66898,1.0
48721,13839,0177,66892,4.0
48722,13839,0177,66894,3.0
48723,13840,0178,66890,18.0
48724,13840,0178,66891,1.0
48725,13841,0179,66884,2.0
48726,13841,0179,66885,7.0
48727,13841,0179,66886,10.0
48728,13841,0179,66887,10.0
48729,13841,0179,66888,1.0
48730,13841,0179,66889,10.0
48731,13842,0180,66866,25.0
48732,13843,0181,67517,2.0
48733,13843,0181,67518,2.0
48734,13843,0181,67519,2.0
48735,13843,0181,67520,2.0
48736,13843,0181,67521,2.0
48737,13843,0181,67522,4.0
48738,13843,0181,67523,2.0
48739,13843,0181,67524,2.0
48740,13843,0181,67525,2.0
48741,13843,0181,67526,4.0
48742,13843,0181,67527,2.0
48743,13843,0181,67528,2.0
48744,13843,0181,67529,2.0
48745,13843,0181,67530,2.0
48746,13843,0181,67531,2.0
48747,13843,0181,67532,2.0
48748,13843,0181,67533,2.0
48749,13843,0181,67534,2.0
48750,13843,0181,67535,2.0
48751,13843,0181,67536,2.0
48752,13843,0181,67537,2.0
48753,13843,0181,67538,2.0
48754,13843,0181,67539,2.0
48755,13843,0181,67540,2.0
48756,13843,0181,67541,2.0
48757,13843,0181,67542,2.0
48758,13843,0181,67543,2.0
48759,13843,0181,67544,2.0
48760,13843,0181,67545,2.0
48761,13843,0181,67546,4.0
48762,13843,0181,67547,4.0
48763,13843,0181,67548,2.0
48764,13843,0181,67549,2.0
48765,13843,0181,67550,2.0
48766,13843,0181,67551,4.0
48767,13843,0181,67552,2.0
48768,13843,0181,67553,2.0
48769,13843,0181,67554,2.0
48770,13844,0182,67493,48.0
48771,13845,0183,67477,2.0
48772,13845,0183,67478,4.0
48773,13845,0183,67479,2.0
48774,13845,0183,67480,2.0
48775,13845,0183,67481,10.0
48776,13845,0183,67482,2.0
48777,13845,0183,67483,16.0
48778,13845,0183,67484,16.0
48779,13845,0183,67485,10.0
48780,13845,0183,67486,4.0
48781,13845,0183,67487,4.0
48782,13845,0183,67488,4.0
48783,13845,0183,67489,4.0
48784,13845,0183,67490,2.0
48785,13845,0183,67491,2.0
48786,13845,0183,67492,2.0
48787,13846,0184,67449,12.0
48788,13846,0184,67450,24.0
48789,13846,0184,67451,12.0
48790,13846,0184,67452,12.0
48791,13846,0184,67453,12.0
48792,13846,0184,67454,24.0
48793,13846,0184,67455,12.0
48794,13846,0184,67456,24.0
48795,13846,0184,67457,36.0
48796,13846,0184,67458,48.0
48797,13846,0184,67459,60.0
48798,13846,0184,67460,24.0
48799,13846,0184,67461,24.0
48800,13846,0184,67462,24.0
48801,13846,0184,67463,24.0
48802,13846,0184,67464,12.0
48803,13846,0184,67465,12.0
48804,13846,0184,67466,12.0
48805,13846,0184,67467,12.0
48806,13846,0184,67468,12.0
48807,13846,0184,67469,12.0
48808,13846,0184,67470,12.0
48809,13846,0184,67471,12.0
48810,13846,0184,67472,24.0
48811,13846,0184,67473,24.0
48812,13846,0184,67474,12.0
48813,13846,0184,67475,2.0
48814,13846,0184,67476,4.0
48815,13847,0185,67361,1.0
48816,13847,0185,67362,2.0
48817,13847,0185,67363,1.0
48818,13847,0185,67364,2.0
48819,13847,0185,67365,2.0
48820,13847,0185,67366,2.0
48821,13847,0185,67367,4.0
48822,13847,0185,67368,2.0
48823,13847,0185,67369,4.0
48824,13847,0185,67370,4.0
48825,13847,0185,67371,8.0
48826,13847,0185,67372,2.0
48827,13847,0185,67373,2.0
48828,13847,0185,67374,2.0
48829,13847,0185,67375,2.0
48830,13847,0185,67376,2.0
48831,13847,0185,67377,2.0
48832,13847,0185,67378,4.0
48833,13847,0185,67379,2.0
48834,13847,0185,67380,4.0
48835,13848,0186,67359,1.0
48836,13848,0186,67360,4.0
48837,13849,0187,67345,4.0
48838,13849,0187,67346,2.0
48839,13849,0187,67347,2.0
48840,13849,0187,67348,2.0
48841,13849,0187,67349,4.0
48842,13849,0187,67350,2.0
48843,13849,0187,67351,4.0
48844,13849,0187,67352,4.0
48845,13849,0187,67353,4.0
48846,13849,0187,67354,4.0
48847,13849,0187,67355,4.0
48848,13849,0187,67356,2.0
48849,13849,0187,67357,2.0
48850,13849,0187,67358,2.0
48851,13850,0188,67331,2.0
48852,13850,0188,67332,2.0
48853,13850,0188,67333,4.0
48854,13850,0188,67334,2.0
48855,13850,0188,67335,2.0
48856,13850,0188,67336,2.0
48857,13850,0188,67337,2.0
48858,13850,0188,67338,2.0
48859,13850,0188,67339,2.0
48860,13850,0188,67340,2.0
48861,13850,0188,67341,2.0
48862,13850,0188,67342,2.0
48863,13850,0188,67343,2.0
48864,13850,0188,67344,2.0
48865,13851,0189,67314,2.0
48866,13851,0189,67315,1.0
48867,13851,0189,67316,1.0
48868,13851,0189,67317,1.0
48869,13851,0189,67318,1.0
48870,13851,0189,67319,1.0
48871,13851,0189,67320,1.0
48872,13851,0189,67321,4.0
48873,13851,0189,67322,4.0
48874,13851,0189,67323,4.0
48875,13851,0189,67324,4.0
48876,13851,0189,67325,4.0
48877,13851,0189,67326,4.0
48878,13851,0189,67327,8.0
48879,13851,0189,67328,8.0
48880,13851,0189,67329,4.0
48881,13852,0190,67297,2.0
48882,13852,0190,67298,2.0
48883,13852,0190,67299,2.0
48884,13852,0190,67300,2.0
48885,13852,0190,67301,4.0
48886,13852,0190,67302,4.0
48887,13852,0190,67303,2.0
48888,13852,0190,67304,2.0
48889,13853,0191,66774,1.0
48890,13853,0191,66775,1.0
48891,13853,0191,66776,1.0
48892,13853,0191,66777,1.0
48893,13853,0191,66778,1.0
48894,13853,0191,66779,1.0
48895,13854,0192,66719,1.0
48896,13854,0192,66720,1.0
48897,13854,0192,66721,1.0
48898,13854,0192,66722,1.0
48899,13854,0192,66723,1.0
48900,13854,0192,66724,1.0
48901,13854,0192,66725,1.0
48902,13854,0192,66726,1.0
48903,13854,0192,66727,1.0
48904,13854,0192,66728,1.0
48905,13855,0193,66709,1.0
48906,13855,0193,66710,1.0
48907,13855,0193,66711,1.0
48908,13855,0193,66712,1.0
48909,13855,0193,66713,1.0
48910,13855,0193,66714,2.0
48911,13855,0193,66715,1.0
48912,13855,0193,66716,1.0
48913,13855,0193,66717,1.0
48914,13855,0193,66718,1.0
48915,13856,0194,66699,1.0
48916,13856,0194,66700,1.0
48917,13856,0194,66701,1.0
48918,13856,0194,66702,1.0
48919,13856,0194,66703,1.0
48920,13856,0194,66704,1.0
48921,13856,0194,66705,1.0
48922,13856,0194,66706,1.0
48923,13856,0194,66707,1.0
48924,13856,0194,66708,1.0
48925,13857,0195,66687,1.0
48926,13857,0195,66688,1.0
48927,13857,0195,66689,1.0
48928,13857,0195,66690,1.0
48929,13857,0195,66691,1.0
48930,13857,0195,66692,1.0
48931,13857,0195,66693,1.0
48932,13857,0195,66694,1.0
48933,13857,0195,66695,1.0
48934,13857,0195,66696,1.0
48935,13858,0196,66561,25.0
48936,13858,0196,66562,2.0
48937,13858,0196,66563,16.0
48938,13858,0196,66564,300.0
48939,13858,0196,66565,6.0
48940,13858,0196,66566,2.0
48941,13858,0196,66567,1.0
48942,13858,0196,66568,50.0
48943,13858,0196,66569,50.0
48944,13859,0197,67407,1.0
48945,13860,0198,67397,25.0
48946,13860,0198,67398,1.0
48947,13861,0199,67598,40.0
48948,13861,0199,67599,40.0
48949,13862,0200,67596,1200.0
48950,13862,0200,67597,1.0
48951,13863,0201,67590,43.56
48952,13863,0201,67591,36.0
48953,13863,0201,67592,6.46
48954,13863,0201,67593,100.0
48955,13863,0201,67594,95.2
48956,13864,0202,67587,6.0
48957,13864,0202,67588,2.0
48958,13864,0202,67589,2.0
48959,13865,0203,67584,119.6
48960,13865,0203,67585,55.4
48961,13865,0203,67586,1.0
48962,13866,0204,67601,1000.0
48963,13867,0205,67582,33.0
48964,13867,0205,67583,30.0
48965,13868,0206,67577,1.0
48966,13868,0206,67578,3.0
48967,13868,0206,67579,5.0
48968,13869,0207,67580,50.0
48969,13869,0207,67581,8.0
48970,13870,0208,67573,5.9
48971,13870,0208,67574,1.0
48972,13871,0209,67310,39.8
48973,13871,0209,67311,110.0
48974,13871,0209,67312,34.8
48975,13872,0210,67381,182.0
48976,13872,0210,67382,1.0
48977,13873,0211,67313,1.0
48978,13874,0212,67393,8.0
48979,13874,0212,67394,4.0
48980,13874,0212,67395,4.0
48981,13874,0212,67396,4.0
48982,13875,0213,67292,2.0
48983,13875,0213,67293,2.0
48984,13875,0213,67294,2.0
48985,13875,0213,67295,4.0
48986,13875,0213,67296,6.0
48987,13876,0214,67196,3.0
48988,13876,0214,67197,2.0
48989,13877,0215,67443,202.0
48990,13877,0215,67444,1.0
48991,13878,0216,67445,770.0
48992,13878,0216,67446,1.0
48993,13879,0217,67440,29.7
48994,13879,0217,67441,59.0
48995,13879,0217,67442,1.0
48996,13880,0218,67438,3.25
48997,13880,0218,67439,1.0
48998,13881,0219,67436,142.0
48999,13881,0219,67437,1.0
49000,13882,0220,67417,5.25
49001,13882,0220,67418,5.25
49002,13882,0220,67419,0.7
49003,13882,0220,67420,0.15
49004,13882,0220,67421,0.3
49005,13882,0220,67422,0.39
49006,13882,0220,67423,0.8
49007,13882,0220,67424,0.5
49008,13882,0220,67425,0.8
49009,13882,0220,67426,5.15
49010,13882,0220,67427,2.25
49011,13882,0220,67428,0.91
49012,13882,0220,67429,21.5
49013,13882,0220,67430,11.95
49014,13882,0220,67431,21.65
49015,13882,0220,67432,18.5
49016,13882,0220,67433,70.8
49017,13882,0220,67434,79.5
49018,13882,0220,67435,0.44
49019,13883,0221,67411,10.25
49020,13883,0221,67412,1.8
49021,13883,0221,67413,48.7
49022,13883,0221,67414,18.5
49023,13883,0221,67415,11.3
49024,13883,0221,67416,1.0
49025,13884,0222,67408,12.8
49026,13884,0222,67409,3.42
49027,13884,0222,67410,10.74
49028,13885,0223,67399,1.0
49029,13885,0223,67400,1.0
49030,13886,0224,67401,10.0
49031,13887,0225,67404,10000.0
49032,13887,0225,67405,10000.0
49033,13888,0226,66861,3000.0
49034,13889,0227,67708,2.0
49035,13889,0227,67709,2.0
49036,13889,0227,67710,2.0
49037,13889,0227,67711,2.0
49038,13889,0227,67712,2.0
49039,13889,0227,67713,2.0
49040,13889,0227,67714,2.0
49041,13889,0227,67715,2.0
49042,13889,0227,67716,2.0
49043,13889,0227,67717,2.0
49044,13889,0227,67718,2.0
49045,13889,0227,67719,2.0
49046,13889,0227,67720,2.0
49047,13889,0227,67721,2.0
49048,13889,0227,67722,2.0
49049,13889,0227,67723,2.0
49050,13889,0227,67724,2.0
49051,13889,0227,67725,2.0
49052,13889,0227,67726,2.0
49053,13889,0227,67727,2.0
49054,13889,0227,67728,2.0
49055,13889,0227,67729,2.0
49056,13889,0227,67730,2.0
49057,13889,0227,67731,2.0
49058,13889,0227,67732,2.0
49059,13889,0227,67733,2.0
49060,13889,0227,67734,2.0
49061,13889,0227,67735,2.0
49062,13890,0228,67602,1.0
49063,13890,0228,67603,1.0
49064,13890,0228,67604,4.0
49065,13890,0228,67605,1.0
49066,13890,0228,67606,1.0
49067,13890,0228,67607,1.0
49068,13890,0228,67608,1.0
49069,13890,0228,67609,2.0
49070,13890,0228,67610,1.0
49071,13890,0228,67611,2.0
49072,13890,0228,67612,2.0
49073,13890,0228,67613,1.0
49074,13890,0228,67614,1.0
49075,13891,0229,67109,2.0
49076,13892,0230,66991,5.0
49077,13892,0230,66992,4.0
49078,13893,0231,67204,1.0
49079,13894,0232,67143,2.0
49080,13894,0232,67144,2.0
49081,13894,0232,67145,2.0
49082,13894,0232,67146,2.0
49083,13894,0232,67147,2.0
49084,13894,0232,67148,2.0
49085,13894,0232,67149,2.0
49086,13894,0232,67150,2.0
49087,13894,0232,67151,5.0
49088,13894,0232,67152,2.0
49089,13894,0232,67153,2.0
49090,13894,0232,67154,5.0
49091,13894,0232,67155,2.0
49092,13894,0232,67156,5.0
49093,13895,0233,67276,2.4
49094,13895,0233,67277,5.8
49095,13895,0233,67278,72.5
49096,13895,0233,67279,113.2
49097,13895,0233,67280,2.7
49098,13895,0233,67281,11.6
49099,13895,0233,67282,102.3
49100,13895,0233,67283,24.0
49101,13895,0233,67284,27.0
49102,13895,0233,67285,15.8
49103,13895,0233,67286,4.4
49104,13895,0233,67287,8.7
49105,13895,0233,67288,57.0
49106,13895,0233,67289,19.0
49107,13895,0233,67290,50.2
49108,13895,0233,67291,1.0
49109,13896,0234,67262,176.4
49110,13896,0234,67263,142.0
49111,13896,0234,67264,30.8
49112,13896,0234,67265,36.0
49113,13896,0234,67266,41.8
49114,13896,0234,67267,20.2
49115,13896,0234,67268,184.0
49116,13896,0234,67269,236.0
49117,13896,0234,67270,116.0
49118,13896,0234,67271,52.0
49119,13896,0234,67272,79.0
49120,13896,0234,67273,25.1
49121,13896,0234,67274,106.0
49122,13896,0234,67275,1.0
49123,13897,0235,67252,7.9
49124,13897,0235,67253,80.0
49125,13897,0235,67254,34.9
49126,13897,0235,67255,45.7
49127,13897,0235,67256,32.1
49128,13897,0235,67257,24.2
49129,13897,0235,67258,44.1
49130,13897,0235,67259,2.4
49131,13897,0235,67260,102.0
49132,13897,0235,67261,1.0
49133,13898,0236,67245,49.7
49134,13898,0236,67246,75.0
49135,13898,0236,67247,35.4
49136,13898,0236,67248,36.1
49137,13898,0236,67249,39.0
49138,13898,0236,67250,115.1
49139,13898,0236,67251,1.0
49140,13899,0237,67233,2.0
49141,13899,0237,67234,1.6
49142,13899,0237,67235,0.5
49143,13899,0237,67236,1.0
49144,13900,0238,67230,38.0
49145,13900,0238,67231,10.4
49146,13900,0238,67232,1.0
49147,13901,0239,67227,27.9
49148,13901,0239,67228,10.5
49149,13901,0239,67229,1.0
49150,13902,0240,67226,11.5
49151,13903,0241,67225,400.0
49152,13904,0242,67222,52.6
49153,13904,0242,67223,1.0
49154,13905,0243,67214,8.0
49155,13905,0243,67215,2.0
49156,13905,0243,67216,1.0
49157,13905,0243,67217,2.0
49158,13905,0243,67218,4.0
49159,13905,0243,67219,2.0
49160,13905,0243,67220,1000.0
49161,13905,0243,67221,1.0
49162,13906,0244,67212,4.0
49163,13906,0244,67213,10.0
49164,13907,0245,67210,1000.0
49165,13907,0245,67211,3.0
49166,13908,0246,67700,2.0
49167,13908,0246,67701,2.0
49168,13908,0246,67702,2.0
49169,13908,0246,67703,2.0
49170,13908,0246,67704,2.0
49171,13908,0246,67705,2.0
49172,13908,0246,67706,2.0
49173,13908,0246,67707,2.0
49174,13908,0246,67763,2.0
49175,13908,0246,67764,2.0
49176,13909,0247,67201,2.0
49177,13909,0247,67202,2.0
49178,13910,0248,67192,10000.0
49179,13910,0248,67193,10000.0
49180,13910,0248,67194,10000.0
49181,13910,0248,67195,4000.0
49182,13912,0249,67836,30.0
49183,13913,0250,67188,22.0
49184,13913,0250,67189,19.0
49185,13914,0251,67187,1000.0
49186,13915,0252,67186,10.0
49187,13916,0253,67183,50.6
49188,13916,0253,67184,208.0
49189,13916,0253,67185,68.0
49190,13917,0254,67182,124.0
49191,13918,0255,67176,30.0
49192,13918,0255,67177,20.0
49193,13918,0255,67178,40.0
49194,13918,0255,67180,10.0
49195,13918,0255,67181,2.0
49196,13919,0256,67172,50.0
49197,13919,0256,67173,50.0
49198,13919,0256,67174,40.0
49199,13919,0256,67175,40.0
49200,13920,0257,67171,3.0
49201,13921,0258,67169,750.0
49202,13921,0258,67170,700.0
49203,13922,0259,67168,1.0
49204,13923,0260,66427,2.0
49205,13924,0261,67003,1.0
49206,13925,0262,67087,1.0
49207,13925,0262,67088,5.0
49208,13925,0262,67089,4.0
49209,13926,0263,67101,3.0
49210,13926,0263,67102,6.0
49211,13926,0263,67103,6.0
49212,13926,0263,67104,7.0
49213,13926,0263,67105,14.0
49214,13926,0263,67106,25.0
49215,13926,0263,67107,14.0
49216,13926,0263,67108,25.0
49217,13927,0264,67090,32.5
49218,13927,0264,67091,1.0
49219,13928,0265,67086,27.4
49220,13929,0266,67084,1.16
49221,13929,0266,67085,0.6
49222,13930,0267,67165,4.0
49223,13930,0267,67166,1.0
49224,13930,0267,67167,19.0
49225,13931,0268,67902,1.0
49226,13932,0269,67648,53.3
49227,13932,0269,67649,1.0
49228,13933,0270,67865,4.0
49229,13933,0270,67866,4.0
49230,13933,0270,67867,8.0
49231,13933,0270,67868,4.0
49232,13933,0270,67869,2.0
49233,13934,0271,67858,24.0
49234,13934,0271,67859,15.0
49235,13934,0271,67860,2.0
49236,13934,0271,67861,12.0
49237,13934,0271,67862,4.0
49238,13934,0271,67863,2.0
49239,13934,0271,67864,2.0
49240,13935,0272,67871,22.0
49241,13935,0272,67872,2.0
49242,13935,0272,67873,2.0
49243,13935,0272,67874,1.0
49244,13935,0272,67875,2.0
49245,13935,0272,67876,1.0
49246,13935,0272,67877,4.0
49247,13936,0273,67880,1.0
49248,13936,0273,67881,1.0
49249,13936,0273,67882,1.0
49250,13936,0273,67883,2.0
49251,13936,0273,67884,1.0
49252,13937,0274,67909,5.0
49253,13938,0275,67913,1.0
49254,13938,0275,67914,2.0
49255,13939,0276,67903,48.0
49256,13939,0276,67904,8.0
49257,13939,0276,67905,4.0
49258,13940,0277,67910,14.0
49259,13940,0277,67911,10.0
49260,13940,0277,67912,20.16
49261,13941,0278,67915,4.0
49262,13942,0279,67901,1.0
49263,13943,0280,67899,326.0
49264,13943,0280,67900,62.0
49265,13944,0281,67898,33.4
49266,13945,0282,67896,31.8
49267,13945,0282,67897,122.4
49268,13946,0283,67894,82.0
49269,13946,0283,67895,25.0
49270,13947,0284,67892,19.0
49271,13947,0284,67893,7.0
49272,13948,0285,67889,50.0
49273,13949,0286,67885,12.0
49274,13949,0286,67886,10.0
49275,13949,0286,67887,64.3
49276,13949,0286,67888,1.0
49277,13950,0287,67846,591.6
49278,13951,0288,67839,1.0
49279,13952,0289,67837,89.3
49280,13952,0289,67838,91.1
49281,13953,0290,67769,4.0
49282,13954,0291,67686,1.0
49283,13954,0291,67687,2.0
49284,13955,0292,67237,4.0
49285,13955,0292,67238,8.0
49286,13955,0292,67239,16.0
49287,13955,0292,67240,8.0
49288,13955,0292,67241,8.0
49289,13955,0292,67242,4.0
49290,13955,0292,67243,4.0
49291,13955,0292,67244,4.0
49292,13956,0293,67784,55.0
49293,13957,0294,67774,300.0
49294,13957,0294,67775,300.0
49295,13957,0294,67776,500.0
49296,13957,0294,67777,500.0
49297,13957,0294,67778,100.0
49298,13957,0294,67779,100.0
49299,13957,0294,67780,4.0
49300,13957,0294,67781,3.0
49301,13958,0295,67738,1.0
49302,13959,0296,67847,10.0
49303,13960,0297,67743,4.0
49304,13960,0297,67744,1.0
49305,13961,0298,67821,20.0
49306,13961,0298,67822,20.0
49307,13962,0299,67831,2.0
49308,13963,0300,67848,4.0
49309,13964,0301,67849,20.0
49310,13964,0301,67850,20.0
49311,13964,0301,67851,20.0
49312,13964,0301,67852,1.0
49313,13964,0301,67853,2.0
49314,13964,0301,67854,9.9
49315,13964,0301,67855,1.1
49316,13965,0302,67856,28.7
49317,13965,0302,67857,1.0
49318,13966,0303,67844,30.0
49319,13967,0304,67845,1.0
49320,13968,0305,67832,10.0
49321,13968,0305,67833,12.0
49322,13968,0305,67834,5.0
49323,13969,0306,67835,6.0
49324,13970,0307,67828,5.0
49325,13971,0308,67829,4.0
49326,13971,0308,67830,20.0
