Id,GINNo,GINId,POId,Qty,ReceivedQty,ACategoyId,ASubCategoyId
55186,1361,16723,59429,25.0,25.0,0,0
55187,1361,16723,59430,25.0,25.0,0,0
55188,1362,16724,59712,2.0,2.0,0,0
55189,1363,16725,59570,2.0,2.0,0,0
55190,1363,16725,59571,4.0,4.0,0,0
55191,1364,16726,59716,200.0,200.0,0,0
55192,1364,16726,59717,20.0,20.0,0,0
55193,1365,16727,59723,104.0,104.0,0,0
55194,1366,16728,59722,3.0,3.0,0,0
55195,1367,16729,59689,25.0,25.0,0,0
55196,1368,16730,59724,3.0,3.0,0,0
55197,1369,16731,59677,60.0,60.0,0,0
55198,1369,16731,59678,60.0,60.0,0,0
55199,1369,16731,59679,2.0,2.0,0,0
55200,1369,16731,59680,1.0,1.0,0,0
55201,1369,16731,59681,1.0,1.0,0,0
55202,1370,16732,59694,1.0,1.0,0,0
55203,1370,16732,59695,1.0,1.0,0,0
55204,1370,16732,59696,2.0,2.0,0,0
55205,1370,16732,59697,1.0,1.0,0,0
55206,1370,16732,59698,1.0,1.0,0,0
55207,1370,16732,59699,1.0,1.0,0,0
55208,1370,16732,59700,1.0,1.0,0,0
55209,1371,16733,59601,56.0,56.0,0,0
55210,1372,16734,59709,40.0,40.0,0,0
55211,1372,16734,59710,35.0,35.0,0,0
55212,1373,16735,59701,5.0,5.0,0,0
55213,1373,16735,59702,30.0,30.0,0,0
55214,1373,16735,59703,1.0,1.0,0,0
55215,1373,16735,59704,1.0,1.0,0,0
55216,1373,16735,59705,1.0,1.0,0,0
55217,1374,16736,59711,610.0,610.0,0,0
55218,1375,16737,63238,1.0,1.0,0,0
55219,1375,16737,63239,1.0,1.0,0,0
55220,1375,16737,63240,1.0,1.0,0,0
55221,1375,16737,63241,1.0,1.0,0,0
55222,1375,16737,63242,1.0,4.0,0,0
55223,1375,16737,63243,1.0,2.0,0,0
55224,1375,16737,63250,1.0,1.0,0,0
55225,1376,16738,62971,1.0,1.0,0,0
55226,1376,16738,62972,1.0,1.0,0,0
55227,1377,16739,59706,1.0,1.0,0,0
55228,1377,16739,59707,1.0,1.0,0,0
55229,1377,16739,59708,1.0,1.0,0,0
55230,1378,16740,59714,1.0,1.0,0,0
55231,1379,16741,59713,0.5,0.5,0,0
55232,1380,16742,63108,1.0,1.0,0,0
55233,1380,16742,63109,1.0,1.0,0,0
55234,1380,16742,63110,2.0,2.0,0,0
55235,1380,16742,63111,2.0,2.0,0,0
55236,1380,16742,63112,1.0,1.0,0,0
55237,1380,16742,63113,1.0,1.0,0,0
55238,1381,16743,62788,4.0,4.0,0,0
55239,1381,16743,62789,6.0,6.0,0,0
55240,1381,16743,62790,12.0,12.0,0,0
55241,1381,16743,62791,6.0,6.0,0,0
55242,1381,16743,62792,2.0,2.0,0,0
55243,1381,16743,62793,2.0,5.0,0,0
55244,1381,16743,62794,1.0,1.0,0,0
55245,1381,16743,62795,2.0,2.0,0,0
55246,1382,16744,64116,200.0,200.0,0,0
55247,1382,16744,64117,200.0,200.0,0,0
55248,1383,16745,64159,2.0,2.0,3,2
55249,1384,16746,65348,3.0,3.0,0,0
55250,1385,16747,65361,1.0,1.0,0,0
55251,1385,16747,65362,1.0,1.0,0,0
55252,1386,16748,64432,2.0,2.0,0,0
55253,1386,16748,64433,2.0,2.0,0,0
55254,1387,16749,65482,5.0,5.0,0,0
55255,1387,16749,65483,75.0,75.0,0,0
55256,1387,16749,65484,80.0,80.0,0,0
55257,1387,16749,65485,60.0,60.0,0,0
55258,1387,16749,65486,400.0,400.0,0,0
55259,1387,16749,65487,115.0,115.0,0,0
55260,1387,16749,65488,365.0,365.0,0,0
55261,1387,16749,65489,105.0,105.0,0,0
55262,1387,16749,65490,210.0,210.0,0,0
55263,1387,16749,65491,385.0,385.0,0,0
55264,1387,16749,65492,25.0,25.0,0,0
55265,1387,16749,65493,110.0,110.0,0,0
55266,1387,16749,65494,75.0,75.0,0,0
55267,1387,16749,65495,155.0,155.0,0,0
55268,1387,16749,65496,170.0,170.0,0,0
55269,1387,16749,65497,30.0,30.0,0,0
55270,1387,16749,65498,10.0,10.0,0,0
55271,1387,16749,65499,115.0,115.0,0,0
55272,1387,16749,65500,70.0,70.0,0,0
55273,1387,16749,65501,20.0,20.0,0,0
55274,1387,16749,65502,105.0,105.0,0,0
55275,1388,16750,65460,1.0,1.0,0,0
55276,1388,16750,65461,3.0,3.0,0,0
55277,1388,16750,65462,4.0,4.0,0,0
55278,1388,16750,65463,1.0,1.0,0,0
55279,1389,16751,65410,308.6,308.6,0,0
55280,1389,16751,65411,61.6,61.6,0,0
55281,1389,16751,65412,1.0,1.0,0,0
55282,1389,16751,65413,363.0,363.0,0,0
55283,1390,16752,65464,20.0,20.0,0,0
55284,1390,16752,65465,35.0,35.0,0,0
55285,1390,16752,65466,2.0,2.0,0,0
55286,1390,16752,65467,45.0,45.0,0,0
55287,1390,16752,65468,10.0,10.0,0,0
55288,1390,16752,65469,5.0,5.0,0,0
55289,1390,16752,65470,30.0,30.0,0,0
55290,1390,16752,65471,30.0,30.0,0,0
55291,1390,16752,65472,20.0,20.0,0,0
55292,1390,16752,65473,30.0,30.0,0,0
55293,1390,16752,65474,5.0,5.0,0,0
55294,1390,16752,65475,5.0,5.0,0,0
55295,1390,16752,65476,25.0,25.0,0,0
55296,1390,16752,65477,10.0,10.0,0,0
55297,1390,16752,65478,20.0,20.0,0,0
55298,1391,16753,65368,2.0,2.0,0,0
55299,1392,16754,65446,800.0,800.0,0,0
55300,1392,16754,65447,1000.0,1000.0,0,0
55301,1392,16754,65448,11.0,11.0,0,0
55302,1392,16754,65449,20.0,20.0,0,0
55303,1392,16754,65450,10.0,10.0,0,0
55304,1392,16754,65451,50.0,50.0,0,0
55305,1392,16754,65452,50.0,50.0,0,0
55306,1392,16754,65453,50.0,50.0,0,0
55307,1392,16754,65454,30.0,30.0,0,0
55308,1392,16754,65455,100.0,100.0,0,0
55309,1392,16754,65456,10.0,10.0,0,0
55310,1392,16754,65457,40.0,40.0,0,0
55311,1392,16754,65458,1.0,1.0,0,0
55312,1392,16754,65459,2.0,2.0,0,0
55313,1393,16755,65389,50.0,50.0,0,0
55314,1393,16755,65390,40.0,40.0,0,0
55315,1393,16755,65391,15.0,15.0,0,0
55316,1394,16756,65363,12.0,12.0,0,0
55317,1394,16756,65364,12.0,12.0,0,0
55318,1394,16756,65365,6.0,6.0,0,0
55319,1394,16756,65366,3.0,3.0,0,0
55320,1394,16756,65367,6.0,6.0,0,0
55321,1395,16757,65432,20.0,20.0,0,0
55322,1395,16757,65433,32.0,32.0,0,0
55323,1395,16757,65434,30.0,30.0,0,0
55324,1395,16757,65435,50.0,50.0,0,0
55325,1395,16757,65436,1.0,1.0,0,0
55326,1395,16757,65437,2.0,2.0,0,0
55327,1395,16757,65438,50.0,50.0,0,0
55328,1395,16757,65439,3.0,3.0,0,0
55329,1395,16757,65440,200.0,200.0,0,0
55330,1395,16757,65441,31.0,31.0,0,0
55331,1395,16757,65442,300.0,300.0,0,0
55332,1395,16757,65443,300.0,300.0,0,0
55333,1395,16757,65444,1000.0,1000.0,0,0
55334,1395,16757,65445,200.0,200.0,0,0
55335,1396,16758,65416,20.0,20.0,0,0
55336,1396,16758,65417,115.0,115.0,0,0
55337,1396,16758,65418,10.0,10.0,0,0
55338,1396,16758,65419,10.0,10.0,0,0
55339,1396,16758,65420,10.0,10.0,0,0
55340,1396,16758,65421,10.0,10.0,0,0
55341,1396,16758,65422,20.0,20.0,0,0
55342,1396,16758,65423,135.0,135.0,0,0
55343,1396,16758,65424,2.0,2.0,0,0
55344,1396,16758,65425,16.0,16.0,0,0
55345,1396,16758,65426,16.0,16.0,0,0
55346,1396,16758,65427,30.0,30.0,0,0
55347,1396,16758,65428,5.0,5.0,0,0
55348,1396,16758,65429,10.0,10.0,0,0
55349,1396,16758,65430,10.0,10.0,0,0
55350,1396,16758,65431,10.0,10.0,0,0
55351,1397,16759,65392,2.0,2.0,0,0
55352,1397,16759,65393,4.0,4.0,0,0
55353,1397,16759,65394,58.0,58.0,0,0
55354,1397,16759,65395,5.0,5.0,0,0
55355,1397,16759,65396,20.0,20.0,0,0
55356,1397,16759,65397,25.0,25.0,0,0
55357,1397,16759,65398,1.0,1.0,0,0
55358,1397,16759,65399,2.0,2.0,0,0
55359,1397,16759,65400,5.0,5.0,0,0
55360,1397,16759,65401,5.0,5.0,0,0
55361,1397,16759,65402,3.0,3.0,0,0
55362,1397,16759,65403,5.0,5.0,0,0
55363,1397,16759,65404,200.0,200.0,0,0
55364,1397,16759,65405,3.0,3.0,0,0
55365,1397,16759,65406,50.0,50.0,0,0
55366,1397,16759,65407,35.0,35.0,0,0
55367,1397,16759,65408,10.0,10.0,0,0
55368,1397,16759,65409,0.49,0.49,0,0
55369,1398,16760,65299,38.08,38.08,0,0
55370,1398,16760,65300,3.0,3.0,0,0
55371,1398,16760,65301,4.0,4.0,0,0
55372,1398,16760,65302,6.0,6.0,0,0
55373,1398,16760,65303,86.4,86.4,0,0
55374,1398,16760,65304,19.2,19.2,0,0
55375,1398,16760,65305,11.5,11.52,0,0
55376,1398,16760,65306,7.0,7.0,0,0
55377,1399,16761,65294,3.0,3.0,0,0
55378,1400,16762,65292,40.0,40.0,0,0
55379,1400,16762,65293,10.0,10.0,0,0
55380,1401,16763,65327,1.0,1.0,0,0
55381,1401,16763,65328,1.0,1.0,0,0
55382,1401,16763,65329,1.0,1.0,0,0
55383,1401,16763,65330,15.0,15.0,0,0
55384,1401,16763,65331,7.0,7.0,0,0
55385,1401,16763,65332,1.0,1.0,0,0
55386,1402,16764,65369,50.0,50.0,0,0
55387,1402,16764,65370,50.0,50.0,0,0
55388,1402,16764,65371,50.0,50.0,0,0
55389,1402,16764,65372,10.0,10.0,0,0
55390,1402,16764,65373,2.0,2.0,0,0
55391,1402,16764,65374,2.0,2.0,0,0
55392,1402,16764,65375,2.0,2.0,0,0
55393,1402,16764,65376,2.0,2.0,0,0
55394,1402,16764,65377,1.0,1.0,0,0
55395,1402,16764,65378,1.0,1.0,0,0
55396,1402,16764,65379,1.0,1.0,0,0
55397,1402,16764,65380,1.0,1.0,0,0
55398,1402,16764,65381,1.0,1.0,0,0
55399,1402,16764,65382,200.0,200.0,0,0
55400,1402,16764,65383,200.0,200.0,0,0
55401,1402,16764,65384,100.0,100.0,0,0
55402,1402,16764,65385,100.0,100.0,0,0
55403,1402,16764,65386,100.0,100.0,0,0
55404,1403,16765,65252,10.0,10.0,0,0
55405,1403,16765,65253,8.0,8.0,0,0
55406,1403,16765,65254,8.0,8.0,0,0
55407,1403,16765,65255,1.0,1.0,0,0
55408,1403,16765,65256,1.0,1.0,0,0
55409,1404,16766,65349,3.0,3.0,0,0
55410,1404,16766,65350,3.0,3.0,0,0
55411,1404,16766,65351,30.0,30.0,0,0
55412,1404,16766,65352,25.0,25.0,0,0
55413,1404,16766,65353,50.0,50.0,0,0
55414,1404,16766,65354,50.0,50.0,0,0
55415,1404,16766,65355,80.0,80.0,0,0
55416,1404,16766,65356,2.0,2.0,0,0
55417,1404,16766,65357,2.0,2.0,0,0
55418,1404,16766,65358,5.0,5.0,0,0
55419,1404,16766,65359,1.0,1.0,0,0
55420,1404,16766,65360,2.0,2.0,0,0
55421,1405,16767,65263,1.0,1.0,0,0
55422,1406,16768,64583,1.0,1.0,13,22
55423,1406,16768,64584,1.0,1.0,13,22
55424,1407,16769,65317,92.2,92.2,0,0
55425,1407,16769,65318,1.0,1.0,0,0
55426,1408,16770,64475,2.0,2.0,0,0
55427,1408,16770,64476,2.0,2.0,0,0
55428,1409,16771,65325,13.0,13.0,0,0
55429,1409,16771,65326,24.0,24.0,0,0
55430,1410,16772,65295,16.0,16.0,0,0
55431,1411,16773,65297,1.0,1.0,0,0
55432,1411,16773,65298,4.0,4.0,0,0
55433,1412,16774,65307,20.0,20.0,0,0
55434,1412,16774,65308,16.0,16.0,0,0
55435,1412,16774,65309,300.0,300.0,0,0
55436,1413,16775,65310,60.0,60.0,0,0
55437,1413,16775,65311,30.0,30.0,0,0
55438,1413,16775,65312,53.0,53.0,0,0
55439,1413,16775,65313,38.0,38.0,0,0
55440,1413,16775,65314,71.0,71.0,0,0
55441,1414,16776,65315,1.0,1.0,0,0
55442,1414,16776,65316,1.0,1.0,0,0
55443,1415,16777,65319,10.0,10.0,0,0
55444,1415,16777,65320,10.0,10.0,0,0
55445,1415,16777,65321,10.0,10.0,0,0
55446,1415,16777,65322,10.0,10.0,0,0
55447,1416,16778,65323,7.0,7.0,0,0
55448,1416,16778,65324,162.0,162.0,0,0
55449,1417,16779,65339,234.0,234.0,0,0
55450,1417,16779,65340,140.0,140.0,0,0
55451,1418,16780,65344,3.0,3.0,0,0
55452,1419,16781,65345,51.0,51.0,0,0
55453,1420,16782,65346,50.0,50.0,0,0
55454,1420,16782,65347,41.0,41.0,0,0
55455,1421,16783,65333,296.0,296.0,0,0
55456,1421,16783,65334,145.0,145.0,0,0
55457,1421,16783,65335,86.0,86.0,0,0
55458,1421,16783,65336,18.2,18.2,0,0
55459,1421,16783,65337,52.0,52.0,0,0
55460,1422,16784,65214,15.0,15.0,0,0
55461,1422,16784,65215,310.0,310.0,0,0
55462,1422,16784,65216,45.0,45.0,0,0
55463,1422,16784,65217,15.0,15.0,0,0
55464,1422,16784,65218,15.0,15.0,0,0
55465,1422,16784,65219,55.0,55.0,0,0
55466,1422,16784,65220,20.0,20.0,0,0
55467,1422,16784,65221,36.0,36.0,0,0
55468,1422,16784,65222,54.0,54.0,0,0
55469,1422,16784,65223,15.0,15.0,0,0
55470,1422,16784,65224,20.0,20.0,0,0
55471,1422,16784,65225,10.0,10.0,0,0
55472,1422,16784,65226,20.0,20.0,0,0
55473,1422,16784,65227,120.0,120.0,0,0
55474,1422,16784,65228,10.0,10.0,0,0
55475,1422,16784,65229,40.0,40.0,0,0
55476,1422,16784,65230,20.0,20.0,0,0
55477,1422,16784,65231,210.0,210.0,0,0
55478,1422,16784,65232,15.0,15.0,0,0
55479,1423,16785,65184,85.4,85.4,0,0
55480,1423,16785,65185,44.8,44.8,0,0
55481,1424,16786,65038,11.0,11.0,0,0
55482,1424,16786,65039,5.0,5.0,0,0
55483,1424,16786,65040,20.0,20.0,0,0
55484,1424,16786,65041,492.0,492.0,2,1
55485,1425,16787,65152,10.0,10.0,0,0
55486,1425,16787,65153,5.0,5.0,0,0
55487,1425,16787,65154,70.0,70.0,0,0
55488,1425,16787,65155,30.0,30.0,0,0
55489,1425,16787,65156,5.0,5.0,0,0
55490,1425,16787,65157,2500.0,2500.0,0,0
55491,1425,16787,65158,8.0,8.0,0,0
55492,1425,16787,65159,52.0,52.0,0,0
55493,1425,16787,65160,70.0,70.0,0,0
55494,1425,16787,65161,5.0,5.0,0,0
55495,1425,16787,65162,10.0,10.0,0,0
55496,1425,16787,65163,20.0,20.0,0,0
55497,1425,16787,65164,20.0,20.0,0,0
55498,1425,16787,65165,335.0,355.0,0,0
55499,1425,16787,65166,35.0,35.0,0,0
55500,1425,16787,65167,10.0,10.0,0,0
55501,1425,16787,65168,20.0,20.0,0,0
55502,1425,16787,65169,10.0,10.0,0,0
55503,1425,16787,65170,70.0,70.0,0,0
55504,1425,16787,65171,35.0,35.0,0,0
55505,1425,16787,65172,50.0,50.0,0,0
55506,1425,16787,65173,25.0,25.0,0,0
55507,1425,16787,65174,20.0,20.0,0,0
55508,1425,16787,65175,10.0,10.0,0,0
55509,1425,16787,65176,5.0,5.0,0,0
55510,1426,16788,65138,25.0,25.0,0,0
55511,1426,16788,65139,300.0,300.0,0,0
55512,1426,16788,65140,100.0,100.0,0,0
55513,1426,16788,65141,100.0,100.0,0,0
55514,1426,16788,65142,100.0,100.0,0,0
55515,1426,16788,65143,40.0,40.0,0,0
55516,1426,16788,65144,6.0,6.0,0,0
55517,1426,16788,65145,6.0,6.0,0,0
55518,1426,16788,65146,1.0,1.0,0,0
55519,1426,16788,65147,1.0,1.0,0,0
55520,1426,16788,65148,300.0,300.0,0,0
55521,1426,16788,65149,294.0,294.0,0,0
55522,1427,16789,64545,1.0,1.0,0,0
55523,1427,16789,64546,1.0,1.0,0,0
55524,1427,16789,64547,5.0,5.0,0,0
55525,1427,16789,64548,5.0,5.0,0,0
55526,1427,16789,64549,5.0,5.0,0,0
55527,1427,16789,64550,100.0,100.0,0,0
55528,1427,16789,64551,50.0,50.0,0,0
55529,1428,16790,65122,2.66,2.66,0,0
55530,1428,16790,65123,150.0,150.0,0,0
55531,1428,16790,65124,2.0,2.0,0,0
55532,1428,16790,65125,2.0,2.0,0,0
55533,1428,16790,65126,1.0,1.0,0,0
55534,1428,16790,65127,2.0,2.0,0,0
55535,1428,16790,65128,2.0,2.0,0,0
55536,1428,16790,65129,1.0,1.0,0,0
55537,1428,16790,65130,1.0,1.0,0,0
55538,1428,16790,65131,2.0,2.0,0,0
55539,1428,16790,65132,3.0,3.0,0,0
55540,1428,16790,65133,6.0,6.0,0,0
55541,1428,16790,65134,1.0,1.0,0,0
55542,1428,16790,65135,20.0,20.0,0,0
55543,1428,16790,65136,1.0,1.0,0,0
55544,1428,16790,65137,2.0,2.0,0,0
55545,1429,16791,65122,2.66,2.66,0,0
55546,1429,16791,65123,150.0,150.0,0,0
55547,1429,16791,65124,2.0,2.0,0,0
55548,1429,16791,65125,2.0,2.0,0,0
55549,1429,16791,65126,1.0,1.0,0,0
55550,1429,16791,65127,2.0,2.0,0,0
55551,1429,16791,65128,2.0,2.0,0,0
55552,1429,16791,65129,1.0,1.0,0,0
55553,1429,16791,65130,1.0,1.0,0,0
55554,1429,16791,65131,2.0,2.0,0,0
55555,1429,16791,65132,3.0,3.0,0,0
55556,1429,16791,65133,6.0,6.0,0,0
55557,1429,16791,65134,1.0,1.0,0,0
55558,1429,16791,65135,20.0,20.0,0,0
55559,1429,16791,65136,1.0,1.0,0,0
55560,1429,16791,65137,2.0,2.0,0,0
55561,1430,16792,64948,22.0,22.0,0,0
55562,1430,16792,64949,400.0,400.0,0,0
55563,1430,16792,64950,2.0,2.0,0,0
55564,1430,16792,64951,20.0,20.0,0,0
55565,1430,16792,64952,2.6,2.6,0,0
55566,1430,16792,64953,177.0,177.0,0,0
55567,1430,16792,64954,1.0,1.0,0,0
55568,1430,16792,64955,10.0,10.0,0,0
55569,1430,16792,64956,100.0,100.0,0,0
55570,1430,16792,64957,20.0,20.0,0,0
55571,1430,16792,64958,200.0,200.0,0,0
55572,1430,16792,64959,200.0,200.0,0,0
55573,1430,16792,64960,50.0,50.0,0,0
55574,1431,16793,64921,20.0,20.0,0,0
55575,1431,16793,64922,200.0,200.0,0,0
55576,1431,16793,64923,240.0,240.0,0,0
55577,1431,16793,64924,30.0,30.0,0,0
55578,1431,16793,64925,5.0,5.0,0,0
55579,1431,16793,64926,20.0,20.0,0,0
55580,1431,16793,64927,30.0,30.0,0,0
55581,1431,16793,64928,30.0,30.0,0,0
55582,1431,16793,64929,200.0,200.0,0,0
55583,1431,16793,64930,30.0,30.0,0,0
55584,1431,16793,64931,22.0,22.0,0,0
55585,1431,16793,64932,20.0,20.0,0,0
55586,1431,16793,64933,200.0,200.0,0,0
55587,1431,16793,64934,20.0,20.0,0,0
55588,1431,16793,64935,20.0,20.0,0,0
55589,1431,16793,64936,40.0,40.0,0,0
55590,1431,16793,64937,25.0,25.0,0,0
55591,1431,16793,64938,20.0,20.0,0,0
55592,1431,16793,64939,50.0,50.0,0,0
55593,1431,16793,64940,50.0,50.0,0,0
55594,1431,16793,64941,20.0,20.0,0,0
55595,1431,16793,64942,20.0,20.0,0,0
55596,1431,16793,64943,20.0,20.0,0,0
55597,1431,16793,64944,20.0,20.0,0,0
55598,1431,16793,64945,20.0,20.0,0,0
55599,1431,16793,64946,20.0,20.0,0,0
55600,1431,16793,64947,20.0,20.0,0,0
55601,1432,16794,65065,100.0,100.0,0,0
55602,1432,16794,65066,45.0,45.0,0,0
55603,1432,16794,65067,50.0,50.0,0,0
55604,1432,16794,65068,2.0,2.0,0,0
55605,1432,16794,65069,50.0,50.0,0,0
55606,1432,16794,65070,1.0,1.0,0,0
55607,1432,16794,65071,100.0,100.0,0,0
55608,1432,16794,65072,200.0,200.0,0,0
55609,1432,16794,65073,200.0,200.0,0,0
55610,1432,16794,65074,200.0,200.0,0,0
55611,1432,16794,65075,10.0,10.0,0,0
55612,1432,16794,65076,10.0,10.0,0,0
55613,1432,16794,65077,6.0,6.0,0,0
55614,1432,16794,65078,100.0,100.0,0,0
55615,1433,16795,65098,1.0,1.0,0,0
55616,1433,16795,65099,1.0,1.0,0,0
55617,1433,16795,65100,1.0,1.0,0,0
55618,1433,16795,65101,2.0,2.0,0,0
55619,1433,16795,65102,3.0,3.0,0,0
55620,1433,16795,65103,1.0,1.0,0,0
55621,1433,16795,65104,2.0,2.0,0,0
55622,1433,16795,65105,10.0,10.0,0,0
55623,1433,16795,65106,10.0,10.0,0,0
55624,1433,16795,65107,2.0,2.0,0,0
55625,1433,16795,65108,250.0,250.0,0,0
55626,1433,16795,65109,100.0,100.0,0,0
55627,1433,16795,65110,130.0,130.0,0,0
55628,1433,16795,65111,380.0,380.0,0,0
55629,1434,16796,65096,3.0,3.0,0,0
55630,1434,16796,65097,36.0,36.0,0,0
55631,1435,16797,64512,24.0,24.0,0,0
55632,1435,16797,64513,100.0,100.0,0,0
55633,1435,16797,64514,100.0,100.0,0,0
55634,1435,16797,64515,100.0,100.0,0,0
55635,1435,16797,64516,20.0,20.0,0,0
55636,1435,16797,64517,30.0,30.0,0,0
55637,1435,16797,64518,50.0,50.0,0,0
55638,1435,16797,64519,50.0,50.0,0,0
55639,1435,16797,64520,50.0,50.0,0,0
55640,1435,16797,64521,25.0,25.0,0,0
55641,1435,16797,64522,100.0,100.0,0,0
55642,1435,16797,64523,25.0,25.0,0,0
55643,1435,16797,64524,25.0,25.0,0,0
55644,1435,16797,64525,24.0,24.0,0,0
55645,1435,16797,64526,24.0,24.0,0,0
55646,1435,16797,64527,90.0,90.0,0,0
55647,1435,16797,64528,200.0,200.0,0,0
55648,1436,16798,65183,56.0,56.0,0,0
55649,1437,16799,65182,31.468,31.468,0,0
55650,1438,16800,65180,43.4,43.4,0,0
55651,1438,16800,65181,47.6,47.6,0,0
55652,1439,16801,65177,26.0,26.0,0,0
55653,1439,16801,65178,12.0,12.0,0,0
55654,1440,16802,65179,55.0,55.0,0,0
55655,1441,16803,65150,6.0,6.0,0,0
55656,1441,16803,65151,10.0,10.0,0,0
55657,1442,16804,64736,38.1,38.1,0,0
55658,1442,16804,64737,1.0,1.0,0,0
55659,1443,16805,64998,45.0,45.0,0,0
55660,1443,16805,64999,40.0,40.0,0,0
55661,1443,16805,65000,10.0,10.0,0,0
55662,1443,16805,65001,25.0,25.0,0,0
55663,1443,16805,65002,32.0,32.0,0,0
55664,1443,16805,65003,45.0,45.0,0,0
55665,1443,16805,65004,40.0,40.0,0,0
55666,1443,16805,65005,200.0,200.0,0,0
55667,1443,16805,65006,60.0,60.0,0,0
55668,1443,16805,65007,150.0,150.0,0,0
55669,1443,16805,65008,10.0,10.0,0,0
55670,1443,16805,65009,6.0,6.0,0,0
55671,1443,16805,65010,6.0,6.0,0,0
55672,1443,16805,65011,6.0,6.0,0,0
55673,1443,16805,65012,6.0,6.0,0,0
55674,1443,16805,65013,15.0,15.0,0,0
55675,1443,16805,65014,15.0,15.0,0,0
55676,1443,16805,65015,100.0,100.0,0,0
55677,1443,16805,65016,100.0,100.0,0,0
55678,1443,16805,65017,320.0,320.0,0,0
55679,1443,16805,65018,1048.0,1048.0,0,0
55680,1443,16805,65019,130.0,130.0,0,0
55681,1443,16805,65020,39.0,39.0,0,0
55682,1443,16805,65021,230.0,230.0,0,0
55683,1443,16805,65022,40.0,40.0,0,0
55684,1443,16805,65023,25.0,25.0,0,0
55685,1443,16805,65024,50.0,50.0,0,0
55686,1443,16805,65025,50.0,50.0,0,0
55687,1443,16805,65026,200.0,200.0,0,0
55688,1443,16805,65027,30.0,30.0,0,0
55689,1443,16805,65028,10.0,10.0,0,0
55690,1443,16805,65029,200.0,200.0,0,0
55691,1443,16805,65030,50.0,50.0,0,0
55692,1444,16806,65115,2.0,2.0,0,0
55693,1444,16806,65116,2.0,2.0,0,0
55694,1444,16806,65117,2.0,2.0,0,0
55695,1444,16806,65118,1.0,1.0,0,0
55696,1444,16806,65119,1.0,1.0,0,0
55697,1444,16806,65120,1.0,1.0,0,0
55698,1444,16806,65121,1.0,1.0,0,0
55699,1445,16807,65089,169.0,169.0,0,0
55700,1445,16807,65090,36.0,36.0,0,0
55701,1445,16807,65091,28.6,28.6,0,0
55702,1446,16808,65088,2.0,2.0,0,0
55703,1447,16809,65092,22.2,22.2,0,0
55704,1447,16809,65093,29.2,29.2,0,0
55705,1448,16810,65086,14.0,14.0,0,0
55706,1448,16810,65087,1.0,1.0,0,0
55707,1449,16811,64339,4.0,4.0,0,0
55708,1450,16812,65114,2.0,2.0,0,0
55709,1451,16813,65112,1.0,1.0,0,0
55710,1451,16813,65113,1.0,1.0,0,0
55711,1452,16814,65094,12670.0,12670.0,0,0
55712,1452,16814,65095,12880.0,12880.0,0,0
55713,1453,16815,65188,8.0,8.0,0,0
55714,1454,16816,65233,60.0,60.0,0,0
55715,1455,16817,65213,6.0,6.0,0,0
55716,1456,16818,65213,6.0,6.0,0,0
55717,1457,16819,65210,127.2,127.2,0,0
55718,1457,16819,65211,6.0,6.0,0,0
55719,1457,16819,65212,11.2,11.2,0,0
55720,1458,16820,65208,2.0,2.0,0,0
55721,1458,16820,65209,24.0,24.0,0,0
55722,1459,16821,65201,32.0,32.0,0,0
55723,1459,16821,65202,1.0,1.0,0,0
55724,1459,16821,65203,1.0,1.0,0,0
55725,1459,16821,65204,1.0,1.0,0,0
55726,1459,16821,65205,3.0,3.0,0,0
55727,1459,16821,65206,1.0,1.0,0,0
55728,1459,16821,65207,1.0,1.0,0,0
55729,1460,16822,65200,2000.0,2000.0,0,0
55730,1461,16823,65199,56.0,56.0,0,0
55731,1462,16824,65191,20.0,20.0,0,0
55732,1462,16824,65192,50.0,50.0,0,0
55733,1462,16824,65193,50.0,50.0,0,0
55734,1462,16824,65194,50.0,50.0,0,0
55735,1462,16824,65195,50.0,50.0,0,0
55736,1462,16824,65196,20.0,20.0,0,0
55737,1462,16824,65197,25.0,25.0,0,0
55738,1462,16824,65198,20.0,20.0,0,0
55739,1463,16825,65186,430.0,430.0,0,0
55740,1463,16825,65187,33.6,33.6,0,0
55741,1464,16826,65189,2.0,2.0,0,0
55742,1464,16826,65190,20.0,20.0,0,0
55743,1465,16827,65234,200.0,200.0,0,0
55744,1465,16827,65235,600.0,600.0,0,0
55745,1465,16827,65236,30.0,30.0,0,0
55746,1465,16827,65237,15.0,15.0,0,0
55747,1465,16827,65238,50.0,50.0,0,0
55748,1465,16827,65239,600.0,600.0,0,0
55749,1465,16827,65240,50.0,50.0,0,0
55750,1465,16827,65241,4.0,4.0,0,0
55751,1465,16827,65242,10.0,10.0,0,0
55752,1465,16827,65243,70.0,70.0,0,0
55753,1465,16827,65244,20.0,20.0,0,0
55754,1465,16827,65245,50.0,50.0,0,0
55755,1465,16827,65246,50.0,50.0,0,0
55756,1465,16827,65247,50.0,50.0,0,0
55757,1465,16827,65248,800.0,800.0,0,0
55758,1465,16827,65249,255.0,255.0,0,0
55759,1465,16827,65250,80.0,80.0,0,0
55760,1465,16827,65251,15.0,15.0,0,0
55761,1466,16828,65580,1.0,1.0,0,0
55762,1466,16828,65581,1.0,1.0,0,0
55763,1467,16829,65584,150.0,150.0,0,0
55764,1467,16829,65585,1.0,1.0,0,0
55765,1468,16830,65586,183.0,183.0,0,0
