Id,ItemId,SupplierId,Qty,Rate,Discount,DelDate,DMid
6425,65797,S241,24.0,1.0,0.0,2019-01-18,27678
6426,65798,S241,12.0,1.0,0.0,2019-01-18,27679
6427,65799,S241,2.0,1.0,0.0,2019-01-18,27680
6428,65800,S241,1.0,1.0,0.0,2019-01-18,27681
6429,65801,S241,24.0,1.0,0.0,2019-01-18,27682
6430,65802,S241,1.0,1.0,0.0,2019-01-18,27683
6431,65803,S241,4.0,1.0,0.0,2019-01-18,27684
6432,65804,S241,8.0,1.0,0.0,2019-01-18,27685
6433,65805,S241,8.0,1.0,0.0,2019-01-18,27686
6434,65806,S241,4.0,1.0,0.0,2019-01-18,27687
6435,65807,S241,4.0,1.0,0.0,2019-01-18,27688
6436,65816,S241,50.0,1.0,0.0,2019-01-15,27689
6437,65817,S241,50.0,1.0,0.0,2019-01-15,27690
6438,65818,S241,12.0,1.0,0.0,2019-01-15,27691
6439,65819,S241,1.0,1.0,0.0,2019-01-15,27692
6440,65820,S241,1.0,1.0,0.0,2019-01-15,27693
6441,65821,S241,8.0,1.0,0.0,2019-01-15,27694
6442,65822,S241,6.0,1.0,0.0,2019-01-15,27695
6443,65823,S241,1.0,1.0,0.0,2019-01-15,27696
6444,65824,S241,1.0,1.0,0.0,2019-01-15,27697
6445,65825,S241,8.0,1.0,0.0,2019-01-15,27698
6446,65826,S241,2.0,1.0,0.0,2019-01-15,27699
6447,65827,S241,2.0,1.0,0.0,2019-01-15,27700
6448,65859,S241,16.0,1.0,0.0,2019-01-15,27715
6449,65860,S241,16.0,1.0,0.0,2019-01-15,27716
6450,65861,S241,6.0,1.0,0.0,2019-01-15,27717
6451,65862,S241,6.0,1.0,0.0,2019-01-15,27718
6452,65863,S241,1.0,1.0,0.0,2019-01-15,27719
6453,65864,S241,1.0,1.0,0.0,2019-01-15,27720
6454,65865,S241,1.0,1.0,0.0,2019-01-15,27721
6455,65866,S241,18.0,1.0,0.0,2019-01-15,27722
6456,65867,S241,4.0,1.0,0.0,2019-01-15,27723
6457,66179,S241,4.0,1.0,0.0,2019-01-25,27786
6458,66180,S241,8.0,1.0,0.0,2019-01-25,27787
6459,66181,S241,8.0,1.0,0.0,2019-01-24,27788
6460,66182,S241,8.0,1.0,0.0,2019-01-25,27789
6461,66183,S241,4.0,1.0,0.0,2019-01-25,27790
6462,66184,S241,2.0,1.0,0.0,2019-01-24,27791
6463,66185,S241,2.0,1.0,0.0,2019-01-25,27792
6464,66186,S241,2.0,1.0,0.0,2019-01-25,27793
6465,66187,S241,2.0,1.0,0.0,2019-01-25,27794
6466,66188,S241,2.0,1.0,0.0,2019-01-25,27795
6467,66189,S241,2.0,1.0,0.0,2019-01-25,27796
6468,66190,S241,2.0,1.0,0.0,2019-01-25,27797
6469,66191,S241,2.0,1.0,0.0,2019-01-25,27798
6470,66192,S241,2.0,1.0,0.0,2019-01-25,27799
6471,66193,S241,2.0,1.0,0.0,2019-01-25,27800
6472,66194,S241,2.0,1.0,0.0,2019-01-26,27801
6473,66195,S241,2.0,1.0,0.0,2019-01-25,27802
6474,66196,S241,2.0,1.0,0.0,2019-01-25,27803
6475,66197,S241,2.0,1.0,0.0,2019-01-25,27804
6476,66224,S241,1.0,1.0,0.0,2019-01-25,27805
6477,66225,S241,1.0,1.0,0.0,2019-01-25,27806
6478,66226,S241,1.0,1.0,0.0,2019-01-25,27807
6479,66227,S241,6.0,1.0,0.0,2019-01-25,27808
6480,66228,S241,1.0,1.0,0.0,2019-01-25,27809
6481,66229,S241,8.0,1.0,0.0,2019-01-25,27810
6482,66230,S241,8.0,1.0,0.0,2019-01-25,27811
6483,66231,S241,4.0,1.0,0.0,2019-01-25,27812
6484,66232,S241,4.0,1.0,0.0,2019-01-25,27813
6485,66233,S241,8.0,1.0,0.0,2019-01-25,27814
6486,66234,S241,1.0,1.0,0.0,2019-01-25,27815
6487,66235,S241,1.0,1.0,0.0,2019-01-25,27816
6488,66236,S241,1.0,1.0,0.0,2019-01-25,27817
6489,66237,S241,1.0,1.0,0.0,2019-01-25,27818
6490,66238,S241,1.0,1.0,0.0,2019-01-25,27819
6491,66239,S241,3.0,1.0,0.0,2019-01-25,27820
6492,66240,S241,1.0,1.0,0.0,2019-01-25,27821
6493,66241,S241,1.0,1.0,0.0,2019-01-25,27822
6494,66242,S241,1.0,1.0,0.0,2019-01-25,27823
6495,66243,S241,1.0,1.0,0.0,2019-01-25,27824
6496,66244,S241,1.0,1.0,0.0,2019-01-25,27825
6497,66245,S241,2.0,1.0,0.0,2019-01-25,27826
6498,66246,S241,2.0,1.0,0.0,2019-01-22,27827
6499,66247,S241,2.0,1.0,0.0,2019-01-25,27828
6500,66248,S241,2.0,1.0,0.0,2019-01-25,27829
6501,66249,S241,1.0,1.0,0.0,2019-01-25,27830
6502,66250,S241,2.0,1.0,0.0,2019-01-25,27831
6503,66251,S241,2.0,1.0,0.0,2019-01-25,27832
6504,66252,S241,1.0,1.0,0.0,2019-01-25,27833
6505,66253,S241,2.0,1.0,0.0,2019-01-25,27834
6506,66254,S241,2.0,1.0,0.0,2019-01-25,27835
6507,66255,S241,2.0,1.0,0.0,2019-01-25,27836
6508,66261,S241,1.0,1.0,0.0,2019-01-25,27837
6509,66262,S241,1.0,1.0,0.0,2019-01-25,27838
6510,66263,S241,1.0,1.0,0.0,2019-01-25,27839
6511,66264,S241,1.0,1.0,0.0,2019-01-25,27840
6512,66265,S241,1.0,1.0,0.0,2019-01-25,27841
6513,66266,S241,2.0,1.0,0.0,2019-01-25,27842
6514,66267,S241,12.0,1.0,0.0,2019-01-26,27843
6515,66268,S241,12.0,1.0,0.0,2019-01-25,27844
6516,66269,S241,12.0,1.0,0.0,2019-01-25,27845
6517,66270,S241,1.0,1.0,0.0,2019-01-25,27846
6518,66271,S241,1.0,1.0,0.0,2019-01-25,27847
6519,66272,S241,1.0,1.0,0.0,2019-01-25,27848
6520,66304,S241,6.0,1.0,0.0,2019-01-23,27863
6521,66305,S241,3.0,1.0,0.0,2019-01-23,27864
6522,66306,S241,6.0,1.0,0.0,2019-01-23,27865
6523,66307,S241,1.0,1.0,0.0,2019-01-23,27866
6524,66308,S241,1.0,1.0,0.0,2019-01-26,27867
6525,66309,S241,1.0,1.0,0.0,2019-01-27,27868
6526,66310,S241,1.0,1.0,0.0,2019-01-26,27869
6527,66311,S241,1.0,1.0,0.0,2019-01-26,27870
6528,66312,S241,3.0,1.0,0.0,2019-01-26,27871
6529,66313,S241,1.0,1.0,0.0,2019-01-27,27872
6530,66314,S241,2.0,1.0,0.0,2019-01-28,27873
6531,66315,S241,28.0,1.0,0.0,2019-01-27,27874
6532,66316,S241,14.0,1.0,0.0,2019-01-26,27875
6533,66317,S241,14.0,1.0,0.0,2019-01-26,27876
6534,66318,S241,12.0,1.0,0.0,2019-01-29,27877
6535,66319,S241,12.0,1.0,0.0,2019-01-26,27878
6536,66320,S241,2.0,1.0,0.0,2019-01-26,27879
6537,66321,S241,1.0,1.0,0.0,2019-01-26,27880
6538,66322,S241,4.0,1.0,0.0,2019-01-26,27881
6539,66323,S241,1.0,1.0,0.0,2019-01-25,27882
6540,66324,S241,4.0,1.0,0.0,2019-01-26,27883
6541,66329,S241,1.0,1.0,0.0,2019-01-25,27884
6542,66330,S241,36.0,1.0,0.0,2019-01-28,27885
6543,66331,S241,36.0,1.0,0.0,2019-01-28,27886
6544,66332,S241,36.0,1.0,0.0,2019-01-28,27887
6545,66333,S241,1.0,1.0,0.0,2019-01-29,27888
6546,66334,S241,1.0,1.0,0.0,2019-01-27,27889
6547,66335,S241,12.0,1.0,0.0,2019-01-25,27890
6548,66336,S241,12.0,1.0,0.0,2019-01-29,27891
6549,66337,S241,1.0,1.0,0.0,2019-01-28,27892
6550,66338,S241,1.0,1.0,0.0,2019-01-28,27893
6551,66339,S241,1.0,1.0,0.0,2019-01-28,27894
6552,66340,S241,1.0,1.0,0.0,2019-01-29,27895
6553,66341,S241,2.0,1.0,0.0,2019-01-28,27896
6554,66342,S241,2.0,1.0,0.0,2019-01-28,27897
6555,66345,S241,2.0,1.0,0.0,2019-01-28,27898
6556,66358,S241,40.0,1.0,0.0,2019-01-28,27899
6557,66359,S241,2.0,1.0,0.0,2019-01-28,27900
6558,66360,S241,4.0,1.0,0.0,2019-01-28,27901
6559,66361,S241,8.0,1.0,0.0,2019-01-28,27902
6560,66362,S241,16.0,1.0,0.0,2019-01-29,27903
6561,66363,S241,2.0,1.0,0.0,2019-01-28,27904
6562,66364,S241,2.0,1.0,0.0,2019-01-28,27905
6563,66365,S241,2.0,1.0,0.0,2019-01-29,27906
6564,66366,S241,1.0,1.0,0.0,2019-01-28,27907
6565,66367,S241,6.0,1.0,0.0,2019-01-28,27908
6566,66368,S241,8.0,1.0,0.0,2019-01-29,27909
6567,66369,S241,6.0,1.0,0.0,2019-01-28,27910
6568,66370,S241,7.0,1.0,0.0,2019-01-29,27911
6569,66371,S241,6.0,1.0,0.0,2019-01-25,27912
6570,66372,S241,2.0,1.0,0.0,2019-01-28,27913
6571,66373,S241,1.0,1.0,0.0,2019-01-28,27914
6572,66374,S241,1.0,1.0,0.0,2019-01-28,27915
6573,66375,S241,1.0,1.0,0.0,2019-01-28,27916
6574,66376,S241,2.0,1.0,0.0,2019-01-28,27917
6575,66377,S241,2.0,1.0,0.0,2019-01-28,27918
6576,66378,S241,2.0,1.0,0.0,2019-01-28,27919
6577,66379,S241,2.0,1.0,0.0,2019-01-28,27920
6578,66380,S241,1.0,1.0,0.0,2019-01-28,27921
6579,66381,S241,4.0,1.0,0.0,2019-01-28,27922
6580,66382,S241,4.0,1.0,0.0,2019-01-28,27923
6581,66383,S241,9.0,1.0,0.0,2019-01-28,27924
6582,66384,S241,2.0,1.0,0.0,2019-01-28,27925
6583,66385,S241,50.0,1.0,0.0,2019-01-28,27926
6584,66386,S241,50.0,1.0,0.0,2019-01-28,27927
6585,66387,S241,32.0,1.0,0.0,2019-01-27,27928
6586,66389,S241,50.0,1.0,0.0,2019-01-28,27929
6587,66390,S241,3.0,1.0,0.0,2019-01-28,27930
6588,66391,S241,3.0,1.0,0.0,2019-01-27,27931
6589,66392,S241,9.0,1.0,0.0,2019-01-28,27932
6590,66393,S241,1.0,1.0,0.0,2019-01-27,27933
6591,66394,S241,1.0,1.0,0.0,2019-01-28,27934
6592,66395,S241,1.0,1.0,0.0,2019-01-28,27935
6593,66396,S241,1.0,1.0,0.0,2019-01-27,27936
6594,66397,S241,4.0,1.0,0.0,2019-01-27,27937
6595,66398,S241,1.0,1.0,0.0,2019-01-28,27938
6596,66399,S241,2.0,1.0,0.0,2019-01-27,27939
6597,66400,S241,1.0,1.0,0.0,2019-01-28,27940
6598,66401,S241,22.0,1.0,0.0,2019-01-29,27941
6599,66402,S241,44.0,1.0,0.0,2019-01-28,27942
6600,66403,S241,22.0,1.0,0.0,2019-01-28,27943
6601,66404,S241,24.0,1.0,0.0,2019-01-28,27944
6602,66405,S241,24.0,1.0,0.0,2019-01-27,27945
6603,66406,S241,24.0,1.0,0.0,2019-01-28,27946
6604,66407,S241,48.0,1.0,0.0,2019-01-27,27947
6605,66408,S241,48.0,1.0,0.0,2019-01-28,27948
6606,66409,S241,24.0,1.0,0.0,2019-01-28,27949
6607,66410,S241,48.0,1.0,0.0,2019-01-27,27950
6608,66411,S241,1.0,1.0,0.0,2019-01-27,27951
6609,66412,S241,1.0,1.0,0.0,2019-01-28,27952
6610,66413,S241,1.0,1.0,0.0,2019-01-30,27953
6611,66414,S241,1.0,1.0,0.0,2019-01-27,27954
6612,66415,S241,1.0,1.0,0.0,2019-01-28,27955
6613,66416,S241,4.0,1.0,0.0,2019-01-28,27956
6614,66417,S241,4.0,1.0,0.0,2019-01-27,27957
6615,66471,S241,2.0,1.0,0.0,2019-01-29,27958
6616,66472,S241,2.0,1.0,0.0,2019-01-28,27959
6617,66473,S241,2.0,1.0,0.0,2019-01-29,27960
6618,66474,S241,2.0,1.0,0.0,2019-01-28,27961
6619,66475,S241,2.0,1.0,0.0,2019-01-29,27962
6620,66476,S241,2.0,1.0,0.0,2019-01-29,27963
6621,66477,S241,2.0,1.0,0.0,2019-01-29,27964
6622,66478,S241,4.0,1.0,0.0,2019-01-29,27965
6623,66479,S241,4.0,1.0,0.0,2019-01-28,27966
6624,66480,S241,4.0,1.0,0.0,2019-01-28,27967
6625,66481,S241,2.0,1.0,0.0,2019-01-29,27968
6626,66482,S241,2.0,1.0,0.0,2019-01-29,27969
6627,66483,S241,4.0,1.0,0.0,2019-01-29,27970
6628,66484,S241,8.0,1.0,0.0,2019-01-29,27971
6629,66485,S241,4.0,1.0,0.0,2019-01-28,27972
6630,66486,S241,2.0,1.0,0.0,2019-01-28,27973
6631,66487,S241,24.0,1.0,0.0,2019-01-28,27974
6632,66488,S241,2.0,1.0,0.0,2019-01-28,27975
6633,66497,S241,1.0,1.0,0.0,2019-01-29,27981
6634,66498,S241,2.0,1.0,0.0,2019-01-29,27982
6635,66499,S241,8.0,1.0,0.0,2019-01-28,27983
6636,66500,S241,16.0,1.0,0.0,2019-01-29,27984
6637,66501,S241,8.0,1.0,0.0,2019-01-29,27985
6638,66329,S241,1.0,1.0,0.0,2019-01-28,27986
6639,66502,S241,2.0,1.0,0.0,2019-01-29,27987
6640,66503,S241,2.0,1.0,0.0,2019-01-29,27988
6641,66504,S241,2.0,1.0,0.0,2019-01-29,27989
6642,66505,S241,2.0,1.0,0.0,2019-01-29,27990
6643,66506,S241,4.0,1.0,0.0,2019-01-29,27991
6644,66507,S241,22.0,1.0,0.0,2019-01-28,27992
6645,66508,S241,22.0,1.0,0.0,2019-01-28,27993
6646,66509,S241,2.0,1.0,0.0,2019-01-29,27994
6647,66510,S241,2.0,1.0,0.0,2019-01-29,27995
6648,66511,S241,2.0,1.0,0.0,2019-01-29,27996
6649,66512,S241,2.0,1.0,0.0,2019-01-29,27997
6650,66513,S241,2.0,1.0,0.0,2019-01-29,27998
6651,66514,S241,12.0,1.0,0.0,2019-01-28,27999
6652,66515,S241,2.0,1.0,0.0,2019-01-29,28000
6653,66516,S241,2.0,1.0,0.0,2019-01-29,28001
6654,66517,S241,2.0,1.0,0.0,2019-01-29,28002
6655,66518,S241,2.0,1.0,0.0,2019-01-29,28003
6656,66519,S241,2.0,1.0,0.0,2019-01-28,28004
6657,66520,S241,2.0,1.0,0.0,2019-01-28,28005
6658,66521,S241,2.0,1.0,0.0,2019-01-28,28006
6659,66522,S241,4.0,1.0,0.0,2019-01-29,28007
6660,66523,S241,2.0,1.0,0.0,2019-01-29,28008
6661,66524,S241,5.0,1.0,0.0,2019-01-29,28009
6662,66525,S241,4.0,1.0,0.0,2019-01-28,28010
6663,66526,S241,2.0,1.0,0.0,2019-01-29,28011
6664,66527,S241,2.0,1.0,0.0,2019-01-28,28012
6665,66528,S241,2.0,1.0,0.0,2019-01-28,28013
6666,66529,S241,2.0,1.0,0.0,2019-01-28,28014
6667,66530,S241,4.0,1.0,0.0,2019-01-28,28015
6668,66531,S241,2.0,1.0,0.0,2019-01-29,28016
6669,66532,S241,6.0,1.0,0.0,2019-01-28,28017
6670,66533,S241,16.0,1.0,0.0,2019-01-28,28018
6671,66534,S241,32.0,1.0,0.0,2019-01-28,28019
6672,66535,S241,8.0,1.0,0.0,2019-01-28,28020
6673,66536,S241,2.0,1.0,0.0,2019-01-29,28021
6674,66537,S241,2.0,1.0,0.0,2019-01-28,28022
6675,66538,S241,2.0,1.0,0.0,2019-01-29,28023
6676,66539,S241,1.0,1.0,0.0,2019-01-29,28024
6677,66540,S241,1.0,1.0,0.0,2019-01-28,28025
6678,66541,S241,2.0,1.0,0.0,2019-01-29,28026
6679,66542,S241,4.0,1.0,0.0,2019-01-29,28027
6680,66543,S241,4.0,1.0,0.0,2019-01-28,28028
6681,66544,S241,3.0,1.0,0.0,2019-01-28,28029
6682,66545,S241,2.0,1.0,0.0,2019-01-29,28030
6683,66546,S241,2.0,1.0,0.0,2019-01-29,28031
6684,66547,S241,2.0,1.0,0.0,2019-01-29,28032
6685,66548,S241,4.0,1.0,0.0,2019-01-28,28033
6686,66549,S241,2.0,1.0,0.0,2019-01-29,28034
6687,66550,S241,5.0,1.0,0.0,2019-01-28,28035
6688,66551,S241,2.0,1.0,0.0,2019-01-28,28036
6689,66552,S241,4.0,1.0,0.0,2019-01-29,28037
6690,66553,S241,1.0,1.0,0.0,2019-01-29,28038
6691,66554,S241,1.0,1.0,0.0,2019-01-28,28039
6692,66555,S241,1.0,1.0,0.0,2019-01-27,28040
6693,66556,S241,3.0,1.0,0.0,2019-01-29,28041
6694,66557,S241,22.0,1.0,0.0,2019-01-29,28042
6695,66558,S241,1.0,1.0,0.0,2019-01-29,28043
6696,66612,S241,2.0,1.0,0.0,2019-01-31,28045
6697,66613,S241,2.0,1.0,0.0,2019-01-31,28046
6698,66614,S241,2.0,1.0,0.0,2019-01-30,28047
6699,66615,S241,2.0,1.0,0.0,2019-01-31,28048
6700,66616,S241,4.0,1.0,0.0,2019-01-30,28049
6701,66617,S241,2.0,1.0,0.0,2019-01-31,28050
6702,66618,S241,2.0,1.0,0.0,2019-01-30,28051
6703,66633,S241,5.0,1.0,0.0,2019-01-31,28052
6704,66634,S241,5.0,1.0,0.0,2019-01-31,28053
6705,66635,S241,5.0,1.0,0.0,2019-01-30,28054
6706,66639,S241,5.0,1.0,0.0,2019-01-31,28056
6707,66640,S241,5.0,1.0,0.0,2019-01-31,28057
6708,66641,S241,10.0,1.0,0.0,2019-01-31,28058
6709,66642,S241,5.0,1.0,0.0,2019-02-02,28059
6710,66643,S241,5.0,1.0,0.0,2019-01-31,28060
6711,66644,S241,5.0,1.0,0.0,2019-02-03,28061
6712,66645,S241,5.0,1.0,0.0,2019-02-04,28062
6713,66646,S241,5.0,1.0,0.0,2019-02-02,28063
6714,66647,S241,5.0,1.0,0.0,2019-02-02,28064
6715,66648,S241,5.0,1.0,0.0,2019-02-02,28065
6716,66649,S241,20.0,1.0,0.0,2019-01-31,28066
6717,66650,S241,5.0,1.0,0.0,2019-02-02,28067
6718,66651,S241,5.0,1.0,0.0,2019-02-02,28068
6719,66652,S241,5.0,1.0,0.0,2019-02-02,28069
6720,66653,S241,5.0,1.0,0.0,2019-02-02,28070
6721,66654,S241,10.0,1.0,0.0,2019-02-01,28071
6722,66655,S241,5.0,1.0,0.0,2019-01-31,28072
6723,66656,S241,5.0,1.0,0.0,2019-02-01,28073
6724,66657,S241,5.0,1.0,0.0,2019-02-02,28074
6725,66658,S241,5.0,1.0,0.0,2019-02-03,28075
6726,66659,S241,5.0,1.0,0.0,2019-01-31,28076
6727,66660,S241,5.0,1.0,0.0,2019-02-02,28077
6728,66661,S241,5.0,1.0,0.0,2019-02-02,28078
6729,66662,S241,5.0,1.0,0.0,2019-02-03,28079
6730,66663,S241,5.0,1.0,0.0,2019-01-31,28080
6731,66727,T048,48.0,205.0,0.0,2019-01-31,28081
6732,66728,T048,8.0,110.0,0.0,2019-01-31,28082
6733,66814,S241,6.0,1.0,0.0,2019-02-05,28099
6734,66815,S241,4.0,1.0,0.0,2019-02-04,28100
6735,66816,S241,4.0,1.0,0.0,2019-02-05,28101
6736,66817,S241,8.0,1.0,0.0,2019-02-02,28102
6737,66818,S241,4.0,1.0,0.0,2019-02-05,28103
6738,66819,S241,2.0,1.0,0.0,2019-02-06,28104
6739,66820,S241,2.0,1.0,0.0,2019-02-05,28105
6740,66821,S241,2.0,1.0,0.0,2019-02-04,28106
6741,66822,S241,2.0,1.0,0.0,2019-02-03,28107
6742,66823,S241,2.0,1.0,0.0,2019-02-05,28108
6743,66824,S241,2.0,1.0,0.0,2019-02-05,28109
6744,66868,S241,1.0,1.0,0.0,2019-02-05,28116
6745,66869,S241,2.0,1.0,0.0,2019-02-03,28117
6746,66870,S241,2.0,1.0,0.0,2019-02-04,28118
6747,66871,S241,2.0,1.0,0.0,2019-02-04,28119
6748,66872,S241,1.0,1.0,0.0,2019-02-05,28120
6749,66873,S241,1.0,1.0,0.0,2019-02-04,28121
6750,66968,S241,2.0,1.0,0.0,2019-02-05,28124
6751,67481,S241,16.0,1.0,0.0,2019-02-09,28193
6752,67482,S241,16.0,1.0,0.0,2019-02-11,28194
6753,67483,S241,16.0,1.0,0.0,2019-02-09,28195
6754,67484,S241,16.0,1.0,0.0,2019-02-09,28196
6755,67485,S241,8.0,1.0,0.0,2019-02-12,28197
6756,67486,S241,1.0,1.0,0.0,2019-02-13,28198
6757,67487,S241,6.0,1.0,0.0,2019-02-09,28199
6758,67488,S241,4.0,1.0,0.0,2019-02-11,28200
6759,67489,S241,2.0,1.0,0.0,2019-02-09,28201
6760,67490,S241,4.0,1.0,0.0,2019-02-09,28202
6761,67491,S241,2.0,1.0,0.0,2019-02-09,28203
6762,67492,S241,2.0,1.0,0.0,2019-02-11,28204
6763,67493,S241,6.0,1.0,0.0,2019-02-13,28205
6764,67494,S241,6.0,1.0,0.0,2019-02-15,28206
6765,67495,S241,2.0,1.0,0.0,2019-02-09,28207
6766,67496,S241,2.0,1.0,0.0,2019-02-09,28208
6767,67497,S241,4.0,1.0,0.0,2019-02-15,28209
6768,67498,S241,2.0,1.0,0.0,2019-02-16,28210
6769,67499,S241,4.0,1.0,0.0,2019-02-14,28211
6770,67574,S241,4.0,1.0,0.0,2019-02-11,28218
6771,67575,S241,4.0,1.0,0.0,2019-02-11,28219
6772,67576,S241,6.0,1.0,0.0,2019-02-11,28220
6773,67577,S241,2.0,1.0,0.0,2019-02-11,28221
6774,67956,S241,46.0,1.0,0.0,2019-02-17,28437
6775,67957,S241,20.0,1.0,0.0,2019-02-17,28438
6776,67958,S241,2.0,1.0,0.0,2019-02-17,28439
6777,67959,S241,10.0,1.0,0.0,2019-02-17,28440
6778,67960,S241,10.0,1.0,0.0,2019-02-17,28441
6779,67961,S241,10.0,1.0,0.0,2019-02-17,28442
6780,67962,S241,10.0,1.0,0.0,2019-02-19,28443
6781,67963,S241,1.0,1.0,0.0,2019-02-17,28444
6782,67964,S241,1.0,1.0,0.0,2019-02-17,28445
6783,67965,S241,1.0,1.0,0.0,2019-02-17,28446
6784,67966,S241,1.0,1.0,0.0,2019-02-17,28447
6785,68608,S098,40.0,1.0,0.0,2019-03-13,28561
6786,68609,S098,5.0,1.0,0.0,2019-03-13,28562
6787,68610,S098,5.0,1.0,0.0,2019-03-13,28563
6788,70099,S241,2.0,1.0,0.0,2019-07-04,28564
6789,70100,S241,2.0,1.0,0.0,2019-07-01,28565
6790,70101,S241,2.0,1.0,0.0,2019-07-01,28566
6791,70102,S241,2.0,1.0,0.0,2019-07-01,28567
6792,70103,S241,2.0,1.0,0.0,2019-07-01,28568
6793,70104,S241,2.0,1.0,0.0,2019-07-01,28569
6794,70105,S241,4.0,1.0,0.0,2019-07-01,28570
6795,70106,S241,2.0,1.0,0.0,2019-07-01,28571
6796,70107,S241,4.0,1.0,0.0,2019-07-01,28572
6797,70108,S241,2.0,1.0,0.0,2019-07-01,28573
6798,70109,S241,4.0,1.0,0.0,2019-07-01,28574
6799,70110,S241,4.0,1.0,0.0,2019-07-01,28575
6800,70111,S241,2.0,1.0,0.0,2019-07-01,28576
6801,70112,S241,2.0,1.0,0.0,2019-07-01,28577
6802,70113,S241,2.0,1.0,0.0,2019-07-01,28578
6803,70114,S241,1.0,1.0,0.0,2019-07-01,28579
6804,70115,S241,4.0,1.0,0.0,2019-07-01,28580
6805,70116,S241,1.0,1.0,0.0,2019-07-01,28581
6806,70117,S241,2.0,1.0,0.0,2019-07-01,28582
6807,70118,S241,1.0,1.0,0.0,2019-07-01,28583
6808,70119,S241,4.0,1.0,0.0,2019-07-01,28584
6809,70120,S241,2.0,1.0,0.0,2019-07-01,28585
6810,70121,S241,8.0,1.0,0.0,2019-07-01,28586
6811,70122,S241,4.0,1.0,0.0,2019-07-01,28587
6812,70123,S241,4.0,1.0,0.0,2019-07-01,28588
6813,70124,S241,2.0,1.0,0.0,2019-07-01,28589
6814,70125,S241,1.0,1.0,0.0,2019-07-01,28590
6815,70126,S241,1.0,1.0,0.0,2019-07-01,28591
6816,70127,S241,1.0,1.0,0.0,2019-07-01,28592
6817,70128,S241,2.0,1.0,0.0,2019-07-01,28593
6818,70129,S241,4.0,1.0,0.0,2019-07-01,28594
6819,70130,S241,8.0,1.0,0.0,2019-07-01,28595
6820,70131,S241,6.0,1.0,0.0,2019-07-01,28596
6821,70132,S241,2.0,1.0,0.0,2019-07-01,28597
6822,70133,S241,2.0,1.0,0.0,2019-07-01,28598
6823,70134,S241,4.0,1.0,0.0,2019-07-01,28599
6824,70135,S241,4.0,1.0,0.0,2019-07-01,28600
6825,70136,S241,2.0,1.0,0.0,2019-07-01,28601
6826,70137,S241,4.0,1.0,0.0,2019-07-01,28602
6827,70138,S241,4.0,1.0,0.0,2019-07-01,28603
6828,70139,S241,4.0,1.0,0.0,2019-07-01,28604
6829,70140,S241,4.0,1.0,0.0,2019-07-01,28605
6830,70141,S241,2.0,1.0,0.0,2019-07-01,28606
6831,70142,S241,2.0,1.0,0.0,2019-07-01,28607
6832,70299,S209,12.0,73.0,0.0,2019-07-15,28644
6833,70465,S241,9.0,1.0,0.0,2019-07-25,28655
6834,70466,S241,3.0,1.0,0.0,2019-07-25,28656
6835,70467,S241,3.0,1.0,0.0,2019-07-25,28657
6836,70468,S241,3.0,1.0,0.0,2019-07-25,28658
6837,70469,S241,3.0,1.0,0.0,2019-07-25,28659
6838,70470,S241,2.0,1.0,0.0,2019-07-25,28660
6839,70471,S241,6.0,1.0,0.0,2019-07-25,28661
6840,70481,S241,6.0,9140.3,0.0,2019-07-25,28663
6841,70482,S241,6.0,208.65,0.0,2019-07-25,28664
6842,70483,S241,3.0,416.65,0.0,2019-07-25,28665
6843,70484,S241,12.0,14.3,0.0,2019-07-25,28666
6844,70485,S241,3.0,6.5,0.0,2019-07-25,28667
6845,70486,S241,6.0,228.15,0.0,2019-07-25,28668
6846,70487,S241,3.0,1161.55,0.0,2019-07-25,28669
6847,70488,S241,12.0,7.15,0.0,2019-07-25,28670
6848,70489,S241,12.0,411.45,0.0,2019-07-25,28671
6849,70490,S241,12.0,824.85,0.0,2019-07-25,28672
6850,70491,S241,21.0,98.15,0.0,2019-07-25,28673
6851,70492,S241,6.0,2047.0,0.0,2019-07-25,28674
6852,70493,S241,18.0,4.55,0.0,2019-07-25,28675
6853,70494,S241,9.0,23.4,0.0,2019-07-25,28676
6854,70495,S241,3.0,489.45,0.0,2019-07-25,28677
6855,70501,S241,12.0,83.85,0.0,2019-07-25,28678
6856,70502,S241,9.0,70.2,0.0,2019-07-25,28679
6857,70503,S241,9.0,128.7,0.0,2019-07-25,28680
6858,70504,S241,6.0,33.8,0.0,2019-07-25,28681
6859,70505,S241,6.0,50.05,0.0,2019-07-25,28682
6860,70512,S241,15.0,1700.0,0.0,2019-07-26,28683
6861,70513,S241,3.0,1700.0,0.0,2019-07-26,28684
6862,70514,S241,12.0,800.0,0.0,2019-07-26,28685
6863,70515,S241,4.0,2210.0,0.0,2019-07-26,28686
6864,70516,S241,4.0,546.0,0.0,2019-07-26,28687
6865,70517,S241,6.0,546.0,0.0,2019-07-26,28688
6866,70518,S241,6.0,57.2,0.0,2019-07-26,28689
6867,70519,S241,21.0,127.4,0.0,2019-07-26,28690
6868,70520,S241,3.0,516.0,0.0,2019-07-26,28691
6869,70521,S241,3.0,516.0,0.0,2019-07-26,28692
6870,70522,S241,3.0,253.5,0.0,2019-07-26,28693
6871,70523,S241,24.0,50.7,0.0,2019-07-26,28694
6872,70524,S241,6.0,117.0,0.0,2019-07-26,28695
6873,70525,S241,6.0,29.25,0.0,2019-07-26,28696
6874,70526,S241,6.0,33.8,0.0,2019-07-26,28697
