id,ItemCode,Rate,Discount
39971,6792 018 00 0 0 018 0 0,1580,30
39972,6792 018 00 0 0 018 0 0,2086,15
39973,6792 018 00 0 0 018 0 0,0,0
39974,6792 018 00 0 0 020 0 0,2246,15
39975,6792 018 00 0 0 020 0 0,2246,25
39976,6792 018 00 0 0 020 0 0,2246,0
39977,6792 018 00 0 0 022 0 0,2119,30
39978,6792 018 00 0 0 027 0 0,3304,45
39979,6792 018 00 0 0 030 0 0,0,0
39980,6792 018 00 0 0 030 0 0,6569,15
39981,6792 019 00 0 0 008 0 0,805,0
39982,6792 020 00 0 0 030 0 0,19.20,0
39983,6792 021 00 0 0 006 0 0,880,25
39984,6792 021 00 0 0 006 0 0,0,0
39985,6792 021 00 0 0 006 0 0,624,0
39986,6792 021 00 0 0 008 0 0,1120,25
39987,6792 021 00 0 0 008 0 0,0,0
39988,6792 021 00 0 0 008 0 0,650,0
39989,6792 021 00 0 0 010 0 0,1360,25
39990,6792 021 00 0 0 010 0 0,0,0
39991,6792 021 00 0 0 010 0 0,676,0
39992,6792 021 00 0 0 012 0 0,806,0
39993,6792 022 00 0 0 040 0 0,1500,0
39994,6792 023 00 0 0 001 0 0,150,0
39995,6792 023 00 0 0 001 0 0,150.00,0
39996,6792 023 00 0 0 002 0 0,150,0
39997,6792 023 00 0 0 002 0 0,150.00,0
39998,6792 023 00 0 0 003 0 0,150,0
39999,6792 023 00 0 0 003 0 0,150.00,0
40000,6792 025 00 0 0 006 0 0,750.00,0
40001,6792 025 00 0 0 006 0 0,750,0
40002,6792 025 00 0 0 006 0 0,1800,0
40003,6792 025 00 0 0 008 0 0,750.00,0
40004,6792 025 00 0 0 008 0 0,1800,0
40005,6792 025 00 0 0 010 0 0,750.00,0
40006,6792 025 00 0 0 010 0 0,1800,0
40007,6792 025 00 0 0 012 0 0,750.00,0
40008,6792 025 00 0 0 012 0 0,1800,0
40009,6792 025 01 0 0 004 0 0,175.00,0
40010,6792 025 01 0 0 004 0 0,400,0
40011,6792 025 01 0 0 005 0 0,200.00,0
40012,6792 025 01 0 0 005 0 0,400,0
40013,6792 025 01 0 0 006 0 0,225.00,0
40014,6792 025 01 0 0 006 0 0,400,0
40015,6792 025 01 0 0 008 0 0,250.00,0
40016,6792 025 01 0 0 008 0 0,400,0
40017,6792 025 01 0 0 010 0 0,275.00,0
40018,6792 025 01 0 0 010 0 0,400,0
40019,6792 025 01 0 0 012 0 0,300.00,0
40020,6792 025 01 0 0 012 0 0,400,0
40021,6793 001 00 0 0 001 0 0,2550,0
40022,6793 001 00 0 0 001 0 0,2650,0
40023,6793 001 00 0 0 002 0 0,3500,0
40024,6793 001 00 0 0 002 0 0,3500.00,0
40025,6793 001 00 0 0 003 0 0,1714.19,0
40026,6793 001 00 0 0 003 0 0,2500,0
40027,6793 001 00 0 0 003 0 0,857.14,0
40028,6793 001 00 0 0 003 0 0,855,0
40029,6793 001 00 0 0 003 0 0,1762,0
40030,6793 001 00 0 0 003 0 0,1000,0
40031,6793 001 00 0 0 004 0 0,4000,0
40032,6793 001 00 0 0 004 0 0,4250,0
40033,6793 001 00 0 0 005 0 0,530,0
40034,6793 001 00 0 0 006 0 0,3951.67,0
40035,6793 001 00 0 0 006 0 0,4046,0
40036,6793 001 00 0 0 007 0 0,325,0
40037,6793 001 00 0 0 008 0 0,380,0
40038,6793 001 00 0 0 008 0 0,370.00,0
40039,6793 001 00 0 0 013 0 0,45.00,0
40040,6793 001 00 0 0 015 0 0,5500,0
40041,6793 001 00 0 0 016 0 0,171.33,0
40042,6793 001 00 0 0 017 0 0,13000,0
40043,6793 001 00 0 0 018 0 0,200,0
40044,6793 001 00 0 0 020 0 0,1524,0
40045,6793 001 00 0 0 021 0 0,2500,0
40046,6793 001 00 0 0 021 0 0,2245,0
40047,6793 001 00 0 0 024 0 0,10,0
40048,6793 001 00 0 0 024 0 1,28.572,0
40049,6793 001 00 0 0 024 0 2,153.31,0
40050,6793 001 00 0 0 024 0 2,170,0
40051,6793 001 00 0 0 026 0 0,34047.42,0
40052,6793 001 00 0 0 033 0 0,59000,0
40053,6793 001 00 0 0 035 0 0,2380.95,0
40054,6793 001 00 0 0 036 0 0,350,0
40055,6793 001 00 0 0 037 0 0,8000,0
40056,6793 001 00 0 0 037 0 0,1600,0
40057,6793 001 00 0 0 038 0 0,4500,0
40058,6793 001 00 0 0 041 0 0,2200,0
40059,6793 001 00 0 0 045 0 0,68.40,50
40060,6793 007 00 0 0 001 0 0,28333.33,0
40061,6793 008 00 0 0 001 0 0,6904.76,0
40062,6793 008 00 0 0 002 0 0,9047.62,0
40063,6793 009 00 0 0 001 0 0,28.57,0
40064,6793 009 00 0 0 002 0 0,28.57,0
40065,6793 010 00 0 0 001 0 0,38.10,0
40066,6793 010 00 0 0 002 0 0,28.57,0
40067,6793 011 00 0 0 001 0 0,128.57,0
40068,6793 012 00 0 0 001 0 0,428.57,0
40069,6793 013 00 0 0 001 0 0,461.90,0
40070,6793 013 00 0 0 001 0 0,357.14,0
40071,6793 014 00 0 0 001 0 0,433.33,0
40072,6793 015 00 0 0 001 0 0,138.10,0
40073,6793 016 00 0 0 001 0 0,9.52,0
40074,6793 017 00 0 0 001 0 0,1047.62,0
40075,6793 019 00 0 0 001 0 0,4952.38,0
40076,6793 020 00 0 0 001 0 0,3523.81,0
40077,6793 021 00 0 0 001 0 0,523.80,0
40078,6793 022 00 0 0 001 0 0,5714.29,0
40079,6793 023 00 0 0 001 0 0,13809.52,0
40080,6793 023 00 0 0 001 0 0,13547,0
40081,6793 023 00 0 0 001 0 0,14012.50,0
40082,6793 023 00 0 0 001 0 0,14047.61,0
40083,6793 023 00 0 0 001 0 0,14762,0
40084,6793 024 00 0 0 001 0 0,9285.71,0
40085,6793 024 00 0 0 002 0 0,15000,0
40086,6793 024 00 0 0 003 0 0,7429,0
40087,6793 025 00 0 0 001 0 0,1000,0
40088,6793 026 00 0 0 001 0 0,2400,0
40089,6793 026 00 0 0 002 0 0,10000,0
40090,6793 027 00 0 0 001 0 0,1000,0
40091,6793 029 00 0 0 001 0 0,21000,0
40092,6793 030 00 0 0 001 0 0,25,0
40093,6793 031 00 0 0 001 0 0,150,0
40094,6793 032 00 0 0 001 0 0,1500,0
40095,6793 033 00 0 0 001 0 0,5000,0
40096,6992 001 00 0 0 001 0 0,400,0
40097,6992 001 00 0 0 003 0 0,250,0
40098,6992 001 00 0 0 004 0 0,250,0
40099,6992 001 00 0 0 008 0 0,70,0
40100,6992 001 00 0 0 009 0 0,70,0
40101,6992 001 00 0 0 010 0 0,2250,0
40102,6992 001 00 0 0 011 0 0,1500,0
40103,6992 001 00 0 0 014 0 0,860,0
40104,6992 001 00 0 0 015 0 0,1540,0
40105,6992 001 00 0 0 015 0 0,1150,0
40106,6992 001 00 0 0 016 0 0,300,0
40107,6992 001 00 0 0 018 0 0,150,0
40108,6992 001 00 0 0 019 0 0,200,0
40109,6992 001 00 0 0 022 0 0,400,0
40110,6992 001 00 0 0 024 0 0,250,0
40111,6992 001 00 0 0 026 0 0,0,0
40112,6992 001 00 0 0 027 0 0,60,0
40113,6992 001 00 0 0 027 0 0,25.00,0
40114,6992 001 00 0 0 027 0 0,120,0
40115,6992 001 00 0 0 027 0 0,60,10
40116,6992 001 00 0 0 028 0 0,0,0.00
40117,6992 001 00 0 0 028 0 0,120,0
40118,6992 001 00 0 0 028 0 0,60,0
40119,6992 001 00 0 0 028 0 0,140,0
40120,6992 001 00 0 0 028 0 0,140,10
40121,6992 001 00 0 0 030 0 0,60,0
40122,6992 001 00 0 0 030 0 0,60.00,0
40123,6992 001 00 0 0 031 0 0,33,0
40124,6992 001 00 0 0 031 0 0,54,0
40125,6992 001 00 0 0 031 0 0,30.00,0
40126,6992 001 00 0 0 031 0 0,72,0
40127,6992 001 00 0 0 031 0 0,26,0
40128,6992 001 00 0 0 031 0 0,0,0
40129,6992 001 00 0 0 031 0 0,45,0
40130,6992 001 00 0 0 031 0 0,26.00,0
40131,6992 001 00 0 0 031 0 0,50,0
40132,6992 001 00 0 0 031 0 0,50.00,0
40133,6992 001 00 0 0 031 0 0,50.00,15
40134,6992 001 00 0 0 032 0 0,23,0
40135,6992 001 00 0 0 032 0 0,27,0
40136,6992 001 00 0 0 032 0 0,36,0
40137,6992 001 00 0 0 032 0 0,16.50,0
40138,6992 001 00 0 0 032 0 0,12,0
40139,6992 001 00 0 0 032 0 0,0,0
40140,6992 001 00 0 0 032 0 0,12.00,0
40141,6992 001 00 0 0 032 0 0,25,0
40142,6992 001 00 0 0 032 0 0,25.00,0
40143,6992 001 00 0 0 032 0 0,25.00,15
40144,6992 001 00 0 0 033 0 0,23,0
40145,6992 001 00 0 0 033 0 0,9,0
40146,6992 001 00 0 0 033 0 0,7,0
40147,6992 001 00 0 0 033 0 0,0,0
40148,6992 001 00 0 0 033 0 0,33,0
40149,6992 001 00 0 0 033 0 0,7.00,0
40150,6992 001 00 0 0 033 0 0,13.00,0
40151,6992 001 00 0 0 034 0 0,4050,0
40152,6992 001 00 0 0 035 0 0,650,0
40153,6992 001 00 0 0 036 0 0,100,0
40154,6992 001 00 0 0 037 0 0,250,0
40155,6992 001 00 0 0 037 0 0,140,10
40156,6992 001 00 0 0 037 0 0,126.00,0
40157,6992 001 00 0 0 037 0 0,945,25
40158,6992 001 00 0 0 037 0 0,445,0
40159,6992 001 00 0 0 037 0 0,140,0
40160,6992 001 00 0 0 038 0 0,140,0
40161,6992 001 00 0 0 038 0 0,110,10
40162,6992 001 00 0 0 038 0 0,99.00,0
40163,6992 001 00 0 0 038 0 0,75,0
40164,6992 001 00 0 0 039 0 0,350,0
40165,6992 004 00 0 0 008 0 0,70,0
40166,6992 004 00 0 0 010 0 0,70,0
40167,6992 004 00 0 0 012 0 0,140,0
40168,6992 004 00 0 0 014 0 0,140,0
40169,6992 004 00 0 0 016 0 0,70,0
40170,6992 004 00 0 0 018 0 0,70,0
40171,6992 005 00 0 0 006 0 0,105,0
40172,6992 005 00 0 0 008 0 0,120,0
40173,6992 005 00 0 0 010 0 0,140,0
40174,6992 007 01 0 0 001 0 0,800000,0
40175,6992 007 01 0 0 002 0 0,20000,0
40176,6992 007 01 0 0 003 0 0,310000,0
40177,6992 007 01 0 0 004 0 0,17000,0
40178,6993 001 00 0 0 005 0 0,2250,0
40179,6993 001 00 0 0 008 0 1,69000,0
40180,6993 001 00 0 0 008 0 1,69000.00,0
40181,6993 001 00 0 0 008 0 2,980,0
40182,6993 001 00 0 0 008 0 2,980.00,0
40183,6993 001 00 0 0 008 0 3,675,0
40184,6993 001 00 0 0 008 0 3,675.00,0
40185,6993 001 00 0 0 008 0 4,980,0
40186,6993 001 00 0 0 008 0 4,980.00,0
40187,6993 001 00 0 0 008 0 5,250000,0
40188,6993 001 00 0 0 008 0 7,3899,5
40189,6993 001 00 0 0 008 0 8,130,0
40190,6993 001 00 0 0 008 0 9,16,0
40191,6993 001 00 0 0 008 1 0,300,0
40192,6993 001 00 0 0 010 0 0,22000,0
40193,6993 001 00 0 0 011 0 0,0,0.00
40194,6993 001 00 0 0 011 0 0,10,0
40195,6993 001 00 0 0 017 0 0,270000,0
40196,6993 001 00 0 0 024 0 0,45,0
40197,6993 001 00 0 0 024 0 0,50,0
40198,6993 001 00 0 0 024 0 0,50.00,0
40199,6993 001 00 0 0 024 0 0,390,0
40200,6993 001 00 0 0 024 0 0,320,0
40201,6993 001 00 0 0 025 0 0,50,0
40202,6993 001 00 0 0 025 0 0,50.00,0
40203,6993 001 00 0 0 025 0 0,320,0
40204,6993 001 00 0 0 026 0 0,55,0
40205,6993 001 00 0 0 026 0 0,50,0
40206,6993 001 00 0 0 026 0 0,50.00,0
40207,6993 001 00 0 0 026 0 0,675,0
40208,6993 001 00 0 0 027 0 0,45,0
40209,6993 001 00 0 0 027 0 0,55,0
40210,6993 001 00 0 0 027 0 0,45.00,0
40211,6993 001 00 0 0 028 0 0,55,0
40212,6993 001 00 0 0 030 0 0,500,0
40213,6993 001 00 0 0 031 0 0,20000,0
40214,6993 001 00 0 0 032 0 0,1060,15
40215,6993 001 00 0 0 033 0 0,1875,0
40216,6993 001 00 0 0 034 0 0,2250,0
40217,6993 001 00 0 0 035 0 0,2275,0
40218,6993 001 00 0 0 036 0 0,10152,0
40219,6993 001 00 0 0 037 0 0,2200,0
40220,6993 001 00 0 0 037 0 0,2200.00,0
40221,6993 001 00 0 0 037 0 0,2400,0
40222,6993 001 00 0 0 039 0 0,5500,0
40223,6993 001 01 0 0 008 0 1,52.36,0
40224,6993 001 01 0 3 040 1 2,105750,0
40225,6993 001 02 0 0 008 0 1,80.00,0
40226,6993 001 02 0 0 008 0 2,266.00,0
40227,6993 001 02 0 0 008 0 3,438.00,0
40228,6993 001 04 0 0 020 1 0,3000,0
40229,6993 002 00 0 0 016 0 0,540,0
40230,6993 002 00 0 0 017 0 0,1568,0
40231,6993 002 00 0 0 018 0 0,7208,0
40232,6993 002 00 0 0 019 0 0,1780,0
40233,6993 002 00 0 0 020 0 0,5035,0
40234,6993 002 00 0 0 021 0 0,1500,0
40235,6993 002 00 0 0 022 0 0,1500,0
40236,7050 001 00 0 0 029 0 0,470,10
40237,7050 001 00 0 7 036 1 0,1.4,0
40238,7050 001 00 0 7 036 1 0,1.47,5
40239,7050 001 00 0 7 036 1 0,1.30,5
40240,7050 001 00 0 7 036 1 0,1.24,0
40241,7050 001 00 0 7 036 2 0,1.4,0
40242,7050 001 00 0 7 036 2 0,1.47,5
40243,7050 001 00 0 7 036 2 0,1.30,5
40244,7050 001 00 0 7 036 2 0,1.24,0
40245,7050 001 00 0 7 036 3 0,1.47,5
40246,7050 001 00 0 7 036 3 0,1.30,5
40247,7050 001 00 0 7 036 4 0,1.47,5
40248,7050 001 00 0 7 036 4 0,1.30,5
40249,7050 001 00 0 7 036 5 0,1.47,0
40250,7050 001 01 0 0 025 1 1,2.75,0
40251,7050 001 01 0 0 050 1 1,5.40,0
40252,7050 001 01 0 0 050 1 1,5.75,15
40253,7050 001 01 0 0 050 1 1,5.72,17.5
40254,7050 001 01 0 0 050 1 1,5.72,15
40255,7050 001 01 0 0 075 1 1,6.51,18.00
40256,7050 001 01 0 0 100 1 1,9.28,18
40257,7050 001 01 0 0 100 1 1,9.69,18
40258,7050 001 01 0 0 100 1 1,4.95,18
40259,7050 001 01 0 0 100 1 1,12.29,18
40260,7050 001 01 0 0 100 1 1,12.29,17.5
40261,7050 001 01 0 0 100 1 1,10.14,17.5
40262,7050 001 01 0 0 100 1 1,10.03,17.5
40263,7050 001 01 0 0 150 1 1,14.31,18
40264,7050 001 01 0 0 150 1 1,14.47,18
40265,7050 001 01 0 0 150 1 1,11.96,18
40266,7050 001 01 0 0 150 1 1,12.41,18
40267,7050 001 01 0 0 150 1 1,18.18,18
40268,7050 001 01 0 0 150 1 1,18.18,17.5
40269,7050 001 01 0 0 150 1 1,14.83,15
40270,7050 001 01 0 0 200 1 1,27.34,18.00
40271,7050 001 01 0 0 200 1 1,21.27,18
40272,7050 001 01 0 0 200 1 1,17.11,0
40273,7050 001 01 0 0 200 1 1,17.11,18
40274,7050 001 01 0 0 400 1 1,38.50,18
40275,7050 001 01 0 0 600 1 1,59,18
40276,7050 001 01 0 0 600 1 1,61.38,18
40277,7050 001 01 0 0 600 1 1,77.20,18
40278,7050 001 01 0 7 036 1 0,1.10,0
40279,7050 001 01 0 7 036 1 0,1.20,0
40280,7050 001 01 1 0 050 1 1,5.20,18.00
40281,7050 001 01 1 0 050 1 1,5.40,18.00
40282,7050 001 01 1 0 050 1 1,5.40,18
40283,7050 001 01 1 0 050 1 1,5.54,18
40284,7050 001 01 1 0 050 1 1,7.01,18
40285,7050 001 01 1 0 100 1 1,9.52,18.00
40286,7050 001 01 1 0 150 1 1,14.47,0
40287,7050 001 01 1 4 036 1 0,2.88,0
40288,7050 001 01 1 4 036 1 0,2.80,0
40289,7050 001 01 1 4 036 1 0,3.10,0
40290,7050 001 01 1 4 036 1 0,3.40,0
40291,7050 001 01 1 4 036 1 0,3.96,0
40292,7050 001 01 1 4 036 1 0,2.20,0
40293,7050 001 01 1 4 036 1 0,2.40,0
40294,7050 001 01 1 4 036 2 0,3.40,0
40295,7050 001 01 1 4 036 3 0,3.40,0
40296,7050 001 01 1 4 036 3 0,3.96,0
40297,7050 001 01 1 4 036 3 0,2.20,0
40298,7050 001 01 1 4 036 3 0,2.40,0
40299,7050 001 01 1 4 036 3 0,2.88,0
40300,7050 001 01 2 0 050 1 1,5.40,0
40301,7050 001 01 2 0 050 1 1,5.72,17.5
40302,7050 001 01 2 0 075 1 1,6.51,18.00
40303,7050 001 01 2 0 100 1 1,9.69,18
40304,7050 001 01 2 0 100 1 1,4.95,18
40305,7050 001 01 2 0 100 1 1,12.29,17.5
40306,7050 001 01 2 0 100 1 1,10.14,17.5
40307,7050 001 01 2 0 100 1 1,10.03,17.5
40308,7050 001 01 2 0 150 1 1,14.31,18.00
40309,7050 001 01 2 0 150 1 1,12.47,0.00
40310,7050 001 01 2 0 150 1 1,14.31,18
40311,7050 001 01 2 0 150 1 1,14.47,18
40312,7050 001 01 2 0 150 1 1,11.96,18
40313,7050 001 01 2 0 150 1 1,12.41,18
40314,7050 001 01 2 0 150 1 1,18.18,18
40315,7050 001 01 2 0 150 1 1,18.18,17.5
40316,7050 001 01 2 0 200 1 1,21.27,18
40317,7050 001 01 2 0 200 1 1,27.34,0
40318,7050 001 01 2 0 200 1 1,22.41,18
40319,7050 001 01 2 0 200 1 1,17.11,0
40320,7050 001 01 2 0 200 1 1,17.11,18
40321,7050 001 01 2 0 200 1 1,19.39,18
40322,7050 001 01 2 0 400 1 1,38.50,18
40323,7050 001 01 2 0 400 1 1,38.50,0
40324,7050 001 01 2 0 400 1 1,42.89,10
40325,7050 001 01 2 0 600 1 1,65.95,22.50
40326,7050 001 01 3 0 050 1 1,5.20,18.00
40327,7050 001 01 3 0 050 1 1,5.40,18.00
40328,7050 001 01 3 0 050 1 1,5.40,18
40329,7050 001 01 3 0 050 1 1,5.54,18
40330,7050 001 01 3 0 050 1 1,4.60,18
40331,7050 001 01 3 0 050 1 1,4.95,18
40332,7050 001 01 3 0 050 1 1,4.95,0
40333,7050 001 01 3 0 050 1 1,7.01,17.5
40334,7050 001 01 3 0 050 1 1,4.95,17.5
40335,7050 001 01 3 0 050 1 1,5.72,17.5
40336,7050 001 01 3 0 050 1 1,4.72,17.5
40337,7050 001 01 4 0 100 1 1,9.69,18
40338,7050 001 01 4 0 100 1 1,8.39,18
40339,7050 001 01 4 0 100 1 1,12.29,17.5
40340,7050 001 01 4 0 150 1 1,14.31,18.00
40341,7050 001 01 4 0 150 1 1,12.47,0.00
40342,7050 001 01 4 0 150 1 1,14.31,18
40343,7050 001 01 4 0 150 1 1,14.47,18
40344,7050 001 01 4 0 150 1 1,11.96,18
40345,7050 001 01 4 0 150 1 1,12.41,18
40346,7050 001 01 4 0 150 1 1,18.18,17.5
40347,7050 001 01 4 0 200 1 1,21.27,18
40348,7050 001 01 4 0 200 1 1,27.34,0
40349,7050 001 01 4 0 200 1 1,22.41,18
40350,7050 001 01 4 0 200 1 1,17.11,0
40351,7050 001 01 4 0 200 1 1,17.11,18
40352,7050 001 01 4 0 200 1 1,19.39,18
40353,7050 001 01 4 0 400 1 1,38.50,18
40354,7050 001 01 4 0 600 1 1,65.95,22.50
40355,7050 001 01 6 0 050 1 1,5.20,18.00
40356,7050 001 01 6 0 050 1 1,5.40,18.00
40357,7050 001 01 6 0 050 1 1,5.40,18
40358,7050 001 01 6 0 050 1 1,4.43,0
40359,7050 001 01 6 0 050 1 1,5.54,18
40360,7050 001 01 6 0 050 1 1,4.60,18
40361,7050 001 01 6 0 050 1 1,4.95,18
40362,7050 001 01 6 0 050 1 1,7.01,18
40363,7050 001 01 6 0 050 1 1,7.01,17.5
40364,7050 001 01 6 0 075 0 0,6.51,18.00
40365,7050 001 01 6 0 100 1 1,9.28,18
40366,7050 001 01 6 0 100 1 1,9.28,0
40367,7050 001 01 6 0 100 1 1,9.69,18
40368,7050 001 01 6 0 100 1 1,8.39,18
40369,7050 001 01 6 0 100 1 1,12.29,17.5
40370,7050 001 01 6 0 100 1 1,7.01,17.5
40371,7050 001 01 6 0 150 1 1,14.31,18.00
40372,7050 001 01 6 0 150 1 1,12.47,0.00
40373,7050 001 01 6 0 150 1 1,14.31,18
40374,7050 001 01 6 0 150 1 1,14.47,18
40375,7050 001 01 6 0 150 1 1,11.96,18
40376,7050 001 01 6 0 150 1 1,12.41,18
40377,7050 001 01 6 0 150 1 1,18.18,18
40378,7050 001 01 6 0 150 1 1,18.18,17.5
40379,7050 001 01 6 0 150 1 1,12.29,17.5
40380,7050 001 01 6 0 200 1 1,21.27,18
40381,7050 001 01 6 0 200 1 1,27.34,0
40382,7050 001 01 6 0 200 1 1,22.41,18
40383,7050 001 01 6 0 200 1 1,17.11,0
40384,7050 001 01 6 0 200 1 1,17.11,18
40385,7050 001 01 6 0 200 1 1,19.39,18
40386,7050 001 01 6 0 400 1 1,38.50,18
40387,7050 001 01 6 0 400 1 1,38.50,0
40388,7050 001 01 6 0 400 1 1,42.89,10
40389,7050 001 01 6 0 600 1 1,59.50,18.00
40390,7050 001 01 7 0 050 1 1,5.20,18.00
40391,7050 001 01 7 0 050 1 1,5.40,18.00
40392,7050 001 01 7 0 050 1 1,5.40,18
40393,7050 001 01 7 0 050 1 1,5.54,18
40394,7050 001 01 7 0 050 1 1,4.60,18
40395,7050 001 01 7 0 050 1 1,4.60,17
40396,7050 001 01 7 0 050 1 1,4.95,18
40397,7050 001 01 7 0 050 1 1,7.01,18
40398,7050 001 01 7 0 050 1 1,7.01,17.5
40399,7050 001 01 7 0 150 1 1,14.31,18
40400,7050 001 01 8 0 025 1 1,2.75,0
40401,7050 001 01 8 0 050 1 1,5.20,18.00
40402,7050 001 01 8 0 050 1 1,5.40,18.00
40403,7050 001 01 8 0 050 1 1,5.40,18
40404,7050 001 01 8 0 050 1 1,5.54,18
40405,7050 001 01 8 0 050 1 1,4.60,18
40406,7050 001 01 8 0 050 1 1,4.95,18
40407,7050 001 01 8 0 050 1 1,7.01,18
40408,7050 001 01 8 0 050 1 1,7.01,17.5
40409,7050 001 01 8 0 050 1 1,18.18,17.5
40410,7050 001 01 8 0 050 1 1,4.95,17.5
40411,7050 001 01 8 0 050 1 1,5.72,17.5
40412,7050 001 01 8 0 050 1 1,4.72,17.5
40413,7050 001 01 8 0 050 1 1,5.72,15
40414,7050 001 01 8 0 600 1 1,59.50,0
40415,7050 001 01 9 0 150 1 1,14.31,18.00
40416,7050 001 01 9 0 150 1 1,14.31,18
40417,7050 001 01 9 0 150 1 1,14.47,18
40418,7050 001 01 9 0 150 1 1,11.96,18
40419,7050 001 01 9 0 150 1 1,11.96,17
40420,7050 001 01 9 0 150 1 1,12.78,18
40421,7050 001 01 9 0 150 1 1,18.18,17.5
40422,7050 001 01 9 0 150 1 1,7.01,17.5
40423,7050 001 02 0 0 025 1 2,36.50,0
40424,7050 001 02 0 0 025 2 2,41.06,17.50
40425,7050 001 02 0 0 050 2 2,46.77,17.5
40426,7050 001 02 0 0 050 2 2,48.31,18
40427,7050 001 02 0 0 050 2 2,43,17.5
40428,7050 001 02 0 0 050 2 2,68,17.5
40429,7050 001 03 0 0 050 1 2,24.40,18.00
40430,7050 001 03 0 0 050 1 2,24.40,17.50
40431,7050 001 03 0 0 050 1 2,24.38,17.5
40432,7050 001 03 0 0 050 1 2,24.57,18
40433,7050 001 03 0 0 050 1 2,20.75,17
40434,7050 001 03 0 0 050 1 2,24.38,17.50
40435,7050 001 03 0 0 050 1 2,16.79,0
40436,7050 001 03 0 0 050 1 2,24.38,17
40437,7050 001 03 0 0 050 1 2,31.64,17.5
40438,7050 001 03 0 0 050 2 2,57.43,0
40439,7050 001 03 0 0 100 1 2,39.19,17.50
40440,7050 001 03 0 0 100 1 2,38.57,18
40441,7050 001 03 0 0 100 1 2,33.00,17
40442,7050 001 03 0 0 100 1 2,33,17
40443,7050 001 03 0 0 100 1 2,26,0
40444,7050 001 03 0 0 100 2 2,80.27,17.5
40445,7050 001 03 0 0 250 1 2,82.25,18
40446,7050 001 04 0 0 025 2 2,73,17.5
40447,7050 001 04 0 0 050 1 2,30.74,17.50
40448,7050 001 04 0 0 050 2 2,69.45,17.5
40449,7050 001 04 0 0 050 2 2,71.65,18
40450,7050 001 04 0 0 050 2 2,89.65,17.5
40451,7050 001 04 0 0 150 1 2,68.82,17.5
40452,7050 001 04 0 0 150 2 2,126.83,18
40453,7050 001 04 0 0 150 2 2,161,17.5
40454,7050 001 05 0 0 050 1 2,37.52,17.50
40455,7050 001 05 0 0 050 1 2,29.02,18
40456,7050 001 05 0 0 075 1 2,54.90,17.5
40457,7050 001 05 0 0 100 1 2,65.28,18.00
40458,7050 001 05 0 0 100 1 2,64.13,18
40459,7050 001 05 0 0 100 1 2,82.61,17.5
40460,7050 001 05 0 0 150 0 7,362.57,17.5
40461,7050 001 05 0 0 150 0 7,299.12,0
40462,7050 001 05 0 0 150 1 2,85.19,17.5
40463,7050 001 05 0 0 150 1 2,110.66,17.5
40464,7050 001 05 0 0 250 1 2,143.32,17.5
40465,7050 001 05 0 0 250 1 2,143.32,0
40466,7050 001 05 0 0 250 1 2,121.89,0
40467,7050 001 05 0 0 250 1 2,96,0
40468,7050 001 05 0 0 600 1 2,348.22,0
40469,7050 001 05 0 0 600 1 2,341.49,18
40470,7050 001 05 0 0 600 1 2,295.73,17
40471,7050 001 05 0 0 600 1 2,359.34,17.5
40472,7050 001 07 0 0 050 1 2,49.63,17.50
40473,7050 001 07 0 0 050 1 2,51.70,18
40474,7050 001 07 0 0 050 1 2,51.70,17
40475,7050 001 07 0 0 050 1 2,48.83,17.5
40476,7050 001 07 0 0 100 1 2,80.67,17.50
40477,7050 001 07 0 0 100 1 2,78.66,17.5
40478,7050 001 07 0 0 150 1 2,110.00,17.50
40479,7050 001 07 0 0 150 1 2,114.83,18
40480,7050 001 07 0 0 150 1 2,90,17
40481,7050 001 07 0 0 150 2 1,234.57,0
40482,7050 001 07 0 0 250 1 2,183,17.50
40483,7050 001 07 0 0 250 1 2,124,0
40484,7050 001 08 0 0 050 2 2,138,17.5
40485,7050 001 12 0 0 014 1 2,76.80,0
40486,7050 001 12 0 0 025 2 2,119.28,17.5
40487,7050 001 12 0 0 050 1 2,90.36,17.50
40488,7050 001 12 0 0 050 1 2,77,17
40489,7050 001 12 0 0 050 1 2,83.42,17.5
40490,7050 001 12 0 0 050 2 2,80,0
40491,7050 001 14 0 0 014 2 2,82.25,0
40492,7050 001 18 0 0 050 1 2,120.22,18.00
40493,7050 001 18 0 0 050 1 2,132,25.00
40494,7050 001 18 0 0 050 1 2,123.00,17.50
40495,7050 001 18 0 0 050 1 2,120.08,17.5
40496,7050 001 18 0 0 050 1 2,101,17
40497,7050 001 18 0 0 050 2 2,123,0
40498,7050 001 21 0 0 050 0 0,172.53,18
40499,7050 001 21 0 0 050 0 0,150,0
40500,7050 001 21 0 0 050 0 0,321.30,17.5
40501,7050 001 21 0 0 050 0 0,321,17.5
40502,7050 001 24 0 0 050 1 2,241.19,0
40503,7050 001 40 0 0 014 1 2,412,0
40504,7050 002 01 0 0 025 1 1,2.75,0
40505,7050 002 01 0 0 050 1 1,4.80,0
40506,7050 002 01 0 0 150 1 1,12.94,33
40507,7050 002 01 0 0 150 1 1,14.26,33
40508,7050 002 01 0 0 150 1 1,14.97,33
40509,7050 002 01 0 0 150 1 1,14.82,20
40510,7050 002 01 0 0 200 1 1,18.96,20
40511,7050 002 01 0 2 040 0 0,2365,27.50
40512,7050 002 01 2 0 025 1 1,2.75,0
