Id,ItemId,SupplierId,Qty,Rate,Discount,DelDate,DMid
6801,62350,S098,4.0,90.0,0.0,2018-08-08,26362
6802,62361,S098,2.0,485.0,0.0,2018-08-02,26391
6803,62409,S098,2.0,130.0,0.0,2018-08-10,26413
6804,62462,S158,4.0,7500.0,0.0,2018-08-17,26454
6805,62463,S158,4.0,10500.0,0.0,2018-08-17,26455
6806,62467,S158,2.0,1450.0,0.0,2018-08-18,26456
6807,62468,S158,2.0,530.0,0.0,2018-08-18,26457
6808,62469,S158,2.0,1050.0,0.0,2018-08-18,26458
6809,62470,S158,2.0,390.0,0.0,2018-08-18,26459
6810,62501,V042,3.0,735.0,0.0,2018-08-22,26498
6811,62502,V042,12.0,410.0,0.0,2018-08-22,26499
6812,62505,V042,2.0,200.0,0.0,2018-08-22,26502
6813,62505,S098,2.0,200.0,0.0,2018-06-04,26502
6814,62506,S098,1.0,100.0,0.0,2018-08-22,26506
6815,62526,S061,2.0,523.0,0.0,2018-08-25,26512
6816,62536,S098,2.0,9000.0,0.0,2018-08-30,26565
6817,62544,V030,2.0,790.0,0.0,2018-08-30,26568
6818,62545,V030,3.0,8431.0,0.0,2018-08-30,26569
6819,62546,V030,20.0,115.0,0.0,2018-08-30,26570
6820,62548,M003,4.0,180.0,0.0,2018-08-30,26576
6821,62702,S098,12.0,40.0,0.0,2018-09-26,26636
6822,62703,S098,12.0,70.0,0.0,2018-09-26,26637
6823,64674,V001,1.0,240.0,0.0,2018-12-13,26887
6824,64675,V001,1.0,220.0,0.0,2018-12-13,26888
6825,64676,V001,1.0,220.0,0.0,2018-12-13,26889
6826,64677,V001,1.0,240.0,0.0,2018-12-13,26890
6827,64678,V001,1.0,220.0,0.0,2018-12-13,26891
6828,64679,V001,1.0,220.0,0.0,2018-12-13,26892
6829,64680,V001,2.0,220.0,0.0,2018-12-13,26893
6830,64681,V001,2.0,200.0,0.0,2018-12-13,26894
6831,64682,V001,2.0,220.0,0.0,2018-12-13,26895
6832,64683,V001,2.0,220.0,0.0,2018-12-13,26896
6833,64684,V001,2.0,220.0,0.0,2018-12-13,26897
6834,64685,V001,2.0,240.0,0.0,2018-12-13,26898
6835,64686,V001,1.0,240.0,0.0,2018-12-13,26899
6836,64687,V001,2.0,240.0,0.0,2018-12-13,26900
6837,64688,V001,1.0,240.0,0.0,2018-12-13,26901
6838,64695,M003,2.0,290.0,0.0,2018-12-14,26908
6839,64696,M003,8.0,290.0,0.0,2018-12-14,26909
6840,64697,M003,2.0,290.0,0.0,2018-12-14,26910
6841,64706,S061,1.0,340.0,0.0,2018-12-15,26911
6842,64707,S061,2.0,750.0,0.0,2018-12-15,26912
6843,64708,S061,1.0,375.0,0.0,2018-12-15,26913
6844,64709,S061,1.0,375.0,0.0,2018-12-15,26914
6845,64710,S061,2.0,530.0,0.0,2018-12-15,26915
6846,64711,S061,2.0,530.0,0.0,2018-12-15,26916
6847,64712,S061,2.0,530.0,0.0,2018-12-15,26917
6848,64713,S061,2.0,530.0,0.0,2018-12-15,26918
6849,64714,S061,1.0,530.0,0.0,2018-12-15,26919
6850,64715,S061,1.0,530.0,0.0,2018-12-15,26920
6851,64716,S061,1.0,500.0,0.0,2018-12-15,26921
6852,64717,S061,1.0,1100.0,0.0,2018-12-15,26922
6853,64718,S061,2.0,1100.0,0.0,2018-12-15,26923
6854,64719,S061,1.0,320.0,0.0,2018-12-15,26924
6855,64720,S061,4.0,140.0,0.0,2018-12-15,26925
