Id,PODId,GQNId,GSNId,ItemId,DebitType,DebitValue,PFAmt,ExStBasicInPer,ExStEducessInPer,ExStShecessInPer,ExStBasic,ExStEducess,ExStShecess,CustomDuty,VAT,CST,Freight,TarrifNo,BCDOpt,BCD,BCDValue,ValueForCVD,ValueForEdCessCD,EdCessOnCDOpt,EdCessOnCD,EdCessOnCDValue,SHEDCessOpt,SHEDCess,SHEDCessValue,TotDuty,TotDutyEDSHED,Insurance,ValueWithDuty,MId
37498,63633,46072,0,5595,0,0.0,0.0,9.0,0.0,0.0,5.05,0.0,0.0,0.0,5.51,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9772
37499,63625,46065,0,6000,0,0.0,0.0,9.0,0.0,0.0,3.52,0.0,0.0,0.0,3.84,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9773
37500,63626,46066,0,5641,0,0.0,0.0,9.0,0.0,0.0,3.89,0.0,0.0,0.0,4.24,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9773
37501,63627,46067,0,7028,0,0.0,0.0,9.0,0.0,0.0,46.22,0.0,0.0,0.0,50.38,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9773
37502,63628,46068,0,7007,0,0.0,0.0,9.0,0.0,0.0,55.84,0.0,0.0,0.0,60.87,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9773
37503,63418,46230,0,29221,0,0.0,0.0,9.0,0.0,0.0,108.0,0.0,0.0,0.0,117.72,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9774
37504,63419,46231,0,83738,0,0.0,0.0,9.0,0.0,0.0,189.0,0.0,0.0,0.0,206.01,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9775
37505,63138,46162,0,70906,0,0.0,0.0,9.0,0.0,0.0,3057.84,0.0,0.0,0.0,3333.05,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9776
37506,63513,46093,0,85849,0,0.0,0.0,9.0,0.0,0.0,95.36,0.0,0.0,0.0,103.94,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9777
37507,63514,46094,0,84428,0,0.0,0.0,9.0,0.0,0.0,95.36,0.0,0.0,0.0,103.94,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9777
37508,63424,0,5968,86194,0,0.0,0.0,9.0,0.0,0.0,1816.38,0.0,0.0,0.0,1979.85,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9778
37509,63417,0,5977,86189,0,0.0,0.0,9.0,0.0,0.0,900.0,0.0,0.0,0.0,981.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9779
37510,63618,46058,0,68655,0,0.0,0.0,9.0,0.0,0.0,121.5,0.0,0.0,0.0,132.44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9780
37511,63619,46059,0,5555,0,0.0,0.0,9.0,0.0,0.0,21.46,0.0,0.0,0.0,23.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9780
37512,63620,46060,0,5559,0,0.0,0.0,9.0,0.0,0.0,12.57,0.0,0.0,0.0,13.71,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9780
37513,63621,46061,0,83877,0,0.0,0.0,9.0,0.0,0.0,117.0,0.0,0.0,0.0,127.53,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9780
37514,63622,46062,0,82311,0,0.0,0.0,9.0,0.0,0.0,135.0,0.0,0.0,0.0,147.15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9780
37515,63623,46063,0,60174,0,0.0,0.0,9.0,0.0,0.0,100.8,0.0,0.0,0.0,109.87,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9780
37516,63624,46064,0,15614,0,0.0,0.0,9.0,0.0,0.0,12.96,0.0,0.0,0.0,14.13,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9780
37517,63372,46009,0,86173,0,0.0,0.0,9.0,0.0,0.0,64.8,0.0,0.0,0.0,70.63,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9781
37518,63576,46037,0,5656,0,0.0,0.0,9.0,0.0,0.0,81.81,0.0,0.0,0.0,89.17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9782
37519,63584,46025,0,73943,0,0.0,0.0,9.0,0.0,0.0,35.33,0.0,0.0,0.0,38.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9783
37520,63585,46026,0,5648,0,0.0,0.0,9.0,0.0,0.0,20.37,0.0,0.0,0.0,22.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9783
37521,63586,46027,0,5593,0,0.0,0.0,9.0,0.0,0.0,12.07,0.0,0.0,0.0,13.16,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9783
37522,63583,0,5969,85188,0,0.0,0.0,9.0,0.0,0.0,42.93,0.0,0.0,0.0,46.79,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9784
37523,63577,46038,0,6579,0,0.0,0.0,9.0,0.0,0.0,64.46,0.0,0.0,0.0,70.26,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9785
37524,63578,46039,0,62868,0,0.0,0.0,9.0,0.0,0.0,8.19,0.0,0.0,0.0,8.93,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9786
37525,63568,46044,0,83431,0,0.0,0.0,9.0,0.0,0.0,972.0,0.0,0.0,0.0,1059.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9787
37526,63569,46045,0,82386,0,0.0,0.0,9.0,0.0,0.0,810.0,0.0,0.0,0.0,882.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9787
37527,63592,46028,0,81116,0,0.0,0.0,9.0,0.0,0.0,0.63,0.0,0.0,0.0,0.69,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9788
37528,63593,46029,0,7255,0,0.0,0.0,9.0,0.0,0.0,0.36,0.0,0.0,0.0,0.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9788
37529,63594,46030,0,7241,0,0.0,0.0,9.0,0.0,0.0,0.54,0.0,0.0,0.0,0.59,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9788
37530,63595,46031,0,5555,0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,9.81,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9788
37531,63596,46032,0,5552,0,0.0,0.0,9.0,0.0,0.0,7.2,0.0,0.0,0.0,7.85,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9788
37532,63597,46033,0,5525,0,0.0,0.0,9.0,0.0,0.0,7.2,0.0,0.0,0.0,7.85,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9788
37533,63598,46034,0,5528,0,0.0,0.0,9.0,0.0,0.0,7.2,0.0,0.0,0.0,7.85,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9788
37534,63599,46035,0,5523,0,0.0,0.0,9.0,0.0,0.0,7.2,0.0,0.0,0.0,7.85,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9788
37535,63600,46036,0,5520,0,0.0,0.0,9.0,0.0,0.0,7.2,0.0,0.0,0.0,7.85,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9788
37536,63433,0,5978,86209,0,0.0,0.0,9.0,0.0,0.0,1900.8,0.0,0.0,0.0,2071.87,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9789
37537,63575,0,5967,46550,0,0.0,0.0,9.0,0.0,0.0,54.0,0.0,0.0,0.0,58.86,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9790
37538,63574,46043,0,70931,0,0.0,0.0,9.0,0.0,0.0,101.25,0.0,0.0,0.0,110.36,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9791
37539,63649,0,5974,86373,0,0.0,0.0,9.0,0.0,0.0,90.0,0.0,0.0,0.0,98.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9792
37540,63648,0,5973,86374,0,0.0,0.0,9.0,0.0,0.0,16.2,0.0,0.0,0.0,17.66,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9792
37541,63616,46056,0,83776,0,0.0,0.0,9.0,0.0,0.0,936.0,0.0,0.0,0.0,1020.24,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9793
37542,63617,46057,0,83912,0,0.0,0.0,9.0,0.0,0.0,864.0,0.0,0.0,0.0,941.76,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9793
37543,63605,0,5964,86409,0,0.0,0.0,9.0,0.0,0.0,175.5,0.0,0.0,0.0,191.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9794
37544,63601,46047,0,83912,0,0.0,0.0,9.0,0.0,0.0,1800.0,0.0,0.0,0.0,1962.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9795
37545,63602,46048,0,83776,0,0.0,0.0,9.0,0.0,0.0,1800.0,0.0,0.0,0.0,1962.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9795
37546,63603,46049,0,83431,0,0.0,0.0,9.0,0.0,0.0,810.0,0.0,0.0,0.0,882.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9795
37547,63604,46050,0,82386,0,0.0,0.0,9.0,0.0,0.0,810.0,0.0,0.0,0.0,882.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9795
37548,63606,0,5963,86408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9796
37549,63652,46018,0,68927,0,0.0,0.0,9.0,0.0,0.0,360.0,0.0,0.0,0.0,392.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9797
37550,63651,0,5976,86431,0,0.0,0.0,9.0,0.0,0.0,93.6,0.0,0.0,0.0,102.02,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9798
37551,63650,0,5975,86432,0,0.0,0.0,9.0,0.0,0.0,93.6,0.0,0.0,0.0,102.02,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9798
37552,62809,46082,0,84700,0,0.0,0.0,9.0,0.0,0.0,209.98,0.0,0.0,0.0,228.88,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9799
37553,63614,46054,0,79628,0,0.0,0.0,9.0,0.0,0.0,28.21,0.0,0.0,0.0,30.75,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9800
37554,63612,46052,0,83989,0,0.0,0.0,9.0,0.0,0.0,17.39,0.0,0.0,0.0,18.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9800
37555,63613,46053,0,83396,0,0.0,0.0,9.0,0.0,0.0,30.08,0.0,0.0,0.0,32.79,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9800
37556,63565,0,5959,86122,0,0.0,0.0,9.0,0.0,0.0,28.62,0.0,0.0,0.0,31.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9801
37557,63564,46083,0,86379,0,0.0,0.0,9.0,0.0,0.0,15.75,0.0,0.0,0.0,17.17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9802
37558,64054,0,5986,86152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9803
37559,64060,0,5987,75409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9804
37560,63611,46051,0,83759,0,0.0,0.0,9.0,0.0,0.0,112.5,0.0,0.0,0.0,122.62,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9805
37561,63555,46081,0,70905,0,0.0,0.0,9.0,0.0,0.0,1799.6,0.0,0.0,0.0,1961.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9806
37562,63646,46084,0,2867,0,0.0,0.0,9.0,0.0,0.0,1102.8,0.0,0.0,0.0,1202.05,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9807
37563,63647,46085,0,3259,0,0.0,0.0,9.0,0.0,0.0,961.74,0.0,0.0,0.0,1048.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9807
37564,63615,46055,0,55904,0,0.0,0.0,9.0,0.0,0.0,353.52,0.0,0.0,0.0,383.36,0.0,22.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9808
37565,62990,0,5913,85773,0,0.0,0.0,9.0,0.0,0.0,90832.5,0.0,0.0,0.0,99007.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9809
37566,64879,46954,0,87426,0,0.0,0.0,9.0,0.0,0.0,144.0,0.0,0.0,0.0,156.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9810
37567,64821,46953,0,83776,0,0.0,0.0,9.0,0.0,0.0,432.0,0.0,0.0,0.0,470.88,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9811
37568,64739,46948,0,2548,0,0.0,0.0,9.0,0.0,0.0,324.0,0.0,0.0,0.0,353.16,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9812
37569,63028,46940,0,85832,0,0.0,0.0,9.0,0.0,0.0,94982.4,0.0,0.0,0.0,103530.82,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9813
37570,64245,46938,0,86951,0,0.0,0.0,9.0,0.0,0.0,1211.3,0.0,0.0,0.0,1320.32,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9814
37571,64246,46939,0,86952,0,0.0,0.0,9.0,0.0,0.0,2677.5,0.0,0.0,0.0,2918.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9814
37572,64145,46936,0,84596,0,0.0,0.0,9.0,0.0,0.0,4762.8,0.0,0.0,0.0,5191.45,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9815
37573,64861,46914,0,87394,0,0.0,0.0,9.0,0.0,0.0,153.0,0.0,0.0,0.0,166.77,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9816
37574,64862,46915,0,87395,0,0.0,0.0,9.0,0.0,0.0,68.4,0.0,0.0,0.0,74.56,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9816
37575,64860,46911,0,87420,0,0.0,0.0,9.0,0.0,0.0,9000.0,0.0,0.0,0.0,9810.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9817
37576,64825,46898,0,81022,0,0.0,0.0,9.0,0.0,0.0,283.5,0.0,0.0,0.0,309.02,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9818
37577,64826,46899,0,84014,0,0.0,0.0,9.0,0.0,0.0,27.0,0.0,0.0,0.0,29.43,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9818
37578,64837,46907,0,83367,0,0.0,0.0,9.0,0.0,0.0,18.9,0.0,0.0,0.0,20.6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9818
37579,64836,46906,0,64038,0,0.0,0.0,9.0,0.0,0.0,94.5,0.0,0.0,0.0,103.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9818
37580,64835,46905,0,85917,0,0.0,0.0,9.0,0.0,0.0,31.5,0.0,0.0,0.0,34.34,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9818
37581,64834,46904,0,84422,0,0.0,0.0,9.0,0.0,0.0,265.5,0.0,0.0,0.0,289.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9818
37582,64833,46903,0,85916,0,0.0,0.0,9.0,0.0,0.0,22.5,0.0,0.0,0.0,24.52,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9818
37583,64831,46902,0,86538,0,0.0,0.0,9.0,0.0,0.0,7.2,0.0,0.0,0.0,7.85,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9818
37584,64830,46901,0,1523,0,0.0,0.0,9.0,0.0,0.0,27.0,0.0,0.0,0.0,29.43,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9818
37585,64829,46900,0,86537,0,0.0,0.0,9.0,0.0,0.0,63.0,0.0,0.0,0.0,68.67,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9818
37586,64838,46891,0,69377,0,0.0,0.0,9.0,0.0,0.0,7.2,0.0,0.0,0.0,7.85,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9819
37587,64839,46892,0,86530,0,0.0,0.0,9.0,0.0,0.0,49.5,0.0,0.0,0.0,53.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9819
37588,64840,46893,0,86531,0,0.0,0.0,9.0,0.0,0.0,33.75,0.0,0.0,0.0,36.79,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9819
37589,64841,46894,0,25882,0,0.0,0.0,9.0,0.0,0.0,171.0,0.0,0.0,0.0,186.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9819
37590,64842,46895,0,86532,0,0.0,0.0,9.0,0.0,0.0,3.15,0.0,0.0,0.0,3.43,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9819
37591,64848,46868,0,87056,0,0.0,0.0,9.0,0.0,0.0,7.59,0.0,0.0,0.0,8.28,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9820
37592,64849,46869,0,84602,0,0.0,0.0,9.0,0.0,0.0,34.9,0.0,0.0,0.0,38.04,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9820
37593,64854,46867,0,87390,0,0.0,0.0,9.0,0.0,0.0,45.0,0.0,0.0,0.0,49.05,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9821
37594,64819,46822,0,87383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9822
37595,64818,46821,0,87384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9823
37596,64820,46820,0,83773,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9824
37597,64643,46942,0,81125,0,0.0,0.0,9.0,0.0,0.0,72.0,0.0,0.0,0.0,78.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9825
37598,64733,46810,0,87336,0,0.0,0.0,9.0,0.0,0.0,27.0,0.0,0.0,0.0,29.43,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9826
37599,64328,46805,0,86967,0,0.0,0.0,9.0,0.0,0.0,286.02,0.0,0.0,0.0,311.76,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9827
37600,64329,46806,0,86968,0,0.0,0.0,9.0,0.0,0.0,244.07,0.0,0.0,0.0,266.03,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9827
37601,64330,46807,0,86969,0,0.0,0.0,9.0,0.0,0.0,122.8,0.0,0.0,0.0,133.85,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9827
37602,64713,46800,0,87331,0,0.0,0.0,9.0,0.0,0.0,2.16,0.0,0.0,0.0,2.35,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9828
37603,64709,46796,0,87327,0,0.0,0.0,9.0,0.0,0.0,104.4,0.0,0.0,0.0,113.8,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9828
37604,64710,46797,0,87328,0,0.0,0.0,9.0,0.0,0.0,22.05,0.0,0.0,0.0,24.03,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9828
37605,64711,46798,0,87329,0,0.0,0.0,9.0,0.0,0.0,11.7,0.0,0.0,0.0,12.75,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9828
37606,64712,46799,0,87330,0,0.0,0.0,9.0,0.0,0.0,4.5,0.0,0.0,0.0,4.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9828
37607,64706,46789,0,87216,0,0.0,0.0,9.0,0.0,0.0,15.84,0.0,0.0,0.0,17.27,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9829
37608,64704,46788,0,86963,0,0.0,0.0,9.0,0.0,0.0,38.25,0.0,0.0,0.0,41.69,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9830
