Id,ItemId,SupplierId,Qty,Rate,Discount,DelDate,DMid
13718,60626,C031,1.0,520.0,0.0,2018-07-25,26237
13719,60856,,1.0,400.0,0.0,2018-07-25,26238
13720,60590,C031,1.0,400.0,0.0,2018-07-25,26239
13721,60702,C031,2.0,520.0,0.0,2018-07-25,26240
13722,60796,C031,2.0,540.0,0.0,2018-07-25,26241
13723,60837,C031,2.0,540.0,0.0,2018-07-25,26242
13724,60840,C031,2.0,520.0,0.0,2018-07-25,26243
13725,60829,C031,2.0,520.0,0.0,2018-07-25,26244
13726,60833,C031,2.0,540.0,0.0,2018-07-25,26245
13727,60800,C031,1.0,530.0,0.0,2018-07-25,26246
13728,60800,P066,1.0,530.0,0.0,2017-03-14,26246
13729,60693,C031,2.0,520.0,0.0,2018-07-25,26247
13730,60778,C031,2.0,540.0,0.0,2018-07-25,26248
13731,60698,C031,2.0,520.0,0.0,2018-07-25,26249
13732,60786,C031,2.0,520.0,0.0,2018-07-25,26250
13733,60790,C031,2.0,520.0,0.0,2018-07-25,26251
13734,60789,C031,2.0,460.0,0.0,2018-07-25,26252
13735,60785,C031,2.0,460.0,0.0,2018-07-25,26253
13736,60799,C031,2.0,480.0,0.0,2018-07-25,26254
13737,60701,C031,2.0,480.0,0.0,2018-07-25,26255
13738,60824,C031,2.0,460.0,0.0,2018-07-25,26256
13739,60836,C031,2.0,480.0,0.0,2018-07-25,26257
13740,60828,C031,2.0,460.0,0.0,2018-07-25,26258
13741,60832,C031,2.0,460.0,0.0,2018-07-25,26259
13742,60781,C031,2.0,460.0,0.0,2018-07-25,26260
13743,60777,C031,2.0,460.0,0.0,2018-07-25,26261
13744,62129,S098,4.0,900.0,0.0,2018-07-26,26270
13745,61933,S098,2.0,25250.0,0.0,2018-07-26,26271
13746,62050,S098,4.0,67.0,0.0,2018-07-27,26273
13747,62080,S098,2.0,378.0,0.0,2018-07-27,26274
13748,62077,S098,2.0,110.0,0.0,2018-07-27,26275
13749,62035,S098,2.0,105.0,0.0,2018-07-27,26276
13750,62064,S098,2.0,120.0,0.0,2018-07-27,26277
13751,62057,S098,2.0,69.0,0.0,2018-07-27,26278
13752,62040,S098,2.0,90.0,0.0,2018-07-27,26279
13753,62067,S098,2.0,375.0,0.0,2018-07-27,26280
13754,61629,S104,8.0,240.0,0.0,2018-07-27,26283
13755,62007,S104,4.0,300.0,0.0,2018-07-27,26284
13756,62006,S104,4.0,270.0,0.0,2018-07-27,26285
13757,62008,S104,4.0,280.0,0.0,2018-07-27,26286
13758,62078,S098,2.0,400.0,0.0,2018-07-28,26287
13759,62058,S098,2.0,230.0,0.0,2018-07-28,26288
13760,62065,S098,2.0,410.0,0.0,2018-07-28,26289
13761,62081,S098,2.0,380.0,0.0,2018-07-28,26290
13762,62034,S098,2.0,490.0,0.0,2018-07-28,26291
13763,62068,S098,2.0,300.0,0.0,2018-07-28,26292
13764,62042,S098,2.0,445.0,0.0,2018-07-28,26293
13765,62059,S098,2.0,430.0,0.0,2018-07-28,26294
13766,62089,S098,2.0,205.0,0.0,2018-07-28,26295
13767,62106,S098,1.0,316.0,0.0,2018-07-28,26296
13768,62105,S098,1.0,358.0,0.0,2018-07-28,26297
13769,62104,S098,1.0,354.0,0.0,2018-07-28,26298
13770,62103,S098,1.0,402.0,0.0,2018-07-28,26299
13771,62108,S098,1.0,377.0,0.0,2018-07-28,26300
13772,62052,S098,4.0,430.0,0.0,2018-07-28,26301
13773,62041,S098,2.0,650.0,0.0,2018-07-28,26302
13774,62003,S098,2.0,668.0,0.0,2018-07-28,26303
13775,61789,J021,8.0,182.0,0.0,2018-07-28,26304
13776,61914,J021,6.0,80.0,0.0,2018-07-28,26305
13777,61931,J021,2.0,69.0,0.0,2018-07-28,26306
13778,62095,S098,2.0,350.0,0.0,2018-07-31,26307
13779,61840,S098,8.0,60.0,0.0,2018-07-31,26308
13780,61839,S098,8.0,78.0,0.0,2018-07-31,26309
13781,61990,S098,2.0,320.0,0.0,2018-07-31,26310
13782,62001,S098,2.0,1000.0,0.0,2018-07-31,26311
13783,62134,S098,8.0,200.0,0.0,2018-07-31,26312
13784,62133,S098,1.0,380.0,0.0,2018-07-31,26313
13785,61386,S098,2.0,175.0,0.0,2018-07-31,26314
13786,61999,S098,4.0,1250.0,0.0,2018-07-31,26315
13787,62131,S098,2.0,330.0,0.0,2018-07-31,26316
13788,62195,S098,8.0,360.0,0.0,2018-07-31,26317
13789,61389,S098,2.0,11092.0,0.0,2018-07-31,26318
13790,62180,S098,4.0,660.0,0.0,2018-07-31,26319
13791,62132,S098,2.0,180.0,0.0,2018-07-31,26320
13792,62083,S098,2.0,4029.0,0.0,2018-07-31,26321
13793,61969,S098,3.0,86.0,0.0,2018-07-31,26322
13794,62248,S098,1.0,135930.0,0.0,2018-07-31,26323
13795,62197,S098,8.0,600.0,0.0,2018-08-01,26324
13796,62002,S098,2.0,800.0,0.0,2018-08-01,26325
13797,61384,S098,2.0,29500.0,0.0,2018-08-01,26326
13798,61390,S098,2.0,9860.0,0.0,2018-08-01,26327
13799,61391,S098,2.0,7000.0,0.0,2018-08-01,26328
13800,62086,S098,2.0,130.0,0.0,2018-08-04,26329
13801,62012,S098,4.0,50.0,0.0,2018-08-04,26330
13802,62091,S098,2.0,160.0,0.0,2018-08-04,26331
13803,62087,S098,2.0,360.0,0.0,2018-08-04,26332
13804,61378,S098,2.0,60.0,0.0,2018-08-04,26333
13805,61843,S098,6.0,60.0,0.0,2018-08-04,26334
13806,61842,S098,12.0,37.0,0.0,2018-08-04,26335
13807,61880,S098,2.0,150.0,0.0,2018-08-07,26344
13808,61881,S098,2.0,130.0,0.0,2018-08-07,26345
13809,62000,S098,2.0,8000.0,0.0,2018-08-07,26346
13810,61841,S098,8.0,48.0,0.0,2018-08-07,26347
13811,62205,S098,2.0,718.0,0.0,2018-08-07,26348
13812,62124,S098,4.0,694.0,0.0,2018-08-07,26349
13813,60944,S098,4.0,1305.0,0.0,2018-08-03,26350
13814,62247,S098,4.0,190.0,0.0,2018-08-07,26351
13815,62150,S098,24.0,230.0,0.0,2018-08-03,26352
13816,62177,S098,58.0,300.0,0.0,2018-08-04,26353
13817,62161,B011,12.0,675.0,0.0,2018-08-07,26354
13818,62207,B011,6.0,675.0,0.0,2018-08-07,26355
13819,62162,B011,6.0,750.0,0.0,2018-08-07,26356
13820,62165,B011,3.0,3350.0,0.0,2018-08-07,26357
13821,62175,B011,58.0,3350.0,0.0,2018-08-07,26358
13822,60815,S098,2.0,300.0,0.0,2018-08-08,26359
13823,60630,S098,1.0,300.0,0.0,2018-08-08,26360
13824,60609,S098,1.0,758.0,0.0,2018-08-08,26361
13825,61905,S098,8.0,180.0,0.0,2018-08-08,26363
13826,61906,S098,8.0,670.0,0.0,2018-08-08,26364
13827,62172,S098,12.0,260.0,0.0,2018-08-08,26365
13828,62153,S098,6.0,40.0,0.0,2018-08-08,26366
13829,62278,S098,2.0,682.0,0.0,2018-08-08,26367
13830,62279,S098,2.0,680.0,0.0,2018-08-08,26368
13831,61249,S098,1.0,980.0,0.0,2018-08-07,26369
13832,61250,S098,1.0,1170.0,0.0,2018-08-07,26370
13833,61251,S098,1.0,1000.0,0.0,2018-08-08,26371
13834,61263,S098,1.0,983.0,0.0,2018-08-08,26372
13835,61264,S098,1.0,960.0,0.0,2018-08-08,26373
13836,61265,S098,1.0,955.0,0.0,2018-08-08,26374
13837,61266,S098,1.0,980.0,0.0,2018-08-08,26375
13838,61268,S098,1.0,1085.0,0.0,2018-08-08,26376
13839,61271,S098,1.0,980.0,0.0,2018-08-08,26377
13840,61272,S098,1.0,950.0,0.0,2018-08-08,26378
13841,61429,S098,8.0,195.0,0.0,2018-08-08,26379
13842,60691,S098,2.0,610.0,0.0,2018-08-08,26380
13843,60696,S098,2.0,705.0,0.0,2018-08-08,26381
13844,60803,S098,2.0,600.0,0.0,2018-08-08,26382
13845,60812,S098,2.0,290.0,0.0,2018-08-08,26383
13846,60528,S098,1.0,660.0,0.0,2018-08-08,26384
13847,62246,S098,1.0,401.0,0.0,2018-08-02,26385
13848,62245,S098,1.0,551.0,0.0,2018-08-02,26386
13849,62244,S098,1.0,620.0,0.0,2018-08-02,26387
13850,62085,S098,2.0,8000.0,0.0,2018-08-02,26388
13852,62122,S098,2.0,6925.0,0.0,2018-08-02,26392
13853,62123,S098,2.0,6900.0,0.0,2018-08-10,26393
13854,62130,S098,2.0,1080.0,0.0,2018-08-02,26394
13855,62188,S098,12.0,128.0,0.0,2018-08-10,26398
13856,62210,S098,6.0,353.0,0.0,2018-08-02,26399
13857,61256,S098,4.0,9000.0,0.0,2018-08-02,26400
13858,61624,S098,8.0,369.0,0.0,2018-08-02,26401
13859,62341,S098,2.0,1670.0,0.0,2018-08-10,26402
13860,62342,S098,4.0,320.0,0.0,2018-08-10,26403
13861,61904,S098,12.0,680.0,0.0,2018-08-10,26404
13862,61837,S098,4.0,6215.0,0.0,2018-08-10,26405
13863,62176,S098,116.0,320.0,0.0,2018-08-10,26408
13864,62209,S098,6.0,50.0,0.0,2018-08-10,26409
13865,62196,T048,8.0,250.0,0.0,2018-08-10,26410
13866,62206,T048,2.0,230.0,0.0,2018-08-10,26411
13867,62407,S098,1.0,34595.0,0.0,2018-08-10,26414
13868,62084,S098,2.0,5061.0,0.0,2018-08-11,26415
13869,61878,S098,4.0,4900.0,0.0,2018-08-11,26416
13870,61879,S098,4.0,5440.0,0.0,2018-08-11,26417
13871,61716,S098,16.0,20.0,0.0,2018-08-13,26418
13872,61715,S098,8.0,20.0,0.0,2018-08-13,26419
13873,61159,S098,2.0,45690.0,0.0,2018-08-13,26420
13874,61241,S098,2.0,14500.0,0.0,2018-08-13,26421
13875,61123,S098,2.0,8500.0,0.0,2018-08-13,26422
13876,61907,S098,12.0,140.0,0.0,2018-08-16,26423
13877,61908,S098,8.0,400.0,0.0,2018-08-16,26424
13878,62411,S098,1.0,830.0,0.0,2018-08-16,26425
13879,62410,S098,1.0,780.0,0.0,2018-08-16,26426
13880,62187,S098,12.0,250.0,0.0,2018-08-16,26427
13881,62173,S098,12.0,78.0,0.0,2018-08-16,26428
13882,62167,S098,24.0,130.0,0.0,2018-08-16,26429
13883,62208,S098,6.0,40.0,0.0,2018-08-16,26430
13884,62211,S098,3.0,40.0,0.0,2018-08-16,26431
13885,62163,S098,3.0,30.0,0.0,2018-08-16,26432
13886,62413,S098,4.0,145.0,0.0,2018-08-17,26433
13887,62412,S098,2.0,353.0,0.0,2018-08-17,26434
13888,61981,S098,4.0,1800.0,0.0,2018-08-17,26435
13889,61877,S098,12.0,1100.0,0.0,2018-08-17,26436
13890,62022,S098,4.0,200.0,0.0,2018-08-17,26437
13891,62168,S098,24.0,110.0,0.0,2018-08-17,26438
13892,62178,S098,174.0,250.0,0.0,2018-08-17,26439
13893,62311,S098,1.0,190.0,0.0,2018-08-17,26440
13894,62325,S098,1.0,200.0,0.0,2018-08-17,26441
13895,62323,S098,1.0,195.0,0.0,2018-08-17,26442
13896,62437,S098,44.0,130.0,0.0,2018-08-17,26443
13897,62170,S098,12.0,580.0,0.0,2018-08-17,26444
13898,62143,S098,6.0,1500.0,0.0,2018-08-17,26445
13899,62142,S098,6.0,1300.0,0.0,2018-08-17,26446
13900,62154,S098,6.0,65.0,0.0,2018-08-17,26447
13901,62199,P066,1.0,310.0,0.0,2018-08-17,26448
13902,61851,P066,1.0,470.0,0.0,2018-08-17,26449
13903,61852,P066,1.0,314.0,0.0,2018-08-17,26450
13904,61867,P066,1.0,530.0,0.0,2018-08-17,26451
13905,61868,P066,1.0,315.0,0.0,2018-08-17,26452
13906,60536,P066,1.0,450.0,0.0,2018-08-17,26453
13907,58676,P066,1.0,400.0,0.0,2018-08-18,26460
13908,62466,P066,1.0,400.0,0.0,2018-08-18,26461
13909,58516,P066,2.0,370.0,0.0,2018-08-18,26462
13910,58555,P066,2.0,410.0,0.0,2018-08-18,26463
13911,62064,P066,2.0,120.0,0.0,2017-03-18,26464
13912,62035,P066,2.0,105.0,0.0,2017-03-18,26465
13913,62040,P066,2.0,90.0,0.0,2017-03-18,26466
13914,62057,P066,2.0,69.0,0.0,2018-08-18,26467
13915,62050,P066,4.0,67.0,0.0,2018-08-18,26468
13916,62077,P066,2.0,110.0,0.0,2018-08-18,26469
13917,62478,B011,1.0,2150.0,0.0,2018-08-24,26470
13918,62300,S098,1.0,310.0,0.0,2018-08-20,26471
13919,62316,S098,6.0,150.0,0.0,2018-08-20,26472
13920,62160,S098,12.0,45.0,0.0,2018-08-20,26473
13921,62166,S098,6.0,900.0,0.0,2018-08-20,26474
13922,62159,S098,12.0,60.0,0.0,2018-08-20,26475
13923,62318,S098,4.0,160.0,0.0,2018-08-21,26476
13924,62324,S098,1.0,446.0,0.0,2018-08-21,26477
